colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
10,126plate038::specblsmear,126plate038,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=Yes] [2=No] """,variable,
10,226plate044::smearspec,226plate044,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
10,226plate054::smearspec,226plate054,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
12,226plate119::smearspec,226plate119,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
12,226plate103::smearspec,226plate103,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
12,226plate113::smearspec,226plate113,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
12,226plate114::smearspec,226plate114,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate023::smearspec,226plate023,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate033::smearspec,226plate033,EUPATH_0021081,Blood smear sample,,Sample,Blood sample,OBI_0000655,1a2./7.1b Spec for bl smear  /. Specimen for smear,"""[0=blank] [1=yes] [2=no] """,variable,
11,126plate402::diastolicbp,126plate402,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate211::diastolicbp,226plate211,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate053::diastolicbp,126plate053,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate221::diastolicbp,226plate221,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate037::diastolicbp,126plate037,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate313::diastolicbp,126plate313,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate413::diastolicbp,126plate413,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate033::diastolicbp,126plate033,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate092::diastolicbp,126plate092,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate303::diastolicbp,126plate303,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate201::diastolicbp,226plate201,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate023::diastolicbp,126plate023,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate102::diastolicbp,226plate102,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate112::diastolicbp,226plate112,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate152::diastolicbp,226plate152,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,126plate003::diastolicbp,126plate003,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate082::diastolicbp,226plate082,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate042::diastolicbp,226plate042,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate004::diastolicbp,226plate004,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate012::diastolicbp,226plate012,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate052::diastolicbp,226plate052,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate032::diastolicbp,226plate032,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
11,226plate022::diastolicbp,226plate022,EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,OGMS_0000083,1.3/3.3 Diastolic BP,,variable,
19,226plate002::dateenrol,226plate002,EUPATH_0000151,Enrollment date,,Participant,Participant study details,EUPATH_0000307,3.1./5.2 Date of enrollment,,variable,
19,126plate005::dateenrol,126plate005,EUPATH_0000151,Enrollment date,,Participant,Participant study details,EUPATH_0000307,3.1./5.2 Date of enrollment,,variable,
9,226plate084::bloodpaper,226plate084,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate119::bloodpaper,226plate119,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate114::bloodpaper,226plate114,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate103::bloodpaper,226plate103,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate222::bloodpaper,226plate222,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
9,226plate044::bloodpaper,226plate044,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate113::bloodpaper,226plate113,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
9,226plate054::bloodpaper,226plate054,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate212::bloodpaper,226plate212,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate055::bloodpaper,226plate055,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
10,226plate033::bloodpaper,226plate033,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
10,226plate153::bloodpaper,226plate153,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
9,226plate014::bloodpaper,226plate014,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
11,226plate202::bloodpaper,226plate202,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
10,226plate023::bloodpaper,226plate023,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
9,226plate006::bloodpaper,226plate006,EUPATH_0000127,Filter paper sample,,Sample,Blood sample,OBI_0000655,7.1a Spec on filter ppr,"""[0=blank] [1=yes] [2=no] """,variable,
12,226plate201::heartrate,226plate201,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate152::heartrate,226plate152,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate112::heartrate,226plate112,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,126plate303::heartrt,126plate303,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,226plate211::heartrate,226plate211,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate042::heartrate,226plate042,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,126plate313::heartrt,126plate313,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,226plate102::heartrate,226plate102,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate082::heartrate,226plate082,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate032::heartrate,226plate032,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,126plate092::heartrt,126plate092,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate037::heartrt,126plate037,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate413::heartrt,126plate413,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,226plate052::heartrate,226plate052,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate022::heartrate,226plate022,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,126plate033::heartrt,126plate033,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate053::heartrt,126plate053,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate023::heartrt,126plate023,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate003::heartrt,126plate003,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,126plate402::heartrt,126plate402,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,,,variable,
12,226plate004::heartrate,226plate004,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate012::heartrate,226plate012,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
12,226plate221::heartrate,226plate221,EFO_0004326,Heart rate (bpm),,Observation,Physical examination,OGMS_0000083,3.4 Heart Rate,,variable,
14,226plate004::height,226plate004,EUPATH_0010075,Height (cm),,Observation,Anthropometry,EUPATH_0000649,7.6 Height,,variable,
14,226plate222::hemoglobin,226plate222,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate403::hemoglobin,126plate403,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate315::hemoglobin,126plate315,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate119::hemoglobin,226plate119,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate113::hemoglobin,226plate113,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
14,226plate212::hemoglobin,226plate212,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
12,126plate024::hemoglobin,126plate024,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate202::hemoglobin,226plate202,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
12,126plate314::hemoglobin,126plate314,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate038::hemoglobin,126plate038,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
9,126plate004::hemoglobin,126plate004,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
14,226plate023::hemoglobin,226plate023,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate034::hemoglobin,126plate034,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate114::hemoglobin,226plate114,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate054::hemoglobin,126plate054,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate093::hemoglobin,126plate093,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
14,226plate153::hemoglobin,226plate153,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
14,226plate033::hemoglobin,226plate033,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
13,226plate044::hemoglobin,226plate044,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
13,226plate014::hemoglobin,226plate014,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate055::hemoglobin,226plate055,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate304::hemoglobin,126plate304,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
15,226plate103::hemoglobin,226plate103,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
13,226plate054::hemoglobin,226plate054,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
11,126plate414::hemoglobin,126plate414,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
13,226plate006::hemoglobin,226plate006,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
13,226plate084::hemoglobin,226plate084,EUPATH_0000047,Hemoglobin (g/dL),,Sample,Blood test,EUPATH_0011795,1c./6.1c Hemoglobin value,,variable,
8,226plate005::bednet,226plate005,EUPATH_0020232,Household bednets,,Household,Household vector intervention,EUPATH_0000341,10.1 Household own bednet,"""[0=blank] [1=yes] [2=no] """,variable,
8,226plate013::bednet,226plate013,EUPATH_0020232,Household bednets,,Household,Household vector intervention,EUPATH_0000341,10.1 Household own bednet,"""[0=blank] [1=yes] [2=no] """,variable,
8,226plate043::bednet,226plate043,EUPATH_0020232,Household bednets,,Household,Household vector intervention,EUPATH_0000341,10.1 Household own bednet,"""[0=blank] [1=yes] [2=no] """,variable,
8,226plate083::bednet,226plate083,EUPATH_0020232,Household bednets,,Household,Household vector intervention,EUPATH_0000341,10.1 Household own bednet,"""[0=blank] [1=yes] [2=no] """,variable,
8,226plate053::bednet,226plate053,EUPATH_0020232,Household bednets,,Household,Household vector intervention,EUPATH_0000341,10.1 Household own bednet,"""[0=blank] [1=yes] [2=no] """,variable,
19,226plate119::theradm,226plate119,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
18,226plate222::theradm,226plate222,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
19,226plate202::theradm,226plate202,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
17,126plate034::antimaladmin,126plate034,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,4. Std anti-mal therapy?,[0=blank] [3=NA] [1=Yes] [2=No],variable,
31,226plate113::theradm,226plate113,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
18,226plate103::theradm,226plate103,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
30,226plate114::theradm,226plate114,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
20,226plate055::theradm,226plate055,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
30,226plate212::theradm,226plate212,EUPATH_0023040,Initiated antimalarial treatment,,Observation,Treatment,OGMS_0000090,6.4 Anti-malarial therapy,"""[0=blank] [1=yes] [2=no] """,variable,
25,126plate313::muarmcircum,126plate313,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate102::muarmcircum,226plate102,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
25,126plate033::muarmcircum,126plate033,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
29,226plate082::muarmcircum,226plate082,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
29,226plate004::muarmcircum,226plate004,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate012::muarmcircum,226plate012,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
25,126plate037::muarmcircum,126plate037,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate052::muarmcircum,226plate052,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate042::muarmcircum,226plate042,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate152::muarmcircum,226plate152,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate022::muarmcircum,226plate022,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
25,126plate413::muarmcircum,126plate413,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
25,126plate092::muarmcircum,126plate092,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate112::muarmcircum112,226plate112,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate201::muarmcircum,226plate201,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate211::muarmcircum,226plate211,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate032::muarmcircum,226plate032,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
28,226plate221::muarmcircum,226plate221,EUPATH_0010084,MUAC (cm),,Observation,Anthropometry,EUPATH_0000649,2.7./3.8 Mid-Upper Arm Circum,,variable,
15,226plate054::neutrop,226plate054,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
16,226plate153::neutrop,226plate153,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
17,226plate114::neutrop,226plate114,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
16,226plate212::neutrop,226plate212,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
15,226plate084::neutrop,226plate084,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
17,226plate113::neutrop,226plate113,EUPATH_0033220,Neutrophils (%),,Sample,Blood test,EUPATH_0011795,6.1d Neutrophil percent,,variable,
