entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0010163,2nd choice facility code,,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010171,3rd choice facility SHC,,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010169,3rd choice facility code,,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010345,Admitted to hospital,,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0015550,Hospital admitted 1st choice,,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0015551,Hospital admitted 2nd choice,,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0015552,Hospital admitted 3rd choice,,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0015549,IV & hospital admission,,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,Household
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,Household
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,Household
http://purl.obolibrary.org/obo/EUPATH_0015666,Bloody diarrhea,,If vaccine available against illness for child would you use
http://purl.obolibrary.org/obo/EUPATH_0015667,Rice watery/cholera-like illness,,If vaccine available against illness for child would you use
http://purl.obolibrary.org/obo/EUPATH_0015668,Simple loose/watery diarrhea,,If vaccine available against illness for child would you use
http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0000720,Caretaker relationship to participant,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0000676,Father's residence,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010123,Interviewee relationship to participant,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010127,Mother's residence,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010129,Primary caretaker's education level,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0015635,Bloody diarrhea,,Known child who died due to illness prior to 5th birthday
http://purl.obolibrary.org/obo/EUPATH_0015636,Rice watery/cholera-like illness,,Known child who died due to illness prior to 5th birthday
http://purl.obolibrary.org/obo/EUPATH_0015637,Simple loose/watery diarrhea,,Known child who died due to illness prior to 5th birthday
http://purl.obolibrary.org/obo/EUPATH_0015643,Bloody diarrhea,,Known way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015644,Rice watery/cholera-like illness,,Known way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015645,Simple loose/watery diarrhea,,Known way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015104,Asking for donations outside the household,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015102,Borrowing,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015099,Cutting down expenses from meals,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015100,Cutting down from other expenses,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015106,Other money source,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015105,Paid by relative or friend,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015103,Selling assets,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015101,Using savings,,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015400,Age (months),,Observation
http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015678,Diarrheal illness knowledge and attitudes,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,Observation
http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015482,Parent perception diarrhea types resulting in serious harm or death,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015471,Parent perception of signs of dehydration,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015676,Parent perception of using health care facility,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,Observation
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015683,Interview date,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0015469,Interview status,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0015484,Blood in stool,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015485,Diarrhea and vomiting,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015490,Don't know,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015486,Fever associated with diarrhea,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015483,Large amount of stools per day,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015487,Mucus/pus in stool,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015488,Presence of dehydration,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015489,Rice watery stool,,Parent perception diarrhea types resulting in serious harm or death
http://purl.obolibrary.org/obo/EUPATH_0015472,Coma/loss of consciousness,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015473,Decreased urination,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015480,Don't know,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015474,Dry mouth,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015475,Lethargy,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015481,None of the above,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015479,Other,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015476,Sunken eyes,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015477,Thirsty,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015478,Wrinkled skin,,Parent perception of signs of dehydration
http://purl.obolibrary.org/obo/EUPATH_0015496,Barriers to physical access to care,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015491,First choice health center when child sick with diarrhea,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015492,Second choice health center when child sick with diarrhea,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015493,Third choice health center when child sick with diarrhea,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015495,Transport time to first choice health center,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015494,Transport to first choice health center,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0015506,Who decides whether the child should go to a health center,,Parent perception of using health care facility
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Participant
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,Participant
http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant
http://purl.obolibrary.org/obo/EUPATH_0015553,Advised to take child to a hospital/health center,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015547,Diarrheal day sought care at health center,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0010014,Hospital Center,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015554,Most important reason child not taken to the hospital,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015531,Rank order sought care,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015520,Reason for not seeking care,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015548,Sought care on day 1-7 of diarrhea,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015679,Where sought diarrheal care in last 2 weeks,,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015098,Bought a remedy or drug,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015094,Friend or relative,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015097,Licensed practitioner,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015701,Other hospital or health center,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015093,Pharmacy,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015095,Traditional healer,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015096,Unlicensed practitioner,,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015582,"1st choice hospital or health center, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015583,"1st choice hospital or health center, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015584,"1st choice hospital or health center, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015585,"1st choice hospital or health center, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010253,"1st choice hospital or health center, total expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010254,"1st choice hospital or health center, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015586,"2nd choice hospital or health center, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015587,"2nd choice hospital or health center, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015588,"2nd choice hospital or health center, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015589,"2nd choice hospital or health center, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010255,"2nd choice hospital or health center, total expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010256,"2nd choice hospital or health center, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015590,"3rd choice hospital or health center, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015591,"3rd choice hospital or health center, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015592,"3rd choice hospital or health center, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015593,"3rd choice hospital or health center, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010257,"3rd choice hospital or health center, total expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010258,"3rd choice hospital or health center, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015578,"Bought remedy or medicine, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015579,"Bought remedy or medicine, diagostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015581,"Bought remedy or medicine, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010251,"Bought remedy or medicine, medical expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015580,"Bought remedy or medicine, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010252,"Bought remedy or medicine, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015598,Caretaker income lost  for previously sought care,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015574,"Licensed doctor, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015575,"Licensed doctor, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015576,"Licensed doctor, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010249,"Licensed doctor, medical expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015577,"Licensed doctor, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010250,"Licensed doctor, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015594,Other consultation expenses,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015595,Other diagnostic expenses,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015596,Other drug expenses,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015597,Other expenses,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010261,Other transportation expenses,,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015561,"Pharmacy, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015562,"Pharmacy, diagnostics expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015563,"Pharmacy, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010243,"Pharmacy, medical expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015564,"Pharmacy, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010244,"Pharmacy, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015565,"Traditional healer, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015566,"Traditional healer, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015567,"Traditional healer, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015568,"Traditional healer, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015569,"Traditional healer, total expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010246,"Traditional healer, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015570,"Unlicenced doctor, consultation expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015571,"Unlicenced doctor, diagnostic expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015572,"Unlicenced doctor, drug expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015573,"Unlicenced doctor, other expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010247,"Unlicensed doctor, total expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010248,"Unlicensed doctor, transport expenses",,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0015647,Breastfeeding,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015648,Cannot be prevented,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015649,Clean food or water,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015650,Medications,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015651,Nutrition,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015652,Proper disposal of human waste,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015653,Vaccines,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015654,Washing hands,,Proposed way to prevent child from illness
http://purl.obolibrary.org/obo/EUPATH_0015680,1st choice facility code,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015681,2nd choice facility code,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015682,3rd choice facility code,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015532,Bought a remedy/drug at the shop/market,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015533,Friend or relative,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015534,Hospital/center of first choice,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015535,Hospital/center of second choice,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015536,Hospital/ceter of third choice,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015537,Licensed practitioner/private doctor,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015538,Other,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015539,Pharmacy,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015540,Traditional healer,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015541,Unlicensed practitioner/village doctor/bush doctor/village health worker,,Rank order sought care
http://purl.obolibrary.org/obo/EUPATH_0015521,Child did not seem to need care,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015522,Clinic too far from home,,Reason for not seeking care
