IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,,1,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,What are the walls of your house made out off?,"1, Mud | 2, Plastered Mud | 3, Iron Sheets | 4, Wood | 5, Cardboard | 6, Brick or Stones",multifilter,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,5,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,6,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031056,Cluster number,Cluster,1,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Cluster,,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048001,Brick or cement,walls_made_of_brick,1,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Brick or Stones,,value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048005,Mud,walls_made_of_mud,2,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Mud,,value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048006,Stick or wood,walls_made_of_wood,3,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Wood,,value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048278,Religion,other_religion,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"Other Religion, Specify",,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048278,Religion,religion,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is your religion?,"1, Christian (Protestant) | 2, Christian (Catholic) | 3, Muslim | 77, Other, Specify",variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051287,County in Kenya,County,2,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,County,,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053050,Facility name,Facility Name,1,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Facility name,,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053171,Home ownership,http://purl.obolibrary.org/obo/EUPATH_0000383,1,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,"Other, Specify",,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053171,Home ownership,http://purl.obolibrary.org/obo/EUPATH_0000383,2,jilindehealthcarepro_data_2021-12-15_0958,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,What is your type of residence?,"1, Tenant | 2, Own house | 3, Stay with a friend/relative  with no rent contribution | 4, Family house | 77, Other, Specify",variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,1,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,,,category,,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054180,Monthly income in local currency,income,7,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"Please let us know what is you net monthly income (through self-employment, casual (locum), contract, or permanent employment)",,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054253,Record creation date,Record create date,2,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Record create date,,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,,7,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056501,Communicating effectively on PrEP,communicate_kp_prep,1,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Communicating effectively on PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056502,Describe my roles and responsibilities in provision of PrEP services,describe_roles,2,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Describe my roles and responsibilities in provision of PrEP services,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056503,Determining HIV risky levels for PrEP clients,client_risk_level,3,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Determining HIV risky levels for PrEP clients,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056504,"Discuss trauma (rape, violence against women, and other traumatic events) in the context of PrEP in a culturally appropriate and compassionate way",discuss_trauma,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,"Discuss trauma (rape, violence against women, and other traumatic events) in the context of PrEP in a culturally appropriate and compassionate way.","1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056505,Identify when it is appropriate to refer PrEP clients to other level of care.,appropriate_refer_clients,5,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Identify when it is appropriate to refer PrEP clients to other level of care.,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056506,"Identifying high risk situations which need immediate medical attention (Pregnancy, STIs, acute HIV infection, renal impairment)",identify_high_risk,6,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,"Identifying high risk situations which need immediate medical attention (Pregnancy, STIs, acute HIV infection, renal impairment).","1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056507,Offering advice on how PrEP use reduces HIV risk,advice_prep,7,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Offering advice on how PrEP use reduces  HIV risk,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056508,Perform effective counselling on adherence and risk reduction on PrEP,counsel_risk_reduction,8,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Perform effective counselling on adherence and risk reduction on PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056509,Provide PrEP compassionately to a Female Sex Worker,compassionate_fsw,9,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Provide PrEP compassionately to a Female Sex Worker,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056510,Provide PrEP compassionately to a MSM/MSW,compassionate_msm,10,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Provide PrEP compassionately to a MSM/MSW,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056511,Provide PrEP compassionately to a sero-discordant HIV negative partner in a discordant relationship,compassionate_disc,11,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Provide PrEP compassionately to a sero-discordant HIV negative partner in a discordant relationship,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056512,Provide PrEP compassionately to an adolescent and young woman at risk,compassionate_agyw,12,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Provide PrEP compassionately to an adolescent and young woman at risk,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056513,Recognizing adverse events related to PrEP,adverse_events_prep,13,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Recognizing adverse events related to PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056514,Recognizing contraindications for PrEP,contraindications,14,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Recognizing contraindications for PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056515,Screening for eligibility for PrEP,sreening_eligibility,15,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,Screening for eligibility for PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056523,Date of completion,completion_date,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of Completion:,,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056525,AIDS is a punishment for FSW and MSM/MSW for their bad behavior,aids_punishment_kp,1,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,AIDS is a punishment for FSW and MSM/MSW for their bad behavior,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056526,FSW and MSM/MSW are mainly responsible for the spread of HIV/AIDS across the globe,kp_responsible_hiv,2,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,FSW and MSM/MSW are mainly responsible for the spread of HIV/AIDS across the globe,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056527,FSW and MSM/MSW behave promiscuously and should be blamed for HIV/AIDS,kp_blamed_hiv,3,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,FSW and MSM/MSW behave promiscuously and should be blamed for HIV/AIDS.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056528,FSW and MSM/MSW have no rights,kp_no_rights,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,FSW and MSM/MSW have no rights,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056529,I am afraid of FSW and MSM/MSW,afraid_kp,5,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I am afraid of FSW and MSM/MSW.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056530,I would be willing to work with FSW and MSM/MSW,willing_work_kp,6,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I would be willing to work with FSW and MSM/MSW.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056531,I would feel ashamed if someone in my family became a FSW or MSM/MSW,ashamed_family_kp,7,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I would feel ashamed if someone in my family became a FSW or MSM/MSW.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056532,I would feel ashamed if someone knew that I treat FSW and MSM/MSW,ashamed_treating_kp,8,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I would feel ashamed if someone knew that I treat FSW and MSM/MSW.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056533,I would not buy food from a vendor who is a FSW or MSM/MSW,kp_food_buy,9,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I would not buy food from a vendor who is a FSW or MSM/MSW.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056534,I would not share eating utensils with a FSW and MSM/MSW because I am afraid of HIV infection,share_utensils_kp,10,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,I would not share eating utensils with a FSW and MSM/MSW because I am afraid of HIV infection.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056535,"If I worked with FSW and MSM/MSW, I would interact with them just like other clients",interactkp_freely,11,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"If I worked with FSW and MSM/MSW, I would interact with them just like other clients.","1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056536,"If I worked with FSW and MSM/MSW, I would provide the same quality of care to them that I provide to other patients",same_quality_kp_gp,12,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"If I worked with FSW and MSM/MSW, I would provide the same quality of care to them that I provide to other patients.","1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056537,"If the superior in my hospital asked me to do a physical examination of a known FSW and MSM/MSW, I would be willing to do so",physical_exam_kp,13,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"If the superior in my hospital asked me to do a physical examination of a known FSW and MSM/MSW, I would be willing to do so.","1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056538,People who are FSW and MSM/MSW deserve to get HIV/AIDS,kp_deserve_hiv,14,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,People who are FSW and MSM/MSW deserve to get HIV/AIDS.,"1, Strongly Agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly Disagree",value,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056539,Duration of practice,years_of_practice,8,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,How many years of practice do you have  since your professional qualification?,,variable,yes,,,Jilinde_healthcareprovider_cohort,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056540,Profession,other_profession,6,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"Other, Specify",,variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056540,Profession,profession,6,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is your profession,"1, Nurse | 2, Clinical officer | 3, Psychologist | 4, Social worker | 5, Doctor | 6, HTC counselor | 77, Other, Specify",variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,,2,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,,,multifilter,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056542,Knowledge of ART,arv_prescribed_neg,3,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,Do you know that anti-retroviral drugs can be prescribed to eligible HIV negative persons with substantial risk to prevent  HIV infection?,"0, No | 1, Yes",variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056543,Ability of healthcare provider to practice PrEP skills,,1,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,category,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,2,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056545,PrEP prescription experience,prescribed_prep,3,jilindehealthcarepro_data_2021-12-15_0958,I have prescribed PrEP before to my clients,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,I have prescribed PrEP before to my clients,"0, No | 1, Yes",variable,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,,4,jilindehealthcarepro_data_2021-12-15_0958,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,yes,,,Jilinde_healthcareprovider_cohort,,,,,,,,,
