IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,replaces
http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,6,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/OMRSE_00000209,Gender,1,gender,mergedindiacovid,Gender of study participant,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Gender,,variable,
http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,7,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,3,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049024,Quarantine,5,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,4,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,8,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049011,Underlying medical condition,2,underlying.medical.condition,mergedindiacovid,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Underlying medical condition,,variable,
http://purl.obolibrary.org/obo/OBI_0001169,Age,1,age.in | age,mergedindiacovid,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Age | Age units,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049001,Laboratory name,3,laboratory.name,mergedindiacovid,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Laboratory name,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049005,Patient quarantine location,2,where.were.you.quarantined,mergedindiacovid,,Observation,Quarantine,http://purl.obolibrary.org/obo/EUPATH_0049024,Where was the patient quarantined?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049004,Patient quarantined,1,was.the.patient.quarantined,mergedindiacovid,,Observation,Quarantine,http://purl.obolibrary.org/obo/EUPATH_0049024,Was the patient quarantined?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,1,,,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,category,
http://purl.obolibrary.org/obo/EUPATH_0021089,Any symptoms,1,symptoms.status,mergedindiacovid,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms status,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049014,"Symptoms, specified",2,symptoms,mergedindiacovid,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049007,Place visited,2,place.of.travel,mergedindiacovid,Place of travel,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Place of travel,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049006,Travel to foreign country in last 14 days,1,did.you.travel.to.foreign.country.in.last.14.days,mergedindiacovid,Did you travel to a foreign country in the last 14 days?,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Did you travel to a foreign country in the last 14 days?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,,http://www.w3.org/2002/07/owl#Thing,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049009,Healthcare worker managing COVID-19 patients,2,are.you.a.healthcare.worker.involved.in.managing.covid.19.patient,mergedindiacovid,Are you a healthcare worker involved in managing COVID-19 patients?,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,Are you a healthcare worker involved in managing COVID-19 patients?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049003,Patient category,1,patient.category,mergedindiacovid,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,Patient category,,variable,
http://purl.obolibrary.org/obo/EUPATH_0000424,Nationality,1,nationality,mergedindiacovid,,Participant,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,Nationality,,variable,
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,2,,,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,1,,,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,,http://www.w3.org/2002/07/owl#Thing,,,category,
http://purl.obolibrary.org/obo/EUPATH_0038350,Other sample microbiology test,1,,,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049015,Testing kit used,7,testing.kit.used,mergedindiacovid,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,Testing kit used,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049025,Virus in other sample,1,,,,Sample,Other sample microbiology test,http://purl.obolibrary.org/obo/EUPATH_0038350,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049010,Date sample received,5,date.of.sample.received,mergedindiacovid,Date sample received,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Date of sample received,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049022,Date sample tested,6,date.of.sample.tested,mergedindiacovid,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Date of sample tested,,variable,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,2,,,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category,
http://purl.obolibrary.org/obo/EUPATH_0049021,Repeat sample,1,repeat.sample,mergedindiacovid,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Repeat sample,,variable,
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,8,sample.id,mergedindiacovid,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample ID,,variable,
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,4,,,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,3,sample.type,mergedindiacovid,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample type,,variable,
http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,1,date.of.sample.collection,mergedindiacovid,Date of sample collection,Sample,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,Date of sample collection,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049023,Coronavirus final result,1,final.result.sample,mergedindiacovid,,Sample,Virus in other sample,http://purl.obolibrary.org/obo/EUPATH_0049025,Final result of sample,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049016,Egene result,2,egene,mergedindiacovid,,Sample,Virus in other sample,http://purl.obolibrary.org/obo/EUPATH_0049025,Egene,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049018,ORF1B result,4,orf1b,mergedindiacovid,,Sample,Virus in other sample,http://purl.obolibrary.org/obo/EUPATH_0049025,ORF1B,,variable,
http://purl.obolibrary.org/obo/EUPATH_0049017,RDRP result,3,rdrp,mergedindiacovid,,Sample,Virus in other sample,http://purl.obolibrary.org/obo/EUPATH_0049025,RDRP,,variable,
