IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0021087,Diastolic blood pressure,dim_fada_single_row::op1_fada_mat_bp_anytime_dia | lt_dim_fada_single_row::op1_fada_mat_bp_anytime_dia,16,dim_fada_single_row | lt_dim_fada_single_row,Recorded at any point of admission for an observed delivery,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,5b(ii). What was the diastolic blood pressure? (from form where OP1 was observed),,variable,,,,BetterBirth,,mmHg,http://purl.obolibrary.org/obo/UO_0000272,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021160,Blood transfusion,agg_follow_up::transfusion,1,agg_follow_up,Participant received a blood transfusion during or after delivery at any time up until the follow-up interview,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Receive a blood transfusion during or after delivery at any time up until now?,"1	Yes
0	No
2	Unknown
3	Refused to Answer
99	Unable to Complete Call | 1",variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0029039,Temperature measurement performed,lt_dim_fada_single_row::max_fada_maternal_temp_anytime | dim_fada_single_row::max_fada_maternal_temp_anytime,17,dim_fada_single_row | lt_dim_fada_single_row,Whether the participant's temperature was measured at any time during delivery,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,5a. Was maternal temperature obtained at any time?,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,2,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,,,Community,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038398,Vital status,agg_follow_up::maternal_death_occurred,1,agg_follow_up,Asked at follow-up after delivery whether the mother passed away during delivery,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,How is the mother's health?,"0	Alive
1	Dead
99	Unable to Complete Call",variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,6,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042038,Delivery hospitalization date,lt_dim_fada_single_row::fada_date_admission | raw_fida_birth_registration::sbr_admission_date | dim_fada_single_row::fada_date_admission,1,dim_fada_single_row | lt_dim_fada_single_row | raw_fida_birth_registration,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,Date of Admission | E. Date of Admission,0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042043,Delivery date,lt_dim_fada_single_row::op3_fada_date_of_delivery | dim_fada_single_row::op3_fada_date_of_delivery | raw_fida_birth_registration::sbr_delivery_date | agg_follow_up::delivery_date,2,agg_follow_up | dim_fada_single_row | lt_dim_fada_single_row | raw_fida_birth_registration,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,"5i. Date of Delivery (from form where OP4 was observed) | 5i. Date of Delivery (from form where OP2 was observed) | 5i. Date of Delivery (from form where OP1 was observed) | 5i. Date of Delivery (from form where OP3 was observed) | Date of Delivery | the delivery date, as specified by follow-up process",0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042050,Abortions count,xls_sbr_demographics::abortion,3,xls_sbr_demographics,"Total number of pregnancies that resulted in abortion, whether spontaneous or elective",Participant,http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,definition pending,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042059,Delivery hospitalization time,raw_fida_birth_registration::sbr_admission_datetime,2,raw_fida_birth_registration,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,Time of Admission,0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042061,Delivery time,raw_fida_birth_registration::sbr_delivery_datetime,3,raw_fida_birth_registration,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,Time of Delivery,0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042083,Gravidity,xls_sbr_demographics::gravida,1,xls_sbr_demographics,Total number of pregnancies,Participant,http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,definition pending,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042087,Infant count,agg_follow_up::num_of_births | raw_fida_birth_registration::sbr_number_of_births,7,agg_follow_up | raw_fida_birth_registration,Number of infants born to the participant during the study,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,"the number of births, as specified by follow-up process | Number of births (including still births) | How many babies were born during this delivery (including those who were not born alive)?",1 | 0,variable,,,,BetterBirth,,,,,,,,,,yes
http://purl.obolibrary.org/obo/EUPATH_0042113,Parity,xls_sbr_demographics::parity,2,xls_sbr_demographics,"Total number of pregnancies that resulted in giving birth to a fetus with a gestational age of 24 weeks or more, regardless of whether the child was born alive or was stillborn",Participant,http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,definition pending,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042212,Medications during labor and delivery,,34,,"Were these medications given to the participant at any time (on admission, just before delivery, <1 hour after delivery, or before discharge)",Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,,,multifilter,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042236,Infant sex,raw_fida_birth_registration::sbr_gender_single,7,raw_fida_birth_registration,"Sex of the infant. In cases where the participant gave birth to twins or triplets, sex of the first infant born",Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Gender of baby?,1,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042289,Child physical exam,,15,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042314,Child treatment,,17,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042340,Child temperature,lt_dim_fada_single_row::fada_op4_baby_temp_value | dim_fada_single_row::fada_op4_baby_temp_value,1,dim_fada_single_row | lt_dim_fada_single_row,Asked in regards to use of the birth checklist <1 hour after delivery. What was the newborn's temperature,Participant,http://purl.obolibrary.org/obo/EUPATH_0042289,Child physical exam,4c(i). What was the newborn temperature?,,variable,,,,BetterBirth,,F,http://purl.obolibrary.org/obo/UO_0000195,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042347,Child hospitalization,,16,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042352,Child cause of death,xls_vasa_death_data::ucod_final_1,18,xls_vasa_death_data,Only collected for a subset of participants whose infant died,Participant,http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,Infant cause of death,,"variable,derived",,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042354,Child death date,xls_vasa_death_data::deathdate_1,16,xls_vasa_death_data,Only collected for a subset of participants whose infant died,Participant,http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,Infant death date,,"variable,derived",,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042361,Child death location,dim_baby_outcomes_noconflict_var::baby_death_day_0_location_1,9,dim_baby_outcomes_noconflict_var,"If the infant died on Day 0, did it die at the BetterBirth Facility or the Referral Faciltiy? This might be unknown and only applies to the first infant born in the case where a participant delivered twins or triplets",Participant,http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,"If the baby died on Day 0, did it die at the BB Facility or the Referral Faciltiy? (may not be known)",0,"variable,derived",,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042397,Child demographics,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042396,Child observation details,,12,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042397,Child demographics,,13,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042398,Infant low birth weight (<2500 g),dim_mom_outcomes::baby_low_birth_weight,9,dim_mom_outcomes,"Whether the baby was low birth weight (<2500 grams). For mothers who had twins or triplets, only asked about the first baby born",Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Was the baby low birth weight (<2500 grams); only baby number 1 (0 = No; 1 = Yes),0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044124,Cluster study arm,xls_site_attributes::arm_name,1,xls_site_attributes,,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,which arm the site is in (control; intervention),0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0047165,Data source,raw_fida_birth_registration::sbr_yearly_register_type,1,raw_fida_birth_registration,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,From which register did you get the yearly number?,1,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0047385,Child weight,xls_sbr_demographics::weigh_in_g | raw_fida_birth_registration::sbr_baby_weight,1,raw_fida_birth_registration | xls_sbr_demographics,Child weight in grams at delivery. Only measured for the first baby born if twins or triplets were delivered,Participant,http://purl.obolibrary.org/obo/EUPATH_0047388,Child anthropometry,definition pending | Baby Weight (in grams)? | the baby's weight - comes from the SBR; if null in SBR then the demographic data; only assigned to baby number 1,0,variable,,,,BetterBirth,,g,http://purl.obolibrary.org/obo/UO_0000021,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0047388,Child anthropometry,,14,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0048278,Religion,xls_vasa_death_data::ethnic,2,xls_vasa_death_data,Only collected for a subset of participants whose infant died,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049216,Interview method,agg_follow_up::data_source,2,agg_follow_up,What type of interview method was used to collect the outcome data,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,"which form provided this data; ""multiple"" is possible value",,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049849,Child age at death,xls_vasa_death_data::agedeath_1,20,xls_vasa_death_data,Only collected for a subset of participants whose infant died,Participant,http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,Infant age at death,,"variable,derived",,,,BetterBirth,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0049850,Child vital status,agg_follow_up::baby1_death,2,agg_follow_up,Vital status at follow-up,Participant,http://purl.obolibrary.org/obo/EUPATH_0042289,Child physical exam,How is the baby's health?,"0	Alive
1	Dead
99	Unable to Complete Call",variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050010,Cluster trial phase,raw_coach_tl_sbs::otis_phase_name | lt_raw_coach_tl_sbs::otis_phase_name,3,raw_coach_tl_sbs | lt_raw_coach_tl_sbs,"Describes the phase of the study. The implementation of the coaching intervention was considered ""intensive"" for the first 4 months when intervention coaches were present in the facility 2 times per week, ""taper"" when coaching reduced to 1 time per week or less (over a 4 month period) , and ""post"" after coaching was completed",Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,"variable,derived",yes,,,BetterBirth,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050012,Trial phase,dim_mom_outcomes::otis_phase_name,2,dim_mom_outcomes,"Describes the phase of the study. The implementation of the coaching intervention was considered ""intensive"" for the first 4 months when intervention coaches were present in the facility 2 times per week, ""taper"" when coaching reduced to 1 time per week or less (over a 4 month period) , and ""post"" after coaching was completed
",Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,the OTIS phase of the site when the mom was admitted,0,variable,,,,BetterBirth,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051003,Health center level information,,6,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051226,Biological children still living count,xls_sbr_demographics::living_children,4,xls_sbr_demographics,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,definition pending,,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051421,Healthcare provider for delivery,,29,,Who helped deliver the baby,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,,,multifilter,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051470,Child died,dim_baby_outcomes_noconflict_var::baby_dead_day_0_1,2,dim_baby_outcomes_noconflict_var,Whether the 1st infant born died during the delivery or was stillborn,Participant,http://purl.obolibrary.org/obo/EUPATH_0042389,Child death information,"Did the baby die on Day 0? If SBR has value, used it; then use FU value; then if baby alive day 7, set alive day 0 (0 = No; 1 = Yes)",Y/N (1/0),"variable,derived",,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061001,Time from admission to follow-up,dim_baby_outcomes_noconflict_var::baby_days_since_admission,5,dim_baby_outcomes_noconflict_var,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,How many days after admission did follow-up occur?,0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061002,Data from Safe Birth Register only,dim_mom_outcomes::mom_sbr_only | dim_baby_outcomes_noconflict_var::baby_sbr_only,8,dim_baby_outcomes_noconflict_var | dim_mom_outcomes,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Does the baby only have data from the SBR (mothers who do not consent; lost to follow-up; pending follow-up (won't exist after study ends)) (0 = No; 1 = Yes) | Does the mother only have data from the SBR (mothers who do not consent; lost to follow-up; pending follow-up (won't exist after study ends)) (0 = No; 1 = Yes),Y/N (1/0),variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061003,Part of baseline outcomes,dim_baby_outcomes_noconflict_var::baby_baseline_outcomes_data | dim_mom_outcomes::mom_baseline_outcomes_data,10,dim_baby_outcomes_noconflict_var | dim_mom_outcomes,Indicates if data is part of baseline outcomes and thus not included in most analyses,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Indicates if data is part of baseline outcomes (and thus not included in most analyses),Y/N (1/0),variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061004,Site moved,dim_baby_outcomes_noconflict_var::baby_site_moved_omit_data | dim_mom_outcomes::mom_site_moved_omit_data,7,dim_baby_outcomes_noconflict_var | dim_mom_outcomes,"Indicates if data is from sites who moved, and thus not included in most analyses",Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Indicates if data is from sites who moved (and thus not included in most analyses),0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061006,Data collected on all morbidities,dim_mom_outcomes::mom_have_all_morbidities_info,9,dim_mom_outcomes,"Was information collected on all morbidities (fits, loss of consciousness, fever, stroke, bleeding) for the participant",Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,"Does the mother have information on all morbidities? (all 5 of fits, loss of consciousness, fever, stroke, bleeding) (0 = No; 1 = Yes)",Y/N (1/0),variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061010,Time since intervention started,dim_mom_outcomes::days_since_otis_started,3,dim_mom_outcomes,Time since the intervention was first implemented at this facility,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,days since OTIS started when the mom was admitted,0,variable,,,,BetterBirth,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061012,Time since data collection started,dim_mom_outcomes::days_since_sbr_started,4,dim_mom_outcomes,Time since data collection at this facility started,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,days since SBR collection started when the mom was admitted,0,variable,,,,BetterBirth,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061013,Birth count on admission day,dim_mom_outcomes::daily_birth_count,13,dim_mom_outcomes,Number of births at the site on the day the participant was admitted,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,number of births at the site on the day the mom was admitted,0,variable,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061014,Birth checklist picked up during care,lt_dim_fada_single_row::fada_op1_cl_picked_up | dim_fada_single_row::fada_op1_cl_picked_up,4,dim_fada_single_row | lt_dim_fada_single_row,Asked in regards to use of the birth checklist by staff around admission,Participant,http://purl.obolibrary.org/obo/EUPATH_0061764,Healthcare activities on admission,1e. Was the paper checklist picked up during care ?,,value,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061015,Birth checklist picked up during care,lt_dim_fada_single_row::fada_op2_cl_picked_up | dim_fada_single_row::fada_op2_cl_picked_up,9,dim_fada_single_row | lt_dim_fada_single_row,Asked in regards to use of the birth checklist by staff just before delivery (pushing or Caesarean),Participant,http://purl.obolibrary.org/obo/EUPATH_0061765,Healthcare activities just before delivery,2i. Was the paper checklist picked up during care ?,,value,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061016,Birth checklist picked up during care,dim_fada_single_row::fada_op4_cl_picked_up | lt_dim_fada_single_row::fada_op4_cl_picked_up,6,dim_fada_single_row | lt_dim_fada_single_row,Asked in regards to use of the birth checklist <1 hour after delivery.,Participant,http://purl.obolibrary.org/obo/EUPATH_0061767,Healthcare activities <1 hour after delivery,4g. Was the paper checklist picked up during care ?,,value,,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061020,Was easy to use,xls_checklist_utilization::checklist_ease_of_use,1,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that the checklist was easy to use,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061021,Improved safety,xls_checklist_utilization::checklist_improved,2,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that the checklist improved safety,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061022,Took too long to complete,xls_checklist_utilization::checklist_too_long,3,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that the checklist took long to complete,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061023,Would want checklist used for own delivery,xls_checklist_utilization::want_checklist_use,4,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,"Degree to which survey taker agreed that if they were delivering, they would want the checklist to be used",,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061024,Improved staff communication,xls_checklist_utilization::staff_comm_improved,5,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that staff communication improved through checklist use,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061025,Improved communication with patients,xls_checklist_utilization::women_comm_improved,6,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that communication btwn staff & women improved through checklist use,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061026,Prevented errors,xls_checklist_utilization::checklist_prevent_errs,7,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that the checklist prevented errors,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061027,External situations made it difficult to follow all EBPs,xls_checklist_utilization::external_factors_difficulty,8,xls_checklist_utilization,,Community,http://purl.obolibrary.org/obo/EUPATH_0061160,Birth checklist utility attitudes,Degree to which survey taker agreed that situations outside their control make it difficult to follow all EBPs on checklist,,value,yes,,,BetterBirth,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0061028,Child weight measured,lt_dim_fada_single_row::fada_op4_baby_wt | dim_fada_single_row::fada_op4_baby_wt,1,dim_fada_single_row | lt_dim_fada_single_row,Asked in regards to use of the birth checklist <1 hour after delivery. Was the newborn's weight measured,Participant,http://purl.obolibrary.org/obo/EUPATH_0061767,Healthcare activities <1 hour after delivery,4b. Was newborn weight taken?,,value,,,,BetterBirth,,,,,,,,,,
