variable,variable2,values,mappedTerm,valueOrder
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,0,0,
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,9500,9500,
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,11200,11200,
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,12000,12000,
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,18000,18000,
q30fsourceofincomefixedassets,q30fsourceofincomefixedassets,42000,42000,
q30hothersource2,q30hothersource2,0,0,
q30hothersource2,q30hothersource2,6500,6500,
q30hothersource2,q30hothersource2,8000,8000,
q30hothersource2,q30hothersource2,9500,9500,
q30hothersource2,q30hothersource2,20000,20000,
q38initialvisitservice1,q38initialvisitservice1,Pregnancy test,Pregnancy test,
q38amount1,q38amount1,200,200,
q40initialvisitmodeofpayment1,q40initialvisitmodeofpayment1,cash,cash,
q42initialvisitsourceoffunds1,q42initialvisitsourceoffunds1,Had own cash,Had own cash,
q42amount1,q42amount1,200,200,
q43reviewvisit3,q43reviewvisit3,0,0,
q43reviewvisit3,q43reviewvisit3,1,1,
q43reviewvisit3,q43reviewvisit3,2,2,
q43reviewvisit3,q43reviewvisit3,3,3,
q43reviewvisit3,q43reviewvisit3,5,5,
q43reviewvisit3,q43reviewvisit3,6,6,
q43reviewvisit3,q43reviewvisit3,8,8,
q43reviewvisit3,q43reviewvisit3,10,10,
q43reviewvisit3,q43reviewvisit3,15,15,
q43reviewvisit3,q43reviewvisit3,20,20,
q43reviewvisit3,q43reviewvisit3,25,25,
q43reviewvisit3,q43reviewvisit3,30,30,
q43reviewvisit3,q43reviewvisit3,35,35,
q43reviewvisit3,q43reviewvisit3,40,40,
q43reviewvisit3,q43reviewvisit3,50,50,
q43reviewvisit3,q43reviewvisit3,60,60,
q43reviewvisit3,q43reviewvisit3,120,120,
q43reviewvisit3,q43reviewvisit3,240,240,
q43reviewvisit4,q43reviewvisit4,0,0,
q43reviewvisit4,q43reviewvisit4,1,1,
q43reviewvisit4,q43reviewvisit4,2,2,
q43reviewvisit4,q43reviewvisit4,3,3,
q43reviewvisit4,q43reviewvisit4,5,5,
q43reviewvisit4,q43reviewvisit4,6,6,
q43reviewvisit4,q43reviewvisit4,10,10,
q43reviewvisit4,q43reviewvisit4,12,12,
q43reviewvisit4,q43reviewvisit4,15,15,
q43reviewvisit4,q43reviewvisit4,20,20,
q43reviewvisit4,q43reviewvisit4,23,23,
q43reviewvisit4,q43reviewvisit4,25,25,
q43reviewvisit4,q43reviewvisit4,30,30,
q43reviewvisit4,q43reviewvisit4,35,35,
q43reviewvisit4,q43reviewvisit4,40,40,
q43reviewvisit4,q43reviewvisit4,45,45,
q43reviewvisit4,q43reviewvisit4,60,60,
q43reviewvisit4,q43reviewvisit4,90,90,
q43reviewvisit4,q43reviewvisit4,120,120,
q43reviewvisit4,q43reviewvisit4,240,240,
q43reviewvisit5,q43reviewvisit5,2,2,
q43reviewvisit5,q43reviewvisit5,3,3,
q43reviewvisit5,q43reviewvisit5,5,5,
q43reviewvisit5,q43reviewvisit5,10,10,
q43reviewvisit5,q43reviewvisit5,12,12,
q43reviewvisit5,q43reviewvisit5,15,15,
q43reviewvisit5,q43reviewvisit5,30,30,
q43reviewvisit5,q43reviewvisit5,45,45,
q43reviewvisit6,q43reviewvisit6,0,0,
q43reviewvisit6,q43reviewvisit6,2,2,
q43reviewvisit6,q43reviewvisit6,3,3,
q43reviewvisit6,q43reviewvisit6,5,5,
q43reviewvisit6,q43reviewvisit6,10,10,
q43reviewvisit6,q43reviewvisit6,15,15,
q43reviewvisit7,q43reviewvisit7,2,2,
q43reviewvisit7,q43reviewvisit7,5,5,
q44reviewvisit3,q44reviewvisit3,0,0,
q44reviewvisit3,q44reviewvisit3,1,1,
q44reviewvisit3,q44reviewvisit3,1.5,1.5,
q44reviewvisit3,q44reviewvisit3,2,2,
q44reviewvisit3,q44reviewvisit3,3,3,
q44reviewvisit3,q44reviewvisit3,4,4,
q44reviewvisit3,q44reviewvisit3,5,5,
q44reviewvisit3,q44reviewvisit3,6,6,
q44reviewvisit3,q44reviewvisit3,10,10,
q44reviewvisit3,q44reviewvisit3,15,15,
q44reviewvisit3,q44reviewvisit3,20,20,
q44reviewvisit3,q44reviewvisit3,25,25,
q44reviewvisit3,q44reviewvisit3,30,30,
q44reviewvisit3,q44reviewvisit3,35,35,
q44reviewvisit3,q44reviewvisit3,40,40,
q44reviewvisit3,q44reviewvisit3,45,45,
q44reviewvisit3,q44reviewvisit3,60,60,
q44reviewvisit3,q44reviewvisit3,90,90,
q44reviewvisit3,q44reviewvisit3,180,180,
q44reviewvisit3,q44reviewvisit3,240,240,
q44reviewvisit4,q44reviewvisit4,0,0,
q44reviewvisit4,q44reviewvisit4,1,1,
q44reviewvisit4,q44reviewvisit4,2,2,
q44reviewvisit4,q44reviewvisit4,3,3,
q44reviewvisit4,q44reviewvisit4,4,4,
q44reviewvisit4,q44reviewvisit4,5,5,
q44reviewvisit4,q44reviewvisit4,6,6,
q44reviewvisit4,q44reviewvisit4,7,7,
q44reviewvisit4,q44reviewvisit4,10,10,
q44reviewvisit4,q44reviewvisit4,15,15,
q44reviewvisit4,q44reviewvisit4,20,20,
q44reviewvisit4,q44reviewvisit4,30,30,
q44reviewvisit4,q44reviewvisit4,35,35,
q44reviewvisit4,q44reviewvisit4,40,40,
q44reviewvisit4,q44reviewvisit4,45,45,
q44reviewvisit4,q44reviewvisit4,60,60,
q44reviewvisit4,q44reviewvisit4,120,120,
q44reviewvisit4,q44reviewvisit4,180,180,
q44reviewvisit4,q44reviewvisit4,240,240,
q44reviewvisit5,q44reviewvisit5,2,2,
q44reviewvisit5,q44reviewvisit5,3,3,
q44reviewvisit5,q44reviewvisit5,4,4,
q44reviewvisit5,q44reviewvisit5,5,5,
q44reviewvisit5,q44reviewvisit5,10,10,
q44reviewvisit5,q44reviewvisit5,30,30,
q44reviewvisit5,q44reviewvisit5,60,60,
q44reviewvisit6,q44reviewvisit6,1,1,
q44reviewvisit6,q44reviewvisit6,2,2,
q44reviewvisit6,q44reviewvisit6,5,5,
q44reviewvisit6,q44reviewvisit6,10,10,
q44reviewvisit6,q44reviewvisit6,30,30,
q44reviewvisit7,q44reviewvisit7,2,2,
q44reviewvisit7,q44reviewvisit7,5,5,
q45reviewvisit5,q45reviewvisit5,5,5,
q45reviewvisit5,q45reviewvisit5,10,10,
q45reviewvisit5,q45reviewvisit5,20,20,
q45reviewvisit5,q45reviewvisit5,30,30,
q45reviewvisit5,q45reviewvisit5,40,40,
q45reviewvisit5,q45reviewvisit5,60,60,
q45reviewvisit5,q45reviewvisit5,90,90,
q45reviewvisit5,q45reviewvisit5,120,120,
q45reviewvisit5,q45reviewvisit5,130,130,
q45reviewvisit6,q45reviewvisit6,5,5,
q45reviewvisit6,q45reviewvisit6,10,10,
q45reviewvisit6,q45reviewvisit6,20,20,
q45reviewvisit6,q45reviewvisit6,30,30,
q45reviewvisit6,q45reviewvisit6,60,60,
q45reviewvisit6,q45reviewvisit6,90,90,
q45reviewvisit7,q45reviewvisit7,20,20,
q45reviewvisit7,q45reviewvisit7,60,60,
q47initialvisit,q47initialvisit,0,0,
q47initialvisit,q47initialvisit,10,10,
q47initialvisit,q47initialvisit,15,15,
q47initialvisit,q47initialvisit,20,20,
q47initialvisit,q47initialvisit,30,30,
q47initialvisit,q47initialvisit,35,35,
q47initialvisit,q47initialvisit,37,37,
q47initialvisit,q47initialvisit,40,40,
q47initialvisit,q47initialvisit,45,45,
q47initialvisit,q47initialvisit,60,60,
q47initialvisit,q47initialvisit,65,65,
q47initialvisit,q47initialvisit,90,90,
q47initialvisit,q47initialvisit,120,120,
q47initialvisit,q47initialvisit,150,150,
q47initialvisit,q47initialvisit,180,180,
q47reviewvisit1,q47reviewvisit1,0,0,
q47reviewvisit1,q47reviewvisit1,10,10,
q47reviewvisit1,q47reviewvisit1,15,15,
q47reviewvisit1,q47reviewvisit1,30,30,
q47reviewvisit1,q47reviewvisit1,40,40,
q47reviewvisit1,q47reviewvisit1,45,45,
q47reviewvisit1,q47reviewvisit1,60,60,
q47reviewvisit1,q47reviewvisit1,90,90,
q47reviewvisit1,q47reviewvisit1,115,115,
q47reviewvisit1,q47reviewvisit1,120,120,
q47reviewvisit2,q47reviewvisit2,10,10,
q47reviewvisit2,q47reviewvisit2,13,13,
q47reviewvisit2,q47reviewvisit2,30,30,
q47reviewvisit2,q47reviewvisit2,38,38,
q47reviewvisit2,q47reviewvisit2,45,45,
q47reviewvisit2,q47reviewvisit2,60,60,
q47reviewvisit2,q47reviewvisit2,70,70,
q47reviewvisit2,q47reviewvisit2,87,87,
q47reviewvisit2,q47reviewvisit2,90,90,
q47reviewvisit2,q47reviewvisit2,120,120,
q47reviewvisit2,q47reviewvisit2,240,240,
q47reviewvisit3,q47reviewvisit3,10,10,
q47reviewvisit3,q47reviewvisit3,14,14,
q47reviewvisit3,q47reviewvisit3,30,30,
q47reviewvisit3,q47reviewvisit3,37,37,
q47reviewvisit3,q47reviewvisit3,60,60,
q47reviewvisit3,q47reviewvisit3,90,90,
q47reviewvisit3,q47reviewvisit3,150,150,
q47reviewvisit4,q47reviewvisit4,10,10,
q47reviewvisit4,q47reviewvisit4,13,13,
q47reviewvisit4,q47reviewvisit4,30,30,
q47reviewvisit4,q47reviewvisit4,42,42,
q47reviewvisit4,q47reviewvisit4,60,60,
q47reviewvisit4,q47reviewvisit4,90,90,
q48reviewvisit6,q48reviewvisit6,0.050000001,0.050000001,
q48reviewvisit6,q48reviewvisit6,0.059999999,0.059999999,
q48reviewvisit6,q48reviewvisit6,0.075000003,0.075000003,
q48reviewvisit6,q48reviewvisit6,0.150000006,0.150000006,
q48reviewvisit6,q48reviewvisit6,0.300000012,0.300000012,
q48reviewvisit6,q48reviewvisit6,0.5,0.5,
q48reviewvisit6,q48reviewvisit6,1.5,1.5,
q48reviewvisit6,q48reviewvisit6,5,5,
q48reviewvisit6,q48reviewvisit6,6,6,
q48reviewvisit6,q48reviewvisit6,10,10,
q48reviewvisit6,q48reviewvisit6,13,13,
q48reviewvisit6,q48reviewvisit6,13.19999981,13.19999981,
q48reviewvisit6,q48reviewvisit6,20,20,
q48reviewvisit7,q48reviewvisit7,10,10,
q48reviewvisit7,q48reviewvisit7,13.19999981,13.19999981,
q50reviewvisit4,q50reviewvisit4,0,0,
q50reviewvisit4,q50reviewvisit4,20,20,
q50reviewvisit4,q50reviewvisit4,30,30,
q50reviewvisit4,q50reviewvisit4,40,40,
q50reviewvisit4,q50reviewvisit4,50,50,
q50reviewvisit4,q50reviewvisit4,60,60,
q50reviewvisit4,q50reviewvisit4,70,70,
q50reviewvisit4,q50reviewvisit4,80,80,
q50reviewvisit4,q50reviewvisit4,100,100,
q50reviewvisit4,q50reviewvisit4,120,120,
q50reviewvisit4,q50reviewvisit4,130,130,
q50reviewvisit4,q50reviewvisit4,140,140,
q50reviewvisit4,q50reviewvisit4,150,150,
q50reviewvisit4,q50reviewvisit4,180,180,
q50reviewvisit4,q50reviewvisit4,200,200,
q50reviewvisit4,q50reviewvisit4,240,240,
q50reviewvisit4,q50reviewvisit4,300,300,
q50reviewvisit4,q50reviewvisit4,400,400,
q50reviewvisit4,q50reviewvisit4,500,500,
q50reviewvisit5,q50reviewvisit5,0,0,
q50reviewvisit5,q50reviewvisit5,40,40,
q50reviewvisit5,q50reviewvisit5,50,50,
q50reviewvisit5,q50reviewvisit5,60,60,
q50reviewvisit5,q50reviewvisit5,70,70,
q50reviewvisit5,q50reviewvisit5,100,100,
q50reviewvisit5,q50reviewvisit5,200,200,
q50reviewvisit5,q50reviewvisit5,500,500,
q50reviewvisit6,q50reviewvisit6,0,0,
q50reviewvisit6,q50reviewvisit6,60,60,
q50reviewvisit6,q50reviewvisit6,100,100,
q50reviewvisit6,q50reviewvisit6,200,200,
q50reviewvisit7,q50reviewvisit7,60,60,
q50reviewvisit7,q50reviewvisit7,200,200,
cdcounty,cdcounty,1,1,
cdcounty,cdcounty,2,2,
cdcounty,cdcounty,3,3,
cdcounty,cdcounty,4,4,
cdcounty,cdcounty,7,7,
cdcounty,cdcounty,8,8,
cdcounty,cdcounty,10,10,
cdcounty,cdcounty,13,13,
cdcounty,cdcounty,16,16,
cdcounty,cdcounty,19,19,
cdfacilitycategory,cdfacilitycategory,1,1,
cdfacilitycategory,cdfacilitycategory,4,4,
cdfacilitycategory,cdfacilitycategory,5,5,
cdfacilitycategory,cdfacilitycategory,6,6,
cdfacilitycategory,cdfacilitycategory,7,7,
cdmanagingauthority,cdmanagingauthority,1,1,
cdmanagingauthority,cdmanagingauthority,2,2,
cdmanagingauthority,cdmanagingauthority,3,3,
cdq3maritalstatus,cdq3maritalstatus,1,Never married/ Single,
cdq3maritalstatus,cdq3maritalstatus,2,Married/In-union,
cdq3maritalstatus,cdq3maritalstatus,3,Living together,
cdq3maritalstatus,cdq3maritalstatus,4,"Widowed, Separated, Divorced",
cdq4levelofedcation,cdq4levelofedcation,1,Primary incomplete,
cdq4levelofedcation,cdq4levelofedcation,2,Primary complete,
cdq4levelofedcation,cdq4levelofedcation,3,Secondary incomplete,
cdq4levelofedcation,cdq4levelofedcation,4,Secondary complete,
cdq4levelofedcation,cdq4levelofedcation,5,College/Higher/Tertiary (completed),
cdq4levelofedcation,cdq4levelofedcation,6,College/Higher /Tertiary (not completed),
cdq4levelofedcation,cdq4levelofedcation,7,7,
cdq5areligion,cdq5areligion,1,Roman Catholic,
cdq5areligion,cdq5areligion,2,Protestant/Other Christian,
cdq5areligion,cdq5areligion,3,Muslim,
cdq5areligion,cdq5areligion,4,No Religion,
cdq5areligion,cdq5areligion,5,5,
cdq5breligionother1,cdq5breligionother1,1,1,
cdq6areadnewspaper,cdq6areadnewspaper,1,Yes,
cdq6areadnewspaper,cdq6areadnewspaper,2,No,
cdq6bwatchtv,cdq6bwatchtv,1,Yes,
cdq6bwatchtv,cdq6bwatchtv,2,No,
cdq6clistentoradio,cdq6clistentoradio,1,Yes,
cdq6clistentoradio,cdq6clistentoradio,2,No,
cdq6dallthreemedia,cdq6dallthreemedia,1,Yes,
cdq6dallthreemedia,cdq6dallthreemedia,2,No,
cdq6enomedia,cdq6enomedia,1,Yes,
cdq6enomedia,cdq6enomedia,2,No,
cdq7currentlyemployed,cdq7currentlyemployed,1,Yes,
cdq7currentlyemployed,cdq7currentlyemployed,2,No,
cdq8employedinlast12months,cdq8employedinlast12months,1,Yes,
cdq8employedinlast12months,cdq8employedinlast12months,2,No,
cdq9aoccupation,cdq9aoccupation,1,Professional/technical/managerial,
cdq9aoccupation,cdq9aoccupation,2,Clerical,
cdq9aoccupation,cdq9aoccupation,3,Sales and services,
cdq9aoccupation,cdq9aoccupation,4,Skilled manual,
cdq9aoccupation,cdq9aoccupation,5,Un-skilled manual,
cdq9aoccupation,cdq9aoccupation,6,Domestic service,
cdq9aoccupation,cdq9aoccupation,7,Commercial sex worker,
cdq9aoccupation,cdq9aoccupation,8,Others (specify),
cdq9coccupationother2,cdq9coccupationother2,1,1,
cdq9coccupationother2,cdq9coccupationother2,2,2,
cdq9coccupationother2,cdq9coccupationother2,3,3,
cdq9coccupationother2,cdq9coccupationother2,4,4,
cdq9coccupationother2,cdq9coccupationother2,5,5,
cdq9coccupationother2,cdq9coccupationother2,6,6,
cdq9coccupationother2,cdq9coccupationother2,7,7,
cdq9coccupationother2,cdq9coccupationother2,8,8,
cdq9coccupationother2,cdq9coccupationother2,9,9,
cdq9coccupationother2,cdq9coccupationother2,10,10,
cdq10ifmarrpartneremployed,cdq10ifmarrpartneremployed,1,Yes,
cdq10ifmarrpartneremployed,cdq10ifmarrpartneremployed,2,No,
cdq10ifmarrpartneremployed,cdq10ifmarrpartneremployed,3,3,
cdq11partneremplinlast12,cdq11partneremplinlast12,1,Yes,
cdq11partneremplinlast12,cdq11partneremplinlast12,2,No,
cdq12apartnersoccupation,cdq12apartnersoccupation,1,Professional/technical/managerial,
cdq12apartnersoccupation,cdq12apartnersoccupation,2,Clerical,
cdq12apartnersoccupation,cdq12apartnersoccupation,3,Sales and services,
cdq12apartnersoccupation,cdq12apartnersoccupation,4,Skilled manual,
cdq12apartnersoccupation,cdq12apartnersoccupation,5,Un-skilled manual,
cdq12apartnersoccupation,cdq12apartnersoccupation,6,Domestic service,
cdq12apartnersoccupation,cdq12apartnersoccupation,7,Commercial sex worker,
cdq12apartnersoccupation,cdq12apartnersoccupation,8,Others (specify),
cdq12apartnersoccupation,cdq12apartnersoccupation,9,9,
cdq12bpartnersotheroccupation1,cdq12bpartnersotheroccupation1,1,1,
cdq12bpartnersotheroccupation1,cdq12bpartnersotheroccupation1,2,2,
cdq12bpartnersotheroccupation1,cdq12bpartnersotheroccupation1,3,3,
cdq12bpartnersotheroccupation1,cdq12bpartnersotheroccupation1,4,4,
cdq12bpartnersotheroccupation1,cdq12bpartnersotheroccupation1,5,5,
cdq13typeofearnings,cdq13typeofearnings,1,Cash only,
cdq13typeofearnings,cdq13typeofearnings,2,Cash and in kind,
cdq13typeofearnings,cdq13typeofearnings,3,In-kind only,
cdq13typeofearnings,cdq13typeofearnings,4,Not paid,
cdq13typeofearnings,cdq13typeofearnings,5,5,
cdq16typeofemployer,cdq16typeofemployer,1,Employed by family member1,
cdq16typeofemployer,cdq16typeofemployer,2,Employed by Non-family member,
cdq16typeofemployer,cdq16typeofemployer,3,Self-employed,
cdq17employmentfrequency,cdq17employmentfrequency,1,All year,
cdq17employmentfrequency,cdq17employmentfrequency,2,Seasonal,
cdq17employmentfrequency,cdq17employmentfrequency,3,Occasional,
cdq18havehealthinsurancecover,cdq18havehealthinsurancecover,1,Yes,
cdq18havehealthinsurancecover,cdq18havehealthinsurancecover,2,No,
cdq19typeofinsurance,cdq19typeofinsurance,1,NHIF,
cdq19typeofinsurance,cdq19typeofinsurance,2,Employer based health insurance,
cdq19typeofinsurance,cdq19typeofinsurance,3,Privately purchased health insurance,
cdq20typeofdwelling,cdq20typeofdwelling,1,Permanent building,
cdq20typeofdwelling,cdq20typeofdwelling,2,Semi Permanent,
cdq20typeofdwelling,cdq20typeofdwelling,3,Temporary,
cdq21awhoownsthehouse,cdq21awhoownsthehouse,1,Owned by family or one of its members,
cdq21awhoownsthehouse,cdq21awhoownsthehouse,2,Rented,
cdq21awhoownsthehouse,cdq21awhoownsthehouse,3,Occupied without payment,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,1,1,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,2,2,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,3,3,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,4,4,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,5,5,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,6,6,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,7,7,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,8,8,
cdq22ownedbyfamilyspewho,cdq22ownedbyfamilyspewho,9,9,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,1,Single room,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,2,Two bedrooms,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,3,Three bedrooms,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,4,Four bedrooms,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,5,5,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,6,6,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,7,7,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,8,8,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,9,9,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,10,10,
cdq23ahowmanybedrooms,cdq23ahowmanybedrooms,11,11,
cdq23bspecifyother1,cdq23bspecifyother1,1,1,
cdq23bspecifyother1,cdq23bspecifyother1,2,2,
cdq23bspecifyother1,cdq23bspecifyother1,3,3,
cdq23bspecifyother1,cdq23bspecifyother1,4,4,
cdq23bspecifyother1,cdq23bspecifyother1,5,5,
cdq23bspecifyother1,cdq23bspecifyother1,6,6,
cdq23bspecifyother1,cdq23bspecifyother1,7,7,
cdq23bspecifyother1,cdq23bspecifyother1,8,8,
cdq23bspecifyother1,cdq23bspecifyother1,9,9,
cdq23bspecifyother1,cdq23bspecifyother1,10,10,
cdq23bspecifyother1,cdq23bspecifyother1,11,11,
cdq23bspecifyother1,cdq23bspecifyother1,12,12,
cdq23bspecifyother1,cdq23bspecifyother1,13,13,
cdq23bspecifyother1,cdq23bspecifyother1,14,14,
cdq23bspecifyother1,cdq23bspecifyother1,15,15,
cdq23bspecifyother1,cdq23bspecifyother1,16,16,
cdq23bspecifyother1,cdq23bspecifyother1,17,17,
cdq23bspecifyother1,cdq23bspecifyother1,18,18,
cdq23bspecifyother1,cdq23bspecifyother1,19,19,
cdq25atypeoftoiletfacility,cdq25atypeoftoiletfacility,1,Flush Toilet,
cdq25atypeoftoiletfacility,cdq25atypeoftoiletfacility,2,Traditional Pit latrine,
cdq25atypeoftoiletfacility,cdq25atypeoftoiletfacility,3,Ventilated Improved Pit Latrine (VIP),
cdq25atypeoftoiletfacility,cdq25atypeoftoiletfacility,4,No Facility/Bush/Field ,
cdq25atypeoftoiletfacility,cdq25atypeoftoiletfacility,5,Bucket Latrine,
cdq25bothertype1,cdq25bothertype1,1,1,
cdq25bothertype1,cdq25bothertype1,2,2,
cdq25bothertype1,cdq25bothertype1,3,3,
cdq25bothertype1,cdq25bothertype1,4,4,
cdq25bothertype1,cdq25bothertype1,5,5,
cdq25bothertype1,cdq25bothertype1,6,6,
cdq26aelectricity,cdq26aelectricity,1,Yes,
cdq26aelectricity,cdq26aelectricity,2,No,
cdq26bradio,cdq26bradio,1,Yes,
cdq26bradio,cdq26bradio,2,No,
cdq26ctvset,cdq26ctvset,1,Yes,
cdq26ctvset,cdq26ctvset,2,No,
cdq26dvcrdvd,cdq26dvcrdvd,1,Yes,
cdq26dvcrdvd,cdq26dvcrdvd,2,No,
cdq26etelephone,cdq26etelephone,1,Yes,
cdq26etelephone,cdq26etelephone,2,No,
cdq26fcarpicktruck,cdq26fcarpicktruck,1,Yes,
cdq26fcarpicktruck,cdq26fcarpicktruck,2,No,
cdq26gfloorcementedtiledcarpert,cdq26gfloorcementedtiledcarpert,1,Yes,
cdq26gfloorcementedtiledcarpert,cdq26gfloorcementedtiledcarpert,2,No,
cdq27atappedwater,cdq27atappedwater,1,Yes,
cdq27atappedwater,cdq27atappedwater,2,No,
cdq27bprotctdshalowwellorboreho,cdq27bprotctdshalowwellorboreho,1,Yes,
cdq27bprotctdshalowwellorboreho,cdq27bprotctdshalowwellorboreho,2,No,
cdq27cprotectedspring,cdq27cprotectedspring,1,Yes,
cdq27cprotectedspring,cdq27cprotectedspring,2,No,
cdq27drainwater,cdq27drainwater,1,Yes,
cdq27drainwater,cdq27drainwater,2,No,
cdq27eunprotectedwellspring,cdq27eunprotectedwellspring,1,Yes,
cdq27eunprotectedwellspring,cdq27eunprotectedwellspring,2,No,
cdq27fsurfacewater,cdq27fsurfacewater,1,Yes,
cdq27fsurfacewater,cdq27fsurfacewater,2,No,
