entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0010094,BMI for age z-score (median ht),14,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC for age z-score,15,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010090,MUAC for age z-score (median ac),16,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010075,"Height, 1st (cm)",17,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010076,"Height, 2nd (cm)",18,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010077,"Height, 3rd (cm)",19,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010084,"MUAC, 1st (cm)",20,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010085,"MUAC, 2nd (cm)",21,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010086,"MUAC, 3rd (cm)",22,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010335,Weight NA,23,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010070,Caretaker plus participant weight (kg),24,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010071,Caretaker weight (kg),25,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,26,Anthropometry
http://purl.obolibrary.org/obo/EUPATH_0015121,WAZ <-6 or >5,1,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015122,HAZ <-6 or >6,2,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015123,WHZ <-5 or >5,3,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015124,HAZ <-6 or >6 (median ht),4,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015125,WHZ <-5 or >5 (median ht),5,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015126,MUAC for age z-score <-5 or >5,6,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015127,MUAC for age z-score <-5 or >5 (median ac),7,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015128,BMI z-score<-5 or >5,8,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015129,BMI z-score<-5 or >5 (median ht),9,Anthropometry flag
http://purl.obolibrary.org/obo/EUPATH_0015231,Amoxycillin,1,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015220,Ampicillin,2,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015228,Azithromycin,3,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015223,Ciprofloxacin,4,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015226,Chloramphenicol/Thiamphenicol,5,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015222,Cotrimoxazole,6,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015227,Erythromycin,7,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015225,Gentamycin,8,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015221,Nalidixic acid,9,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015230,Penicillin,10,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015224,Selexid/Pivmecillinam,11,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015229,Other macrolides,12,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015232,Other antibiotic,13,Antibiotic administered before stool collection
http://purl.obolibrary.org/obo/EUPATH_0010218,Administered antibiotic,1,Antibiotic administration before stool collection
http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection,2,Antibiotic administration before stool collection
http://purl.obolibrary.org/obo/EUPATH_0010219,1st antibiotic administration date,3,Antibiotic administration before stool collection
http://purl.obolibrary.org/obo/EUPATH_0010220,Time of 1st antibiotic administration,4,Antibiotic administration before stool collection
http://purl.obolibrary.org/obo/EUPATH_0015008,Agricultural Land,1,Assets
http://purl.obolibrary.org/obo/EUPATH_0000166,Animal-drawn cart,2,Assets
http://purl.obolibrary.org/obo/EUPATH_0015001,Bicycle/rickshaw,3,Assets
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,4,Assets
http://purl.obolibrary.org/obo/EUPATH_0000171,Car/Truck,5,Assets
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,6,Assets
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle/Scooter,7,Assets
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,8,Assets
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,9,Assets
http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile),10,Assets
http://purl.obolibrary.org/obo/ENVO_01000579,Television,11,Assets
http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,12,Assets
http://purl.obolibrary.org/obo/EUPATH_0015329,"Astrovirus, by RT-PCR",1,Astrovirus
http://purl.obolibrary.org/obo/NCBITaxon_642,Aeromonas,1,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,2,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,3,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,4,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,5,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,6,Bacteria
http://purl.obolibrary.org/obo/EUPATH_0010371,Breastfed,1,Breastfeeding summary
http://purl.obolibrary.org/obo/EUPATH_0010998,"Campylobacter, by bacteriology",1,Campylobacter
http://purl.obolibrary.org/obo/NCBITaxon_195,Campylobacter coli,4,Campylobacter
http://purl.obolibrary.org/obo/NCBITaxon_197,Campylobacter jejuni,5,Campylobacter
http://purl.obolibrary.org/obo/EUPATH_0015299,"Campylobacter (non-jejuni or coli), by bacteriology",2,Campylobacter
http://purl.obolibrary.org/obo/EUPATH_0015300,"Campylobacter (non-speciated), by bacteriology",3,Campylobacter
http://purl.obolibrary.org/obo/EUPATH_0015315,"Campylobacter coli, by bacteriology",1,Campylobacter coli
http://purl.obolibrary.org/obo/EUPATH_0015316,"Campylobacter jejuni, by bacteriology",1,Campylobacter jejuni
http://purl.obolibrary.org/obo/EUPATH_0010273,Lost earnings due to care,1,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0010274,Amount earnings lost due to care,2,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0010275,Other lost earnings,3,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0010276,Amount other lost earnings,4,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0010277,Income days lost while seeking care,5,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0010278,Other caregivers income days lost while seeking care,6,Caretaker income lost; Enrollment
http://purl.obolibrary.org/obo/EUPATH_0015268,AquaGuard,1,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015267,Aquatabs,2,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015266,Certeza,3,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015271,PuR,4,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015269,WaterGuard,5,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015270,Watermaker,6,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015272,Brand unknown,7,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015274,Other brand,8,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015273,Not applicable (none observed),9,Chlorine treatment brand
http://purl.obolibrary.org/obo/EUPATH_0015190,Normal food withheld,1,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015204,Homemade fluid,2,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015187,ORS,3,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015188,Intravenous fluids,4,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015203,Zinc,5,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015198,Ampicillin,6,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015197,Amoxycillin,7,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015194,Azithromycin,8,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015192,Chloramphenicol,9,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015200,Ciprofloxacin,10,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015189,Cotrimoxazole,11,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015193,Erythromycin,12,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015191,Gentamycin,13,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015199,Nalidixic acid,14,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015196,Penicillin,15,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015201,Selexid,16,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015195,Other macrolides,17,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015202,Other antibiotic,18,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015205,Antimalarial,19,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015206,Other medicine,20,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015209,Not currently receiving medication,23,Control participant medication at enrollment
http://purl.obolibrary.org/obo/EUPATH_0015020,Agricultural crop residue,1,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015017,Animal dung,2,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015013,Biogas,3,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015019,Charcoal,4,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015016,Coal/lignite,5,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015012,Electricity,6,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015021,Kerosene,7,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015015,Liquid propane gas,8,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015018,Natural gas,9,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015014,Straw/Shrubs/Grass,10,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015022,Wood,11,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0015023,Other,12,Cooking fuel
http://purl.obolibrary.org/obo/EUPATH_0011000,"Cryptosporidium, by ELISA",1,Cryptosporidium
http://purl.obolibrary.org/obo/EUPATH_0000667,Deceased,1,Death information
http://purl.obolibrary.org/obo/EUPATH_0000150,Death date,2,Death information
http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,3,Death information
http://purl.obolibrary.org/obo/EUPATH_0010068,Health facility code,4,Death information
http://purl.obolibrary.org/obo/EUPATH_0010069,Health facility name,5,Death information
http://www.ebi.ac.uk/efo/EFO_0004950,Birth date,2,Demographics
http://purl.obolibrary.org/obo/PATO_0000047,Sex,1,Demographics
http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,3,Demographics
http://purl.obolibrary.org/obo/EUPATH_0015130,Diarrhea,1,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015131,Dysentery,2,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015135,Malaria,3,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015136,Malnutrition,4,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015133,Meningitis,5,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015132,Pneumonia/Lower respiratory infection,6,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015134,Other invasive bacterial infection,7,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015137,Typhoid,8,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015138,Other diagnosis,9,Diagnosis at discharge
http://purl.obolibrary.org/obo/EUPATH_0015089,Antibiotics,1,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015082,ORALITE or ORS,2,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015083,Homemade fluid,3,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015084,Special milk or infant formula,4,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015085,Home remedy/Herbal medication,5,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015088,Any other liquids,6,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015086,Zinc,7,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015087,No special remedies given,8,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015090,Other treatment,9,Diarrhea treatment before visit
http://purl.obolibrary.org/obo/EUPATH_0015164,Normal food withheld,1,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015178,Homemade fluid,2,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015161,ORS,3,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015162,Intravenous fluids,4,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015177,Zinc,5,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015172,Ampicillin,6,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015171,Amoxycillin,7,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015168,Azithromycin,8,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015166,Chloramphenicol,9,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015174,Ciprofloxacin,10,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015163,Cotrimoxazole,11,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015167,Erythromycin,12,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015165,Gentamycin,13,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015173,Nalidixic acid,14,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015170,Penicillin,15,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015175,Selexid,16,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015169,Other macrolides,17,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015176,Other antibiotic,18,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015179,Antimalarial,19,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015180,Other medicine,20,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015183,None prescribed or taken,23,Diarrhea treatment by prescription at home
http://purl.obolibrary.org/obo/EUPATH_0015142,Normal food withheld,1,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015156,Homemade fluid,2,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015139,ORS,3,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015140,Intravenous fluids,4,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015155,Zinc,5,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015150,Ampicillin,6,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015149,Amoxycillin,7,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015146,Azithromycin,8,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015144,Chloramphenicol,9,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015152,Ciprofloxacin,10,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015141,Cotrimoxazole,11,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015145,Erythromycin,12,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015143,Gentamycin,13,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015151,Nalidixic acid,14,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015148,Penicillin,15,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015153,Selexid,16,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015147,Other macrolides,17,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015154,Other antibiotic,18,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015157,Antimalarial,19,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0015158,Other medicine,20,Diarrhea treatment given in health center
http://purl.obolibrary.org/obo/EUPATH_0010238,Diarrheal episode duration (days),1,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0010239,Describe stool since the illness began,2,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0010240,"Max loose stools per day, during episode",3,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0010241,Amount offered to drink during diarrheal episode,4,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0015465,Amount offered to drink during previous diarrheal episode,5,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0010177,Amount offered to eat during diarrheal episode,6,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0015466,Amount offered to eat during previous diarrheal episode,7,Diarrheal episodes
http://purl.obolibrary.org/obo/EUPATH_0010105,Pour (spigot or spout),1,Drinking water retrieval method
http://purl.obolibrary.org/obo/EUPATH_0010106,Scoop with cup,2,Drinking water retrieval method
http://purl.obolibrary.org/obo/EUPATH_0010107,Scoop with ladle,3,Drinking water retrieval method
http://purl.obolibrary.org/obo/EUPATH_0015033,Piped into house,1,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015034,Covered well in house or yard,2,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015035,Piped into yard,3,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015036,Covered public well,4,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015037,Public tap,5,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015038,Protected spring,6,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015039,Open well in house or yard,7,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015040,Unprotected spring,8,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015041,Open public well,9,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015042,River or stream,10,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015043,Pond or lake,11,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015044,Dam or earth pan,12,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015045,Deep tube well,13,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015046,Rainwater,14,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015047,Shallow tube well,15,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015048,"Bought (tank, bottle, etc.)",16,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015050,Bore hole,17,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015049,Other water source,18,Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0000700,Drinking water treatment method,1,Drinking water treatment
http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,2,Drinking water treatment
http://purl.obolibrary.org/obo/EUPATH_0010111,Chlorine test result,3,Drinking water treatment
http://purl.obolibrary.org/obo/EUPATH_0010147,Preferred chlorine treatment brand,4,Drinking water treatment
http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,5,Drinking water treatment
http://purl.obolibrary.org/obo/EUPATH_0000006,Floor material,1,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in household,2,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,1,Dwelling environment
http://purl.obolibrary.org/obo/EUPATH_0010115,Visible feces in defecation area,2,Dwelling environment
http://purl.obolibrary.org/obo/EUPATH_0010116,Visible feces elsewhere in house or yard,3,Dwelling environment
http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,1,Dwelling facilities
http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,2,Dwelling facilities
http://purl.obolibrary.org/obo/EUPATH_0010425,Moderate/severe diarrhea eligibility,1,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010407,Qualified as DSS resident,2,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010408,Not currently enrolled as a GEMS Case,3,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010409,Participant under 60 months,4,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010410,Passed 3 or more abnormally loose stools during the previous 24 hours,5,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010411,Current diarrhea episode began within the last 7 days,6,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010412,At least 7 days without diarrhea before current episode,7,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010418,Eligibility for enrollment,8,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010419,Unable to determine eligibility,9,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010420,Consent for enrollment given,10,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010421,Given antibiotic before stool collection,11,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010422,Whole stool collected within 12 hrs. of registration,12,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010423,Rectal swabs collected before antibiotics and whole stool collected within 12 hrs of registration,13,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010424,Participant enrolled,14,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010695,"Entamoeba histolytica, by ELISA",1,Entamoeba histolytica
http://purl.obolibrary.org/obo/EUPATH_0010655,"EAEC aatA or aaiC pos, by PCR",1,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010595,"EAEC aatA and aaiC pos, by PCR",2,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015283,"EAEC aatA pos aaiC neg, by PCR",3,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015284,"EAEC aaiC pos aatA neg, by PCR",4,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010667,"EPEC bfpA pos, by PCR",5,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010707,"EPEC eae and bfpA pos, by PCR",6,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015285,"EPEC bfpA pos eae neg, by PCR",7,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015286,"EPEC eae pos bfpA neg, by PCR",8,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010619,"Atypical EPEC, by PCR",9,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010683,"ETEC ST pos, by PCR",10,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010711,"ETEC LT or ST pos, by PCR",11,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015282,"ETEC LT and ST pos, by PCR",12,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010746,"ETEC LT pos ST neg, by PCR",13,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010813,"ETEC LT neg ST pos, by PCR",14,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010817,"STEC stx1 or stx2 pos, by PCR",15,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015298,"EHEC eae and stx pos, by PCR",16,Escherichia coli
http://purl.obolibrary.org/obo/NCBITaxon_5806,Cryptosporidium,1,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_5759,Entamoeba histolytica,2,Eukaryota
