colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
,,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0043207,GEOHASH 5,,Participant,,,,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
,,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0043208,GEOHASH 6,,Participant,,,,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
8,jilindeprospectiveco_data_labels_2021-12-01_1005::x8,jilindeprospectiveco_data_labels_2021-12-01_1005,,Record create date,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Record create date,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
9,jilindeprospectiveco_data_labels_2021-12-01_1005::x9,jilindeprospectiveco_data_labels_2021-12-01_1005,,Event Name,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Event Name,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
10,jilindeprospectiveco_data_labels_2021-12-01_1005::x10,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0031056,Cluster number,,Participant,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Cluster,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
11,jilindeprospectiveco_data_labels_2021-12-01_1005::x11,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0051287,County in Kenya,,Participant,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,County,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
12,jilindeprospectiveco_data_labels_2021-12-01_1005::x12,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0053050,Facility Name,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Facility Name,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
14,jilindeprospectiveco_data_labels_2021-12-01_1005::x14,jilindeprospectiveco_data_labels_2021-12-01_1005,,Enrollment Date/Date of Interview,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Enrollment Date/Date of Interview,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
16,jilindeprospectiveco_data_labels_2021-12-01_1005::x16,jilindeprospectiveco_data_labels_2021-12-01_1005,,Complete form of data verification and comments,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
17,jilindeprospectiveco_data_labels_2021-12-01_1005::x17,jilindeprospectiveco_data_labels_2021-12-01_1005,,Follow-up date,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Follow-up Date/Date Follow-up Questionnaire completed,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
18,jilindeprospectiveco_data_labels_2021-12-01_1005::x18,jilindeprospectiveco_data_labels_2021-12-01_1005,,Return for follow-up appointment,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000311,Observation details,a. Did the client return to the PrEP service delivery point as schedule for his/her follow-up appointment with the provider?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
19,jilindeprospectiveco_data_labels_2021-12-01_1005::x19,jilindeprospectiveco_data_labels_2021-12-01_1005,,Time of follow-up visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,b. Timing of follow-up visit,,variable,,,,,Jilinde_prospective_cohort,months,http://purl.obolibrary.org/obo/UO_0000035,,,,,,,
20,jilindeprospectiveco_data_labels_2021-12-01_1005::x20,jilindeprospectiveco_data_labels_2021-12-01_1005,,Time of follow-up  visit specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000311,Observation details,Other,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
21,jilindeprospectiveco_data_labels_2021-12-01_1005::x21,jilindeprospectiveco_data_labels_2021-12-01_1005,,Location of administrated follow-up survey,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,d. Where was the Follow-up Survey administered?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
22,jilindeprospectiveco_data_labels_2021-12-01_1005::x22,jilindeprospectiveco_data_labels_2021-12-01_1005,,Location of administrated follow-up survey  specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Other specify,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
23,jilindeprospectiveco_data_labels_2021-12-01_1005::x23,jilindeprospectiveco_data_labels_2021-12-01_1005,,Complete form of demographics,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
24,jilindeprospectiveco_data_labels_2021-12-01_1005::x24,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/OBI_0001169,Age,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,1. What is your age at Last Birthday?,,variable,,,yes,,Jilinde_prospective_cohort,years,http://purl.obolibrary.org/obo/UO_0000036,yes,,,,,,
25,jilindeprospectiveco_data_labels_2021-12-01_1005::x25,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,2. What is your sex at birth (Biological) ?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
26,jilindeprospectiveco_data_labels_2021-12-01_1005::x26,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"Other Sex, Specify",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
27,jilindeprospectiveco_data_labels_2021-12-01_1005::x27,jilindeprospectiveco_data_labels_2021-12-01_1005,,Self-defined gender,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,3. How do you currently define your gender?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
28,jilindeprospectiveco_data_labels_2021-12-01_1005::x28,jilindeprospectiveco_data_labels_2021-12-01_1005,,Self-defined gender,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"Other Gender, Specify",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
29,jilindeprospectiveco_data_labels_2021-12-01_1005::x29,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,"4. How many people live in your household? By household, I mean the number of people who eat from the same pot.",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
30,jilindeprospectiveco_data_labels_2021-12-01_1005::x30,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/OMRSE_00002045,Education level,,Participant,,,5. What is the highest level of education that you completed?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
31,jilindeprospectiveco_data_labels_2021-12-01_1005::x31,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/APOLLO_SV_00000570,Employment status,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,6. I would like to ask you about your employment status.  Are you now PRIMARILY,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
32,jilindeprospectiveco_data_labels_2021-12-01_1005::x32,jilindeprospectiveco_data_labels_2021-12-01_1005,,Monthly income,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,7. Approximately what is your gross monthly income?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
33,jilindeprospectiveco_data_labels_2021-12-01_1005::x33,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0000374,Marital status,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,8. Are you currently married or living together with a man/woman as married,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
34,jilindeprospectiveco_data_labels_2021-12-01_1005::x34,jilindeprospectiveco_data_labels_2021-12-01_1005,,HIV status of husband /wife or partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,8a. What is the HIV status of your husband/wife or partner (the person to whom you are married or living with as married)?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
35,jilindeprospectiveco_data_labels_2021-12-01_1005::x35,jilindeprospectiveco_data_labels_2021-12-01_1005,,Treatment or ART for HIV positive husband /wife or partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,8b. Is your husband/wife or partner who is HIV-positive on treatment or ART for his/her HIV infection,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
36,jilindeprospectiveco_data_labels_2021-12-01_1005::x36,jilindeprospectiveco_data_labels_2021-12-01_1005,,Viral supreession of husband/wife or partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,8c. Is your husband/wife or partner virally suppressed?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
37,jilindeprospectiveco_data_labels_2021-12-01_1005::x37,jilindeprospectiveco_data_labels_2021-12-01_1005,,Live together with husband/wife or partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,9. Is your husband/wife or partner living with you now or is he/she staying elsewhere?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
38,jilindeprospectiveco_data_labels_2021-12-01_1005::x38,jilindeprospectiveco_data_labels_2021-12-01_1005,,Whether have child,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,10. Do you have children (either biological or adopted)?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
39,jilindeprospectiveco_data_labels_2021-12-01_1005::x39,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0051850,Total children count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,11. How many children do you have?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
40,jilindeprospectiveco_data_labels_2021-12-01_1005::x40,jilindeprospectiveco_data_labels_2021-12-01_1005,,Financial depended children count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,12. How many of these children depend upon you financially?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
41,jilindeprospectiveco_data_labels_2021-12-01_1005::x41,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/UBERON_0009097,Pregnant,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010982,Demographics,13. Are you currently pregnant?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
,,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,Jilinde_prospective_cohort,,,,,,,,,
42,jilindeprospectiveco_data_labels_2021-12-01_1005::x42,jilindeprospectiveco_data_labels_2021-12-01_1005,,None,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=None)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
43,jilindeprospectiveco_data_labels_2021-12-01_1005::x43,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0051255,Combined pill,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Pills)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
44,jilindeprospectiveco_data_labels_2021-12-01_1005::x44,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047695,Injectables,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Injectibles)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
45,jilindeprospectiveco_data_labels_2021-12-01_1005::x45,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047693,Condoms,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Condoms)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
46,jilindeprospectiveco_data_labels_2021-12-01_1005::x46,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047698,Emergency pill,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Emergency Contraception)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
47,jilindeprospectiveco_data_labels_2021-12-01_1005::x47,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047696,Implants,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Implants)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
48,jilindeprospectiveco_data_labels_2021-12-01_1005::x48,jilindeprospectiveco_data_labels_2021-12-01_1005,,Intra-uterine Devices,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Intra-uterine Devices)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
49,jilindeprospectiveco_data_labels_2021-12-01_1005::x49,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047691,Calendar or rhythm method,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Natural birth Control)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
50,jilindeprospectiveco_data_labels_2021-12-01_1005::x50,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0047700,Other,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Other)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
51,jilindeprospectiveco_data_labels_2021-12-01_1005::x51,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0051314,Don't know/Don't remember,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Dont know)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
52,jilindeprospectiveco_data_labels_2021-12-01_1005::x52,jilindeprospectiveco_data_labels_2021-12-01_1005,http://purl.obolibrary.org/obo/EUPATH_0051796,Refused to answer,,Participant,,Current contraceptive method(s),"14. What forms of contraception do you currently use, if any? (choice=Refused to answer)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
53,jilindeprospectiveco_data_labels_2021-12-01_1005::x53,jilindeprospectiveco_data_labels_2021-12-01_1005,,Contracepive method specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Other Contracepive, Specify",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
54,jilindeprospectiveco_data_labels_2021-12-01_1005::x54,jilindeprospectiveco_data_labels_2021-12-01_1005,,Be away from home > 1 week in last 6 months,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,"15. In the last 6 months, have you been away from your home for more than one week at a time?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
55,jilindeprospectiveco_data_labels_2021-12-01_1005::x55,jilindeprospectiveco_data_labels_2021-12-01_1005,,Longest length away from home in last 6 months,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022069,Relocation,15a. What is the longest period you were away from home in the last 6 months?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
56,jilindeprospectiveco_data_labels_2021-12-01_1005::x56,jilindeprospectiveco_data_labels_2021-12-01_1005,,Complete form of facility information,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
57,jilindeprospectiveco_data_labels_2021-12-01_1005::x57,jilindeprospectiveco_data_labels_2021-12-01_1005,,Main PrEP information receiving source,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,16. What was the MAIN source of information about oral PrEP that you saw or heard that resulted in you presenting today?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
58,jilindeprospectiveco_data_labels_2021-12-01_1005::x58,jilindeprospectiveco_data_labels_2021-12-01_1005,,Offered oral PrEP before,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"17. Prior to today, have you ever been offered oral PrEP before?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
59,jilindeprospectiveco_data_labels_2021-12-01_1005::x59,jilindeprospectiveco_data_labels_2021-12-01_1005,,Date of previously offered PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,18. When were you previously offered PrEP?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
60,jilindeprospectiveco_data_labels_2021-12-01_1005::x60,jilindeprospectiveco_data_labels_2021-12-01_1005,,Take offered PrEP before,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"19. When previously offered PrEP, did you agree to take it?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
61,jilindeprospectiveco_data_labels_2021-12-01_1005::x61,jilindeprospectiveco_data_labels_2021-12-01_1005,,Date of start taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,20. When did you start taking PrEP (date)?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
62,jilindeprospectiveco_data_labels_2021-12-01_1005::x62,jilindeprospectiveco_data_labels_2021-12-01_1005,,Stop taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,21. Did you stop taking PrEP?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
63,jilindeprospectiveco_data_labels_2021-12-01_1005::x63,jilindeprospectiveco_data_labels_2021-12-01_1005,,Date of stop taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,21a. When did you stop taking PrEP (date)?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
64,jilindeprospectiveco_data_labels_2021-12-01_1005::x64,jilindeprospectiveco_data_labels_2021-12-01_1005,,Main reason to stop taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"22. After your prior use of PrEP, what was the MAIN reason you stopped taking PrEP?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
65,jilindeprospectiveco_data_labels_2021-12-01_1005::x65,jilindeprospectiveco_data_labels_2021-12-01_1005,,Main reason to stop taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other (specify),,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
66,jilindeprospectiveco_data_labels_2021-12-01_1005::x66,jilindeprospectiveco_data_labels_2021-12-01_1005,,Agree to continue taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"23. Based upon your offer of PrEP today, did you agree to start/ continue taking it?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
67,jilindeprospectiveco_data_labels_2021-12-01_1005::x67,jilindeprospectiveco_data_labels_2021-12-01_1005,,Whether PrEP Prevent HIV Infection,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Does PrEP Prevent HIV Infection,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
68,jilindeprospectiveco_data_labels_2021-12-01_1005::x68,jilindeprospectiveco_data_labels_2021-12-01_1005,,Whether PrEP Prevents STI's,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Does PrEP Prevents STI's,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
69,jilindeprospectiveco_data_labels_2021-12-01_1005::x69,jilindeprospectiveco_data_labels_2021-12-01_1005,,Whether PrEP Prevents Pregnancy,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Does PrEP Prevents Pregnancy,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
70,jilindeprospectiveco_data_labels_2021-12-01_1005::x70,jilindeprospectiveco_data_labels_2021-12-01_1005,,Benefit from PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,25. In what ways do you think you'll benefit from PrEP?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
72,jilindeprospectiveco_data_labels_2021-12-01_1005::x72,jilindeprospectiveco_data_labels_2021-12-01_1005,,Main reason to agreed to be offered PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,26. What was the MAIN reason you agreed to the offer of PrEP today?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
73,jilindeprospectiveco_data_labels_2021-12-01_1005::x73,jilindeprospectiveco_data_labels_2021-12-01_1005,,Main reason to agreed to be offered PrEP specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"Other, Specify",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
74,jilindeprospectiveco_data_labels_2021-12-01_1005::x74,jilindeprospectiveco_data_labels_2021-12-01_1005,,Sexual behaviors after taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"27. Once you start taking PrEP, do you think that you will change your sexual behaviors?",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
,,jilindeprospectiveco_data_labels_2021-12-01_1005,,Influence of PrEP on sexual behaviors,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_prospective_cohort,,,,,,,,,
75,jilindeprospectiveco_data_labels_2021-12-01_1005::x75,jilindeprospectiveco_data_labels_2021-12-01_1005,,Greater number of sexual partners,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater number of sexual partners)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
76,jilindeprospectiveco_data_labels_2021-12-01_1005::x76,jilindeprospectiveco_data_labels_2021-12-01_1005,,Fewer number of sexual partners,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Fewer number of sexual partners)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
77,jilindeprospectiveco_data_labels_2021-12-01_1005::x77,jilindeprospectiveco_data_labels_2021-12-01_1005,,Greater frequency of condom use than before PrEP,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater frequency of condom use than before PrEP)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
78,jilindeprospectiveco_data_labels_2021-12-01_1005::x78,jilindeprospectiveco_data_labels_2021-12-01_1005,,Less condom use than before PrEP,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Less condom use than before PrEP)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
79,jilindeprospectiveco_data_labels_2021-12-01_1005::x79,jilindeprospectiveco_data_labels_2021-12-01_1005,,Other,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Other)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
80,jilindeprospectiveco_data_labels_2021-12-01_1005::x80,jilindeprospectiveco_data_labels_2021-12-01_1005,,Dont know,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Dont know)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
81,jilindeprospectiveco_data_labels_2021-12-01_1005::x81,jilindeprospectiveco_data_labels_2021-12-01_1005,,Refused to answer,,Participant,,Influence of PrEP on sexual behaviors,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Refused to answer)",,value,,,,,Jilinde_prospective_cohort,,,,,,,,,
82,jilindeprospectiveco_data_labels_2021-12-01_1005::x82,jilindeprospectiveco_data_labels_2021-12-01_1005,,"Influence of PrEP on sexual behaviors, specified",,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"Other, Specify",,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
83,jilindeprospectiveco_data_labels_2021-12-01_1005::x83,jilindeprospectiveco_data_labels_2021-12-01_1005,,Believe on condom use after on PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,29. Do you believe that if you are taking PrEP that you no longer need to use a condom?,,variable,,,,,Jilinde_prospective_cohort,,,,,,,,,
,,jilindeprospectiveco_data_labels_2021-12-01_1005,,Reason to decline PrEP offer,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_prospective_cohort,,,,,,,,,
