entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0000381,Kitchen location,7,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,4,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000201,Sleeping places (#),10,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in household,9,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000382,Total area (m2),6,Dwelling characteristics
http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,,Dwelling facilities
http://purl.obolibrary.org/obo/EUPATH_0000368,Garbage disposal,,Dwelling facilities
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,Dwelling facilities
http://purl.obolibrary.org/obo/EUPATH_0000358,Additional job in the past month,9,Employment
http://purl.obolibrary.org/obo/EUPATH_0000350,Days worked per week in primary occuapation,4,Employment
http://purl.obolibrary.org/obo/EUPATH_0000351,Days worked per week in secondary occupation,12,Employment
http://purl.obolibrary.org/obo/EUPATH_0022047,Employment status,1,Employment
http://purl.obolibrary.org/obo/EUPATH_0000360,Frequency of payment for primary occupation,8,Employment
http://purl.obolibrary.org/obo/EUPATH_0000361,Frequency of payment for secondary occupation,16,Employment
http://purl.obolibrary.org/obo/EUPATH_0000366,Hours worked per day in primary occupation,5,Employment
http://purl.obolibrary.org/obo/EUPATH_0000367,Hours worked per day in secondary occupation,13,Employment
http://purl.obolibrary.org/obo/EUPATH_0022048,Length of main occupation (years),3,Employment
http://purl.obolibrary.org/obo/EUPATH_0022049,Length of secondary occupation (years),11,Employment
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,2,Employment
http://purl.obolibrary.org/obo/EUPATH_0000362,Receive payment for primary occupation,6,Employment
http://purl.obolibrary.org/obo/EUPATH_0000363,Receive payment for secondary occupation,14,Employment
http://purl.obolibrary.org/obo/EUPATH_0000364,Salary for primary occupation (sols),7,Employment
http://purl.obolibrary.org/obo/EUPATH_0000365,Salary for secondary occupation (sols),15,Employment
http://purl.obolibrary.org/obo/EUPATH_0000355,Secondary occupation,10,Employment
http://purl.obolibrary.org/obo/EUPATH_0022001,Community,,Geographic location
http://purl.obolibrary.org/obo/EUPATH_0021094,Study site,,Geographic location
http://purl.obolibrary.org/obo/EUPATH_0021085,Date of household visit,,Household
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,Household
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,Household
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,Household
http://purl.obolibrary.org/obo/EUPATH_0000094,Household ID,,Household
http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,Household
http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,Household
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,Household
http://purl.obolibrary.org/obo/EUPATH_0000389,Bednet material,2,Household vector intervention
http://purl.obolibrary.org/obo/EUPATH_0022004,Beds with bednet (#),1,Household vector intervention
http://purl.obolibrary.org/obo/EUPATH_0000390,Date of last fumigation,5,Household vector intervention
http://purl.obolibrary.org/obo/EUPATH_0022064,Last bednet treatment,3,Household vector intervention
http://purl.obolibrary.org/obo/EUPATH_0000391,Who treated bednets,4,Household vector intervention
http://purl.obolibrary.org/obo/EUPATH_0022063,Potable water,,Household water
http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,,Household water
http://purl.obolibrary.org/obo/EUPATH_0000376,Relationship to head of household,,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0000550,"P. falciparum asexual stage density (per uL blood), microscopy",3,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0022060,"P. falciparum Ct value, PCR",9,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0022062,"P. falciparum density, PCR",8,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000546,"P. falciparum gametocyte density (per uL blood), microscopy",4,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000551,"P. vivax asexual stage density (per uL blood), microscopy",5,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0022059,"P. vivax Ct value, PCR",11,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0022061,"P. vivax density, PCR",10,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000547,"P. vivax gametocyte density (per uL blood), microscopy",6,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000423,"Parasite species, microscopy",1,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0022051,"Parasite species, Ministry of Health microscopy",2,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000433,"Parasite species, PCR",7,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0000058,Malaria medication,,Medication
http://purl.obolibrary.org/obo/EUPATH_0000410,Took antimalarial medication,,Medication
http://purl.obolibrary.org/obo/EUPATH_0022052,Contact with malaria,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000057,Medication,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,Observation
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,,Observation
http://purl.obolibrary.org/obo/EUPATH_0004991,Date of observation,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0022053,Present at visit,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Participant
http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,Participant
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,Participant
http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,Participant
http://purl.obolibrary.org/obo/UBERON_0009097,Pregnancy status,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000378,Time living in community (years),,Participant
http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling (years),,Participant
http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Physical examination
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,Sample
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,,Sample
http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0000127,Filter paper sample,,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0022058,Other reason for specimen collection,,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0022057,Reason for specimen collection,,Sample collection
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0000383,Home ownership,,Socioeconomic factors
http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,1,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,2,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0022054,Back pain,3,Symptoms
http://purl.obolibrary.org/obo/SYMP_0019174,Chills,4,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000614,Cough,5,Symptoms
http://purl.obolibrary.org/obo/DOID_13250,Diarrhea,6,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000610,Dizziness,7,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0000100,Fever,8,Symptoms
http://purl.obolibrary.org/obo/HP_0002315,Headache,9,Symptoms
http://purl.obolibrary.org/obo/HP_0002018,Nausea,10,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0020002,Other medical complaint,13,Symptoms
http://purl.obolibrary.org/obo/DOID_0050486,Rash,11,Symptoms
http://purl.obolibrary.org/obo/HP_0002013,Vomiting,12,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0022046,Community visited on fourth most recent trip,11,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022040,Community visited on most recent trip,5,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022042,Community visited on second most recent trip,7,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022044,Community visited on third most recent trip,9,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022037,Length of fourth most recent trip (days),12,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022034,Length of most recent trip (days),6,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022035,Length of second most recent trip (days),8,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022036,Length of third most recent trip (days),10,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022055,Most recent travel,1,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022038,River traveled on most recent trip,4,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022056,Second most recent travel,2,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000387,Traveled in last month,3,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022033,Traveled in the 2 weeks before fourth most recent malaria episode,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022030,Traveled in the 2 weeks before most recent malaria episode,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022031,Traveled in the 2 weeks before second most recent malaria episode,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0022032,Traveled in the 2 weeks before third most recent malaria episode,,Travel details
http://purl.obolibrary.org/obo/PCO_0000024,Household,,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,
