variable	variable2	values	mappedTerm	valueOrder
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	1	Mother	1
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	2	Father	2
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	3	Neighbor	3
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	99	Others	4
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewho	NA	::UNDEF::	5
avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewhoother	avenir census data clinepi::form.childrenrepeat.childrengroup.dobsourcewhoother	NA	::UNDEF::	
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	NA	::UNDEF::	13
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	b	b	1
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	c	c	2
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	f	f	3
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	g	g	4
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	k	k	5
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	m	m	6
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	q	q	7
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	s	s	8
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	t	t	9
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	v	v	10
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	x	x	11
avenir census data clinepi::form.treatment_letter_1_11	avenir census data clinepi::form.treatment_letter_1_11	y	y	12
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	A	A	1
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	D	D	2
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	E	E	3
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	H	H	4
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	J	J	5
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	L	L	6
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	N	N	7
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	NA	::UNDEF::	13
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	P	P	8
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	R	R	9
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	U	U	10
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	W	W	11
avenir census data clinepi::form.treatment_letter_12_59	avenir census data clinepi::form.treatment_letter_12_59	Z	Z	12
avenir census data clinepi::form.hhnumber	avenir census data clinepi::form.hhnumber	NA	::UNDEF::	
avenir census data clinepi::form.hohsex	avenir census data clinepi::form.hohsex	1	Male	1
avenir census data clinepi::form.hohsex	avenir census data clinepi::form.hohsex	2	Female	2
avenir census data clinepi::form.hohsex	avenir census data clinepi::form.hohsex	NA	::UNDEF::	3
avenir census data clinepi::form.hohage	avenir census data clinepi::form.hohage	NA	::UNDEF::	
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	0	0	1
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	1	1	2
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	2	2	3
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	3	3	4
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	4	4	5
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	5	5	6
avenir census data clinepi::form.noofmothers	avenir census data clinepi::form.noofmothers	NA	::UNDEF::	7
avenir census data clinepi::form.mothersrepeat.mothersgroup.spouseage	avenir census data clinepi::form.mothersrepeat.mothersgroup.spouseage	NA	::UNDEF::	
avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	1	Male	1
avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	2	Female	2
avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	avenir census data clinepi::form.mothersrepeat.mothersgroup.spousesex	NA	::UNDEF::	3
avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	0	No	2
avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	1	Yes	1
avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	2	AMR grappe	3
avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	3	M54 grappe	4
avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	avenir census data clinepi::form.childrenrepeat.childrengroup.treatmentconsent	NA	::UNDEF::	5
avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	1	Allergy	1
avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	2	Parent refusal	2
avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	99	Other	3
avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreason	NA	::UNDEF::	4
avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreasonother	avenir census data clinepi::form.childrenrepeat.childrengroup.notreatreasonother	NA	::UNDEF::	
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	0	0	1
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	1	1	2
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	2	2	3
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	3	3	4
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	4	4	5
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	5	5	6
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	6	6	7
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	7	7	8
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	8	8	9
avenir census data clinepi::form.noofyouth	avenir census data clinepi::form.noofyouth	NA	::UNDEF::	10
avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	1	Male	1
avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	2	Female	2
avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	avenir census data clinepi::form.youthrepeat.youthgroup.youthsex	NA	::UNDEF::	3
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	0	0 -year-old	1
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	1	1-year-old	2
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	10	10-year-old	10
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	11	11-year-old	11
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	12	12-year-old	12
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	13	13-year-old	13
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	18	18-year-old	14
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	3	3-year-old	3
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	4	4-year-old	4
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	5	5-year-old	5
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	6	6-year-old	6
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	7	7-year-old	7
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	8	8-year-old	8
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	9	9-year-old	9
avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	avenir census data clinepi::form.youthrepeat.youthgroup.ageinyearsyouth	NA	::UNDEF::	15
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	1	Vaccination card	1
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	2	Birth certificate	2
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	3	Was told	3
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	4	Other document	4
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceyouth	NA	::UNDEF::	5
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	NA	::UNDEF::	3
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	carnet de famille	Family notebook	1
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourceotherdocyouth	carte de vaccination	Vaccination card	2
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	1	Mother	1
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	2	Father	2
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	3	Neighbor	3
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	99	Others	4
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhoyouth	NA	::UNDEF::	5
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	GRANDE SOEUR	Older sister	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	Grande mere	Grandmother	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	NA	::UNDEF::	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	belle fille	Daughter-in-law	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	belle mere	Mother-in-law	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	fils	Son	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	frere	Father	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	grand mere	Grandmother	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	grand pere	Grandfather	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	grande mers	Grandmother	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	grande pere	Grandfather	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	grande soeure	Older sister	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	guide	Guide	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	maratre	Stepmother	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	oncle	Uncle	
avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	avenir census data clinepi::form.youthrepeat.youthgroup.dobsourcewhootheryouth	sa tante	Aunt	
avenir community environment data clinepi::round	avenir community environment data clinepi::round	1	Round 1	1
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	NA	::UNDEF::	27
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-1	latrine-1	1
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-10	latrine-10	10
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-11	latrine-11	11
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-12	latrine-12	12
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-13	latrine-13	13
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-14	latrine-14	14
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-15	latrine-15	15
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-16	latrine-16	16
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-17	latrine-17	17
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-18	latrine-18	18
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-19	latrine-19	19
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-2	latrine-2	2
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-20	latrine-20	20
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-21	latrine-21	21
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-22	latrine-22	22
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-23	latrine-23	23
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-24	latrine-24	24
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-25	latrine-25	25
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-26	latrine-26	26
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-3	latrine-3	3
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-4	latrine-4	4
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-5	latrine-5	5
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-6	latrine-6	6
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-7	latrine-7	7
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-8	latrine-8	8
avenir community environment data clinepi::latrineid_public	avenir community environment data clinepi::latrineid_public	latrine-9	latrine-9	9
avenir community environment data clinepi::wateryn	avenir community environment data clinepi::wateryn	1	Yes	1
avenir community environment data clinepi::wateryn	avenir community environment data clinepi::wateryn	2	No	2
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	1	Running water	1
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	2	Deep tubed well	2
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	3	Protected dug well	3
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	4	Non protected dug well	4
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	5	"Surface water (river, lake)"	5
avenir community environment data clinepi::watertype	avenir community environment data clinepi::watertype	6	Other	6
avenir community environment data clinepi::waterother	avenir community environment data clinepi::waterother	NA	::UNDEF::	5
avenir community environment data clinepi::waterother	avenir community environment data clinepi::waterother	mini AEP	Mini AEP	1
avenir community environment data clinepi::waterother	avenir community environment data clinepi::waterother	pampe	Pump	2
avenir community environment data clinepi::waterother	avenir community environment data clinepi::waterother	pompe a pied	Foot Pump	3
avenir community environment data clinepi::waterother	avenir community environment data clinepi::waterother	pompe fontaine	Fountain pump	4
avenir community environment data clinepi::reasonnowater	avenir community environment data clinepi::reasonnowater	NA	::UNDEF::	
avenir community environment data clinepi::latrinetype	avenir community environment data clinepi::latrinetype	1	Flushed toilets	1
avenir community environment data clinepi::latrinetype	avenir community environment data clinepi::latrinetype	2	Improved pit latrines	2
avenir community environment data clinepi::latrinetype	avenir community environment data clinepi::latrinetype	3	Single latrine with slab	3
avenir community environment data clinepi::latrinetype	avenir community environment data clinepi::latrinetype	6	None / bush	4
avenir community environment data clinepi::reasonnolatrine	avenir community environment data clinepi::reasonnolatrine	NA	::UNDEF::	
avenir household environment data clinepi::round	avenir household environment data clinepi::round	1	Round 1	1
avenir household environment data clinepi::hhid_public	avenir household environment data clinepi::hhid_public	NA	::UNDEF::	
avenir household environment data clinepi::wateridhh_public	avenir household environment data clinepi::wateridhh_public	NA	::UNDEF::	
avenir household environment data clinepi::dirtid_public	avenir household environment data clinepi::dirtid_public	NA	::UNDEF::	
avenir household environment data clinepi::chickenid_public	avenir household environment data clinepi::chickenid_public	NA	::UNDEF::	
avenir household environment data clinepi::villagewateryn	avenir household environment data clinepi::villagewateryn	1	Yes	1
avenir household environment data clinepi::villagewateryn	avenir household environment data clinepi::villagewateryn	2	No	2
avenir household environment data clinepi::villagewateryn	avenir household environment data clinepi::villagewateryn	NA	::UNDEF::	3
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	NA	::UNDEF::	16
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d ' un puit proche	It comes from a nearby well	1
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d 'un puit proche	It comes from a nearby well	2
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d' un proche	It comes from a nearby well	3
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d' un puit proche	It comes from a nearby well	4
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d' un puit voisin non protege	It comes from an unprotected neighboring well	5
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	elle provient d'un puit protege	It comes from a protected well	6
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau  provient d'un puit non protege	The water comes from an unprotected well	7
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient  d'un puit  proche non protege	The water comes from a nearby unprotected well	8
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient d' un puit non protege	The water comes from an unprotected well	9
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient d' un puit proche	The water comes from a nearby well	10
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient d'un puit  proche non protege	The water comes from a nearby unprotected well	11
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient d'un puit non prot�g�	The water comes from an unprotected well	12
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient d'un puit proche non protege	The water comes from a nearby unprotected well	13
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient du puit non protege	The water comes from the unprotected well	14
avenir household environment data clinepi::waterother	avenir household environment data clinepi::waterother	l'eau provient du robinet	The water comes from the tap	15
avenir household environment data clinepi::reasonnowater	avenir household environment data clinepi::reasonnowater	NA	::UNDEF::	
avenir household environment data clinepi::reasonnodirt	avenir household environment data clinepi::reasonnodirt	NA	::UNDEF::	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	NA	::UNDEF::	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le lznage be dispose pas de volaille	Lznage b� has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage be dispose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage de dispose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne didpose pas de volaille	The household has no poultry	
avenir household environment data clinepi::reasonnochicken	avenir household environment data clinepi::reasonnochicken	le menage ne dispose de volaille	The household has no poultry	
