variable	variable2	values	mappedTerm	valueOrder
_lab_rev_de::_acal_iscxg	_lab_rev_de::_acal_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_acal_iscxq	_lab_rev_de::_acal_iscxq	1	2-9 (1+)	
_lab_rev_de::_acal_iscxq	_lab_rev_de::_acal_iscxq	2	10-99 (2+)	
_lab_rev_de::_acal_iscxq	_lab_rev_de::_acal_iscxq	3	100+ (3+)	
_lab_rev_de::_acal_iscxq	_lab_rev_de::_acal_iscxq	NA	:::UNDEF:::	
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	NA	:::UNDEF:::	
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	.	:::UNDEF:::	
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	1	Outlier low (z-score <-5 SDs)	1
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	2	Severe (>=-5 SDs and <-3 SDs)	2
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	3	Moderate (>=-3 SDs and <-2 SDs)	3
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	4	Normal (>=-2 SDs and <=+5 SDs)	4
_clin_rev_de_long::_acanthro	_clin_rev_de_long::_acanthro	5	Outlier high (>+5 SDs)	5
_lab_rev_de::_acin_bcx	_lab_rev_de::_acin_bcx	0	No	
_lab_rev_de::_acin_bcx	_lab_rev_de::_acin_bcx	1	Yes	
_lab_rev_de::_acin_bcx	_lab_rev_de::_acin_bcx	NA	:::UNDEF:::	
_lab_rev_de::_acin_iscx	_lab_rev_de::_acin_iscx	0	No	
_lab_rev_de::_acin_iscx	_lab_rev_de::_acin_iscx	1	Yes	
_lab_rev_de::_acin_iscx	_lab_rev_de::_acin_iscx	NA	:::UNDEF:::	
_lab_rev_de::_acin_iscxg	_lab_rev_de::_acin_iscxg	0	No	
_lab_rev_de::_acin_iscxg	_lab_rev_de::_acin_iscxg	1	Yes	
_lab_rev_de::_acin_iscxg	_lab_rev_de::_acin_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_acin_iscxq	_lab_rev_de::_acin_iscxq	1	2-9 (1+)	
_lab_rev_de::_acin_iscxq	_lab_rev_de::_acin_iscxq	NA	:::UNDEF:::	
_clin_rev_de::_adjdtpdoses_bio	_clin_rev_de::_adjdtpdoses_bio	NA	:::UNDEF:::	
_clin_rev_de::_adjhibdoses_bio	_clin_rev_de::_adjhibdoses_bio	NA	:::UNDEF:::	
_clin_rev_de::_adjpcvdoses_bio	_clin_rev_de::_adjpcvdoses_bio	NA	:::UNDEF:::	
_lab_rev_de::_aehy_iscx	_lab_rev_de::_aehy_iscx	0	No	
_lab_rev_de::_aehy_iscx	_lab_rev_de::_aehy_iscx	1	Yes	
_lab_rev_de::_aehy_iscx	_lab_rev_de::_aehy_iscx	NA	:::UNDEF:::	
_lab_rev_de::_aehy_iscxg	_lab_rev_de::_aehy_iscxg	0	No	
_lab_rev_de::_aehy_iscxg	_lab_rev_de::_aehy_iscxg	1	Yes	
_lab_rev_de::_aehy_iscxg	_lab_rev_de::_aehy_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_aehy_iscxq	_lab_rev_de::_aehy_iscxq	2	10-99 (2+)	2
_lab_rev_de::_aehy_iscxq	_lab_rev_de::_aehy_iscxq	4	1 (scanty)	1
_lab_rev_de::_aehy_iscxq	_lab_rev_de::_aehy_iscxq	NA	:::UNDEF:::	
_clin_rev_de::_agecat	_clin_rev_de::_agecat	1	0-5 months	1
_clin_rev_de::_agecat	_clin_rev_de::_agecat	2	6-11 months	2
_clin_rev_de::_agecat	_clin_rev_de::_agecat	3	12-23 months	3
_clin_rev_de::_agecat	_clin_rev_de::_agecat	4	24-59 months	4
_clin_rev_de::_agecat	_clin_rev_de::_agecat	NA	:::UNDEF:::
_lab_rev_de::_agga_iscx	_lab_rev_de::_agga_iscx	0	No	
_lab_rev_de::_agga_iscx	_lab_rev_de::_agga_iscx	1	Yes	
_lab_rev_de::_agga_iscx	_lab_rev_de::_agga_iscx	NA	:::UNDEF:::	
_lab_rev_de::_agga_iscxg	_lab_rev_de::_agga_iscxg	0	No	
_lab_rev_de::_agga_iscxg	_lab_rev_de::_agga_iscxg	1	Yes	
_lab_rev_de::_agga_iscxg	_lab_rev_de::_agga_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_agga_iscxq	_lab_rev_de::_agga_iscxq	1	2-9 (1+)	2
_lab_rev_de::_agga_iscxq	_lab_rev_de::_agga_iscxq	2	10-99 (2+)	3
_lab_rev_de::_agga_iscxq	_lab_rev_de::_agga_iscxq	4	1 (scanty)	1
_lab_rev_de::_agga_iscxq	_lab_rev_de::_agga_iscxq	NA	:::UNDEF:::	
_lab_rev_de::_ahst_iscx	_lab_rev_de::_ahst_iscx	0	No	
_lab_rev_de::_ahst_iscx	_lab_rev_de::_ahst_iscx	1	Yes	
_lab_rev_de::_ahst_iscx	_lab_rev_de::_ahst_iscx	NA	:::UNDEF:::	
_lab_rev_de::_ahst_iscxg	_lab_rev_de::_ahst_iscxg	0	No	
_lab_rev_de::_ahst_iscxg	_lab_rev_de::_ahst_iscxg	1	Yes	
_lab_rev_de::_ahst_iscxg	_lab_rev_de::_ahst_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_ahst_iscxq	_lab_rev_de::_ahst_iscxq	1	2-9 (1+)	2
_lab_rev_de::_ahst_iscxq	_lab_rev_de::_ahst_iscxq	2	10-99 (2+)	3
_lab_rev_de::_ahst_iscxq	_lab_rev_de::_ahst_iscxq	3	100+ (3+)	4
_lab_rev_de::_ahst_iscxq	_lab_rev_de::_ahst_iscxq	4	1 (scanty)	1
_lab_rev_de::_ahst_iscxq	_lab_rev_de::_ahst_iscxq	NA	:::UNDEF:::	
_lab_rev_de::_alwo_iscx	_lab_rev_de::_alwo_iscx	0	No	
_lab_rev_de::_alwo_iscx	_lab_rev_de::_alwo_iscx	NA	:::UNDEF:::	
_lab_rev_de::_alwo_iscxg	_lab_rev_de::_alwo_iscxg	0	No	
_lab_rev_de::_alwo_iscxg	_lab_rev_de::_alwo_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_anybac_all_bcx	_lab_rev_de::_anybac_all_bcx	0	No	
_lab_rev_de::_anybac_all_bcx	_lab_rev_de::_anybac_all_bcx	1	Yes	
_lab_rev_de::_anybac_all_bcx	_lab_rev_de::_anybac_all_bcx	NA	:::UNDEF:::	
_lab_rev_de::_anybac_all_nppcr	_lab_rev_de::_anybac_all_nppcr	0	No	
_lab_rev_de::_anybac_all_nppcr	_lab_rev_de::_anybac_all_nppcr	1	Yes	
_lab_rev_de::_anybac_all_nppcr	_lab_rev_de::_anybac_all_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncolon_nppcr	_lab_rev_de::_anybac_noncolon_nppcr	0	No	
_lab_rev_de::_anybac_noncolon_nppcr	_lab_rev_de::_anybac_noncolon_nppcr	1	Yes	
_lab_rev_de::_anybac_noncolon_nppcr	_lab_rev_de::_anybac_noncolon_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_bcx	_lab_rev_de::_anybac_noncontam_bcx	0	No	
_lab_rev_de::_anybac_noncontam_bcx	_lab_rev_de::_anybac_noncontam_bcx	1	Yes	
_lab_rev_de::_anybac_noncontam_bcx	_lab_rev_de::_anybac_noncontam_bcx	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_iscx	_lab_rev_de::_anybac_noncontam_iscx	0	No	
_lab_rev_de::_anybac_noncontam_iscx	_lab_rev_de::_anybac_noncontam_iscx	1	Yes	
_lab_rev_de::_anybac_noncontam_iscx	_lab_rev_de::_anybac_noncontam_iscx	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_ispcr	_lab_rev_de::_anybac_noncontam_ispcr	0	No	
_lab_rev_de::_anybac_noncontam_ispcr	_lab_rev_de::_anybac_noncontam_ispcr	1	Yes	
_lab_rev_de::_anybac_noncontam_ispcr	_lab_rev_de::_anybac_noncontam_ispcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_lacx	_lab_rev_de::_anybac_noncontam_lacx	0	No	
_lab_rev_de::_anybac_noncontam_lacx	_lab_rev_de::_anybac_noncontam_lacx	1	Yes	
_lab_rev_de::_anybac_noncontam_lacx	_lab_rev_de::_anybac_noncontam_lacx	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_lapcr	_lab_rev_de::_anybac_noncontam_lapcr	0	No	
_lab_rev_de::_anybac_noncontam_lapcr	_lab_rev_de::_anybac_noncontam_lapcr	1	Yes	
_lab_rev_de::_anybac_noncontam_lapcr	_lab_rev_de::_anybac_noncontam_lapcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_nppcr	_lab_rev_de::_anybac_noncontam_nppcr	0	No	
_lab_rev_de::_anybac_noncontam_nppcr	_lab_rev_de::_anybac_noncontam_nppcr	1	Yes	
_lab_rev_de::_anybac_noncontam_nppcr	_lab_rev_de::_anybac_noncontam_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_pfcx	_lab_rev_de::_anybac_noncontam_pfcx	0	No	
_lab_rev_de::_anybac_noncontam_pfcx	_lab_rev_de::_anybac_noncontam_pfcx	1	Yes	
_lab_rev_de::_anybac_noncontam_pfcx	_lab_rev_de::_anybac_noncontam_pfcx	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_pfpcr	_lab_rev_de::_anybac_noncontam_pfpcr	0	No	
_lab_rev_de::_anybac_noncontam_pfpcr	_lab_rev_de::_anybac_noncontam_pfpcr	1	Yes	
_lab_rev_de::_anybac_noncontam_pfpcr	_lab_rev_de::_anybac_noncontam_pfpcr	NA	:::UNDEF:::	
_lab_rev_de::_anybac_noncontam_thr_nppcr	_lab_rev_de::_anybac_noncontam_thr_nppcr	0	No	
_lab_rev_de::_anybac_noncontam_thr_nppcr	_lab_rev_de::_anybac_noncontam_thr_nppcr	1	Yes	
_lab_rev_de::_anybac_noncontam_thr_nppcr	_lab_rev_de::_anybac_noncontam_thr_nppcr	NA	:::UNDEF:::
_lab_rev_de::_anypath_all_nppcr	_lab_rev_de::_anypath_all_nppcr	0	No	
_lab_rev_de::_anypath_all_nppcr	_lab_rev_de::_anypath_all_nppcr	1	Yes	
_lab_rev_de::_anypath_all_nppcr	_lab_rev_de::_anypath_all_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anypath_conf	_lab_rev_de::_anypath_conf	0	No	
_lab_rev_de::_anypath_conf	_lab_rev_de::_anypath_conf	1	Yes	
_lab_rev_de::_anypath_conf	_lab_rev_de::_anypath_conf	NA	:::UNDEF:::	
_lab_rev_de::_anypath_lapcr	_lab_rev_de::_anypath_lapcr	0	No	
_lab_rev_de::_anypath_lapcr	_lab_rev_de::_anypath_lapcr	1	Yes	
_lab_rev_de::_anypath_lapcr	_lab_rev_de::_anypath_lapcr	NA	:::UNDEF:::	
_lab_rev_de::_anypath_noncolon_nppcr	_lab_rev_de::_anypath_noncolon_nppcr	0	No	
_lab_rev_de::_anypath_noncolon_nppcr	_lab_rev_de::_anypath_noncolon_nppcr	1	Yes	
_lab_rev_de::_anypath_noncolon_nppcr	_lab_rev_de::_anypath_noncolon_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anypath_noncontam_nppcr	_lab_rev_de::_anypath_noncontam_nppcr	0	No	
_lab_rev_de::_anypath_noncontam_nppcr	_lab_rev_de::_anypath_noncontam_nppcr	1	Yes	
_lab_rev_de::_anypath_noncontam_nppcr	_lab_rev_de::_anypath_noncontam_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anypath_pfpcr	_lab_rev_de::_anypath_pfpcr	0	No	
_lab_rev_de::_anypath_pfpcr	_lab_rev_de::_anypath_pfpcr	1	Yes	
_lab_rev_de::_anypath_pfpcr	_lab_rev_de::_anypath_pfpcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_all_ispcr	_lab_rev_de::_anyvir_all_ispcr	0	No	
_lab_rev_de::_anyvir_all_ispcr	_lab_rev_de::_anyvir_all_ispcr	1	Yes	
_lab_rev_de::_anyvir_all_ispcr	_lab_rev_de::_anyvir_all_ispcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_all_nppcr	_lab_rev_de::_anyvir_all_nppcr	0	No	
_lab_rev_de::_anyvir_all_nppcr	_lab_rev_de::_anyvir_all_nppcr	1	Yes	
_lab_rev_de::_anyvir_all_nppcr	_lab_rev_de::_anyvir_all_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_all_thr_nppcr	_lab_rev_de::_anyvir_all_thr_nppcr	0	No	
_lab_rev_de::_anyvir_all_thr_nppcr	_lab_rev_de::_anyvir_all_thr_nppcr	1	Yes	
_lab_rev_de::_anyvir_all_thr_nppcr	_lab_rev_de::_anyvir_all_thr_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_lapcr	_lab_rev_de::_anyvir_lapcr	0	No	
_lab_rev_de::_anyvir_lapcr	_lab_rev_de::_anyvir_lapcr	1	Yes	
_lab_rev_de::_anyvir_lapcr	_lab_rev_de::_anyvir_lapcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_noncolon_ispcr	_lab_rev_de::_anyvir_noncolon_ispcr	0	No	
_lab_rev_de::_anyvir_noncolon_ispcr	_lab_rev_de::_anyvir_noncolon_ispcr	1	Yes	
_lab_rev_de::_anyvir_noncolon_ispcr	_lab_rev_de::_anyvir_noncolon_ispcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_noncolon_nppcr	_lab_rev_de::_anyvir_noncolon_nppcr	0	No	
_lab_rev_de::_anyvir_noncolon_nppcr	_lab_rev_de::_anyvir_noncolon_nppcr	1	Yes	
_lab_rev_de::_anyvir_noncolon_nppcr	_lab_rev_de::_anyvir_noncolon_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_anyvir_pfpcr	_lab_rev_de::_anyvir_pfpcr	0	No	
_lab_rev_de::_anyvir_pfpcr	_lab_rev_de::_anyvir_pfpcr	1	Yes	
_lab_rev_de::_anyvir_pfpcr	_lab_rev_de::_anyvir_pfpcr	NA	:::UNDEF:::	
_clin_rev_de::_ari	_clin_rev_de::_ari	0	No	
_clin_rev_de::_ari	_clin_rev_de::_ari	1	Yes	
_clin_rev_de::_ari	_clin_rev_de::_ari	NA	:::UNDEF:::	
_lab_rev_de::_avail_bcx	_lab_rev_de::_avail_bcx	0	No	
_lab_rev_de::_avail_bcx	_lab_rev_de::_avail_bcx	1	Yes	
_lab_rev_de::_avail_bcx	_lab_rev_de::_avail_bcx	NA	:::UNDEF:::	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	1	CXR available	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	2	CXR available but taken outside of window	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	3	Not available - death	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	4	Not available - discharged/absconded	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	5	Not available - operator/equipment error	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	6	Not available - other/unknown	
_clin_rev_de::_avail_cxr	_clin_rev_de::_avail_cxr	NA	:::UNDEF:::	
_lab_rev_de::_avail_iscx	_lab_rev_de::_avail_iscx	0	No	
_lab_rev_de::_avail_iscx	_lab_rev_de::_avail_iscx	1	Yes	
_lab_rev_de::_avail_iscx	_lab_rev_de::_avail_iscx	NA	:::UNDEF:::	
_lab_rev_de::_avail_ispcr	_lab_rev_de::_avail_ispcr	0	No	
_lab_rev_de::_avail_ispcr	_lab_rev_de::_avail_ispcr	1	Yes	
_lab_rev_de::_avail_ispcr	_lab_rev_de::_avail_ispcr	NA	:::UNDEF:::	
_lab_rev_de::_avail_lacx	_lab_rev_de::_avail_lacx	0	No	
_lab_rev_de::_avail_lacx	_lab_rev_de::_avail_lacx	1	Yes	
_lab_rev_de::_avail_lacx	_lab_rev_de::_avail_lacx	NA	:::UNDEF:::	
_lab_rev_de::_avail_lapcr	_lab_rev_de::_avail_lapcr	0	No	
_lab_rev_de::_avail_lapcr	_lab_rev_de::_avail_lapcr	1	Yes	
_lab_rev_de::_avail_lapcr	_lab_rev_de::_avail_lapcr	NA	:::UNDEF:::	
_lab_rev_de::_avail_npcx	_lab_rev_de::_avail_npcx	0	No	
_lab_rev_de::_avail_npcx	_lab_rev_de::_avail_npcx	1	Yes	
_lab_rev_de::_avail_npcx	_lab_rev_de::_avail_npcx	NA	:::UNDEF:::	
_lab_rev_de::_avail_nppcr	_lab_rev_de::_avail_nppcr	0	No	
_lab_rev_de::_avail_nppcr	_lab_rev_de::_avail_nppcr	1	Yes	
_lab_rev_de::_avail_nppcr	_lab_rev_de::_avail_nppcr	NA	:::UNDEF:::	
_lab_rev_de::_avail_pfbinax	_lab_rev_de::_avail_pfbinax	0	No	
_lab_rev_de::_avail_pfbinax	_lab_rev_de::_avail_pfbinax	1	Yes	
_lab_rev_de::_avail_pfbinax	_lab_rev_de::_avail_pfbinax	NA	:::UNDEF:::	
_lab_rev_de::_avail_pfcx	_lab_rev_de::_avail_pfcx	0	No	
_lab_rev_de::_avail_pfcx	_lab_rev_de::_avail_pfcx	1	Yes	
_lab_rev_de::_avail_pfcx	_lab_rev_de::_avail_pfcx	NA	:::UNDEF:::	
_lab_rev_de::_avail_pfpcr	_lab_rev_de::_avail_pfpcr	0	No	
_lab_rev_de::_avail_pfpcr	_lab_rev_de::_avail_pfpcr	1	Yes	
_lab_rev_de::_avail_pfpcr	_lab_rev_de::_avail_pfpcr	NA	:::UNDEF:::	
_lab_rev_de::_avail_tb	_lab_rev_de::_avail_tb	1	Yes	
_lab_rev_de::_avail_tb	_lab_rev_de::_avail_tb	NA	:::UNDEF:::	
_lab_rev_de::_avail_wblyta	_lab_rev_de::_avail_wblyta	0	No	
_lab_rev_de::_avail_wblyta	_lab_rev_de::_avail_wblyta	1	Yes	
_lab_rev_de::_avail_wblyta	_lab_rev_de::_avail_wblyta	NA	:::UNDEF:::	
_lab_rev_de::_bcpe_iscx	_lab_rev_de::_bcpe_iscx	0	No	
_lab_rev_de::_bcpe_iscx	_lab_rev_de::_bcpe_iscx	1	Yes	
_lab_rev_de::_bcpe_iscx	_lab_rev_de::_bcpe_iscx	NA	:::UNDEF:::	
_lab_rev_de::_bcpe_iscxg	_lab_rev_de::_bcpe_iscxg	0	No	
_lab_rev_de::_bcpe_iscxg	_lab_rev_de::_bcpe_iscxg	1	Yes	
_lab_rev_de::_bcpe_iscxg	_lab_rev_de::_bcpe_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_bcpe_iscxq	_lab_rev_de::_bcpe_iscxq	1	2-9 (1+)	1
_lab_rev_de::_bcpe_iscxq	_lab_rev_de::_bcpe_iscxq	2	10-99 (2+)	2
_lab_rev_de::_bcpe_iscxq	_lab_rev_de::_bcpe_iscxq	NA	:::UNDEF:::	
_lab_rev_de::_bhst_iscx	_lab_rev_de::_bhst_iscx	0	No	
_lab_rev_de::_bhst_iscx	_lab_rev_de::_bhst_iscx	1	Yes	
_lab_rev_de::_bhst_iscx	_lab_rev_de::_bhst_iscx	NA	:::UNDEF:::	
_lab_rev_de::_bhst_iscxg	_lab_rev_de::_bhst_iscxg	0	No	
_lab_rev_de::_bhst_iscxg	_lab_rev_de::_bhst_iscxg	1	Yes	
_lab_rev_de::_bhst_iscxg	_lab_rev_de::_bhst_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_bhst_iscxq	_lab_rev_de::_bhst_iscxq	1	2-9 (1+)	2
_lab_rev_de::_bhst_iscxq	_lab_rev_de::_bhst_iscxq	3	100+ (3+)	3
_lab_rev_de::_bhst_iscxq	_lab_rev_de::_bhst_iscxq	4	1 (scanty)	1
_lab_rev_de::_bhst_iscxq	_lab_rev_de::_bhst_iscxq	NA	:::UNDEF:::	
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	NA	:::UNDEF:::
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	.	:::UNDEF:::	
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	1	Outlier low (z-score <-6 SDs)	1
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	2	Severe (>=-6 SDs and <-3 SDs)	2
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	3	Moderate (>=-3 SDs and <-2 SDs)	3
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	4	Normal (>=-2 SDs and <=+5 SDs)	4
_clin_rev_de_long::_bmianthro	_clin_rev_de_long::_bmianthro	5	Outlier high (+5 SDs)	5
_lab_rev_de::_calb_bcx	_lab_rev_de::_calb_bcx	0	No	
_lab_rev_de::_calb_bcx	_lab_rev_de::_calb_bcx	1	Yes	
_lab_rev_de::_calb_bcx	_lab_rev_de::_calb_bcx	NA	:::UNDEF:::	
_lab_rev_de::_calb_iscx	_lab_rev_de::_calb_iscx	0	No	
_lab_rev_de::_calb_iscx	_lab_rev_de::_calb_iscx	1	Yes	
_lab_rev_de::_calb_iscx	_lab_rev_de::_calb_iscx	NA	:::UNDEF:::	
_lab_rev_de::_calb_iscxg	_lab_rev_de::_calb_iscxg	0	No	
_lab_rev_de::_calb_iscxg	_lab_rev_de::_calb_iscxg	1	Yes	
_lab_rev_de::_calb_iscxg	_lab_rev_de::_calb_iscxg	NA	:::UNDEF:::	
_lab_rev_de::_calb_iscxq	_lab_rev_de::_calb_iscxq	1	2-9 (1+)	2
_lab_rev_de::_calb_iscxq	_lab_rev_de::_calb_iscxq	2	10-99 (2+)	3
_lab_rev_de::_calb_iscxq	_lab_rev_de::_calb_iscxq	4	1 (scanty)	1
_lab_rev_de::_calb_iscxq	_lab_rev_de::_calb_iscxq	NA	:::UNDEF:::	
