IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,1,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,sex,Male female,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030005,Birth year,dob_yy,2,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,year of birth,christian year,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000345,Education level,eduid,3,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,education,,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000424,Nationality,nationid,4,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Nationality,,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000205,Ethnicity,ethnicid,5,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,ethnic,,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,occid | occupation,,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,occupation,,variable,yes,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010123,Interviewee relationship to participant,relatid,1,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,relationship,,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0026005,Interviewee household head,hh,2,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,head of household,1=yes 0=no,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,puncdate,1,observations,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Blood draw date,,variable,yes,yes,,Southeast Asia ICEMR Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0026001,Citizenship,patient_type,2,observations,Asked at every observation,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Type of patient,"Foreigner, Thai",variable,yes,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000015,Observation type,datasource,3,observations,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,observations from activities,"MBS1-12(Mass Blood Survey), HP=Hospital, PCD=Passive Case Detection",variable,yes,,,Southeast Asia ICEMR Surveillance,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,4,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,5,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,,6,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,7,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,8,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,age,1,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,age at survey,,variable,,yes,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,surveydate,2,participants,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,date of house survey,,variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature,temp,,observations,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,body temperature,,variable,yes,,,Southeast Asia ICEMR Surveillance,,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,yes,,,,
http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",malaria_result,1,observations,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,result from field test,"F,F+G,Fg,V,Neg, NA",variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0026003,"Plasmodium species, by control lab microscopy",confirmedslideresults,2,observations,Field slide results confirmed by a second  control lab,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,result confirmed from Lab,"F,F+G,F+V,Fg,V,ND,Neg",variable,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,,,Sample,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,Southeast Asia ICEMR Surveillance,,,,,,,,,
