variable	variable2	values	mappedTerm	valueOrder
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	County008	County008	7
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	County009	County009	8
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x6	County010	County010	9
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	Female	Female	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	Male	Male	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x10	Other	Other	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x11	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x11	Trans woman	Trans woman	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	0	0 children	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	1	1 child	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	2	2 chilren	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	3	3 chilren	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	4	4 chilren	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	5	5 chilren	6
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	6	6 chilren	7
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	7	7 chilren	8
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	8	8 chilren	9
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	9	9 chilren	10
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	10	10 chilren	11
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x12	99	Refused to answer	12
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	Living together	Living together	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	Married/in union	Married/in union	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	Never married/single	Never married/single	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	"Separated, divorced"	"Separated, divorced"	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x13	Widowed	Widowed	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	Christian (catholic)	Christian (catholic)	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	Christian (protestant)	Christian (protestant)	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	Muslim	Muslim	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x14	Other	Other	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Bahai	Bahai	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Didn't mention	Didn't mention	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Legion	Legion	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	None	None	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Pagan	Pagan	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Reuelation	Reuelation	6
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	S.D.A	S.D.A	7
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	SDA	SDA	7
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x15	Seventh Day Adventist	Seventh Day Adventist	8
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Bachelor's degree	Bachelor's degree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Certificate	Certificate	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Diploma	Diploma	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Other	Other	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Primary	Primary	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x16	Secondary	Secondary	6
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	Didn't complete primary	Didn't complete primary	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	Didn't take	Didn't take	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x17	Student	Student	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Casual worker	Casual worker	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Contract	Contract	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Monthly stipend only	Monthly stipend only	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Permanent	Permanent	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Self-employment	Self-employment	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x19	Unemployed	Unemployed	6
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Female	Female	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Male	Male	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Other	Other	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Refused to answer	Refused to answer	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Transgender female	Transgender female	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x20	Transgender male	Transgender male	6
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x21	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x21	MSM bottom	MSM bottom	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	Refused to answer	Refused to answer	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29	Yes	Yes	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x30	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x30	Complete	Complete	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x30	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x30	Unverified	Unverified	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x31	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x32	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x33	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x34	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x35	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x36	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x37	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x38	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x39	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x40	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x41	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x42	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x43	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	Agree	Agree	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	Disagree	Disagree	2
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	Neither agree nor disagree	Neither agree nor disagree	3
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	Strongly agree	Strongly agree	4
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x44	Strongly disagree	Strongly disagree	5
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x45	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x45	No	No	1
jilinde_peandchvcohort_data_labels_2021-11-29_1420::x45	jilinde_peandchvcohort_data_labels_2021-11-29_1420::x45	Yes	Yes	2
