IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,replaces
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,2,ses_q10c,groupanc_phase2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,10c. A motorcycle or motor scooter,2 = No | 1 = Yes,value,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,17,ses_q5b,groupanc_phase2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,5b. A radio,2 = No | 1 = Yes,value,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,9,ses_q5e,groupanc_phase2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,5e. A refrigerator,2 = No | 1 = Yes,value,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,15,ses_q5c,groupanc_phase2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,5c. A television,2 = No | 1 = Yes,value,
http://purl.obolibrary.org/obo/EUPATH_0000186,Watch,18,ses_q10a,groupanc_phase2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,10a. A watch,2 = No | 1 = Yes,value,
http://purl.obolibrary.org/obo/EUPATH_0031225,Finished floor,3,ses_q7c,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,7c. Finished floor,4 = Cement - Simiti | 5 = Carpet/rug - Zulia | 1 = Partquet or polished wood - Mbao | 3 = Ceramic tiles - Vigae vilivyofinywanga | 2 = Vinyl or asphalt strips - Vipande vya vinylau asphalt | 6 = Other - Nyingine,,
http://purl.obolibrary.org/obo/EUPATH_0000006,Floor material,1,ses_q7,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,7. Main material of the floor,2 = Rudimentary floor - Sakafu ya kawaida | 1 = Natural floor - Sakafu asilia | 3 = Finished floor - Sakafu iliyokamilika,,
http://purl.obolibrary.org/obo/EUPATH_0031052,Natural floor material,2,ses_q7a,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,7a. Natural floor,1 = Earth/sand - Udongo/mchanga | 2 = Dung - Samadi,,
http://purl.obolibrary.org/obo/EUPATH_0011593,Room count,5,ses_q8,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,8. How many rooms in total are in your household including rooms for sleeping and all other rooms,NA,,
http://purl.obolibrary.org/obo/EUPATH_0046001,Rudimentary floor material,4,ses_q7b,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,7b. Rudimentary floor,1 = Wood planks - Mbao | 2 = Palm/bamboo -,,
http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in dwelling,6,ses_q9,groupanc_phase2,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,9. How many rooms are used for sleeping in your household,NA,,
http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,1,ses_q6,groupanc_phase2,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,6. What type of fuel does your household mainly use for cooking,4 = Biogas - Gesi itokayo kwa kinyesi | 2 = LPG - Gesi ipatikanayo kwenye mtungi. | 11 = Animal dung - Samadi ya mnyama | 9 = Straw/shrubs/grass - Nyasi/vijiti | 7 = Charcoal - Makaa | 1 = Electricity - Stima | 8 = Wood - Kuni | 6 = Coal  lignite - Makaa ya mawe | 10 = Agricultural crop - Mimea ya kilimo | 3 = Natural gas - Gesi ya asilia | 5 = Kerosene - Mafuta taa,,
http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,2,,,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,,
http://purl.obolibrary.org/obo/ENVO_00000004,Country,1,country,groupanc_screening,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Case source is DataSet13,1 = N | 0 = K,,
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,2,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,3,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,1,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,7,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,6,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,5,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,4,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0047031,Demographic SES survey completed,1,demographic_ses_survey_complete,groupanc_phase2,,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,Complete?,0 = Incomplete | 1 = Unverified | 2 = Complete,,
http://purl.obolibrary.org/obo/EUPATH_0047154,Planning to be away from home,2,planning_to_be_away,groupanc_screening,,Household,Household relocation,http://purl.obolibrary.org/obo/EUPATH_0024182,Are you planning to be away from home (near this facility) for more than 4 weeks in a row at any time during your pregnancy or more than 3 months in a row in the year after you have your baby?,1 = Yes [Ndio] | 2 = No [La],,
http://purl.obolibrary.org/obo/EUPATH_0047155,Planning to stay in area,1,planning_to_stay_same_place,groupanc_screening,,Household,Household relocation,http://purl.obolibrary.org/obo/EUPATH_0024182,Are you planning to stay in this area for the next 1 and a half years and continue your antenatal care at this facility?,1 = Yes [Ndio] | 2 = No [La],,
http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,1,ses_q1,groupanc_phase2,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,1. What is the main source of drinking water for members of your family,10 = Sachet water - Maji ya sacheti | 1 = Piped water - Maji ya mfareji | 11 = Other - Nyingine | 6 = Cart with small tank - Mkokoteni ulio na tenki ndogo | 8 = Irrigation channel - Njia ya unyunyuzi | 5 = Tanker truck - Lori ya maji | 7 = Surface water (river/dam/lake/pond/stream/canal) - Maji ya chini (Mto/Bwawa/ Ziwa/Dimbwi/Mfereji/Unyunyuzi) | 2 = Dug well - Kisima kilichochimbwa | 9 = Bottled water - Maji ya chupa | 4 = Rainwater - Maji ya mvua | 3 = Water from spring - Maji kutoka mtoni,,
http://purl.obolibrary.org/obo/EUPATH_0047156,Water source location,2,ses_q2,groupanc_phase2,Where is water source located?,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,2. Where is that water source located,1 = In own dwelling - Kwenye makazi yake binafsi | 2 = In own yard/plot - Kwenye ploti yake  kibinafsi | 3 = Elsewhere - Kwingine,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,1,,,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,1,ses_q3,groupanc_phase2,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,3. What kind of toilet facility do members of your household usually use,3 = Other - Nyingine | 1 = Flush or pour toilet - Choo cha kubumburusha/kumwaga ili kubumburusha | 2 = Pit latrine - Choo cha shimo,,
http://purl.obolibrary.org/obo/EUPATH_0036517,Shared human waste facilities,2,ses_q4,groupanc_phase2,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,4. Do you share this toilet facility with other households  Mnatumia choo hiki na wananyumba wa nyumba ingine?,1 = Yes - Ndio | 2 = No - La,,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,,Observation,,http://www.w3.org/2002/07/owl#Thing,,,,
http://purl.obolibrary.org/obo/EUPATH_0047037,Easier to feed/care for other children,3,advtg_birth_spacing___3 | baseline_women_q12___3,groupanc_followup | groupanc_baseline,,Observation,"Advantages to spacing pregnancies, specified",http://purl.obolibrary.org/obo/EUPATH_0047001,30. What are some advantages?  (choice=Easier to feed and/or take care of other children) | 12. If yes  what are some advantages?  (choice=Easier to feed and/or take care of other children),0 = Unchecked | 1 = Checked,value,
http://purl.obolibrary.org/obo/EUPATH_0047038,Healthier baby,2,baseline_women_q12___2 | advtg_birth_spacing___2,groupanc_followup | groupanc_baseline,,Observation,"Advantages to spacing pregnancies, specified",http://purl.obolibrary.org/obo/EUPATH_0047001,12. If yes  what are some advantages?  (choice=Baby will be healthier/ less likely to have problems) | 30. What are some advantages?  (choice=Baby will be healthier/ less likely to have problems),0 = Unchecked | 1 = Checked,value,
http://purl.obolibrary.org/obo/EUPATH_0047039,Healthier mom,1,baseline_women_q12___1 | advtg_birth_spacing___1,groupanc_followup | groupanc_baseline,,Observation,"Advantages to spacing pregnancies, specified",http://purl.obolibrary.org/obo/EUPATH_0047001,12. If yes  what are some advantages?  (choice=Mom will be healthier/ less likely to have problems) | 30. What are some advantages?  (choice=Mom will be healthier/ less likely to have problems),0 = Unchecked | 1 = Checked,value,
http://purl.obolibrary.org/obo/EUPATH_0047040,Other,5,advtg_birth_spacing___5 | baseline_women_q12___5,groupanc_followup | groupanc_baseline,,Observation,"Advantages to spacing pregnancies, specified",http://purl.obolibrary.org/obo/EUPATH_0047001,12. If yes  what are some advantages?  (choice=Other) | 30. What are some advantages?  (choice=Other),0 = Unchecked | 1 = Checked,value,
http://purl.obolibrary.org/obo/EUPATH_0047041,Saves money,4,advtg_birth_spacing___4 | baseline_women_q12___4,groupanc_followup | groupanc_baseline,,Observation,"Advantages to spacing pregnancies, specified",http://purl.obolibrary.org/obo/EUPATH_0047001,12. If yes  what are some advantages?  (choice=Saves money) | 30. What are some advantages?  (choice=Saves money),0 = Unchecked | 1 = Checked,value,
http://purl.obolibrary.org/obo/EUPATH_0047048,ANC influenced delivery place,3,anc_influence_delivery,groupanc_followup,Did antenatal care influence your place of delivery?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,61. Did antenatal care influence your place of delivery?,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047054,Additional ANC visits for high blood pressure,16,attend_anc_dueto_hbp,groupanc_followup,Did you attend additional ANC visits because of high blood pressure?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,10. Did you attend additional ANC visits because of it?,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047055,Antenatal care during last pregnancy,1,baseline_women_q3,groupanc_baseline,Did you attend antenatal care during your last pregnancy?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,3. Did you attend antenatal care during your last pregnancy?  [Kwenye ujauzito wako uliopita  ulihudhuria kliniki cha kuwapa wajawazito malezi?],2 = No | 1 = Yes,,
http://purl.obolibrary.org/obo/EUPATH_0047060,Antenatal care visits (count),5,how_many_anc_visits,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,How many ANC visits,NA,,
http://purl.obolibrary.org/obo/EUPATH_0047049,Asked if had bleeding,8,asked_if_had_bleeding,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,c. Bleeding,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047050,Asked if had fever,9,asked_if_had_fever,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,b. Fever,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047051,Asked if had fluid leakage,10,asked_if_had_leakage,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,d. leakage of fluids,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047052,Asked if had pain,11,asked_if_had_pain,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,a. Pain,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047053,Asked if had reduced/no fetal movement,12,no_fetal_movement,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,e. Reduced or no fetal movement,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047005,Birth planning,6,,,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0047057,High blood pressure before pregnancy,13,have_high_bp_before_preg,groupanc_followup,Did you have high blood pressure before pregnancy?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,9. Did you have high blood pressure before pregnancy?,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047010,Information provided during antenatal care,7,,,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0047058,Medications for high blood pressure,15,take_hbp_medication,groupanc_followup,Did you take any medication for high blood pressure?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,11. Did you take any medication for it?,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047059,Mother and child booklet available,19,book_card_available,groupanc_followup,Is your mother and child health booklet (Kenya) / ANC card (Nigeria) available?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,4. Is your mother and child health booklet (Kenya) / ANC card (Nigeria) available?,1 = Yes | 0 = No,,
http://purl.obolibrary.org/obo/EUPATH_0047056,Non-GANC ANC visits,4,attend_non_ganc,groupanc_followup,After ANC 1  did you attend any individual ANC visits  any that were not part of the group?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,6. After ANC 1  did you attend any individual ANC visits  any that were not part of the group?,1 = Yes | 0 = No,,
http://purl.obolibrary.org/obo/EUPATH_0047061,Other special care for high blood pressure,17,receive_care_dueto_hbp,groupanc_followup,Did you receive any other special care related to your blood pressure?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,12. Did you receive any other special care related to your blood pressure?,2 = No | 1 = Yes,,
http://purl.obolibrary.org/obo/EUPATH_0047062,Permission to see mother and child booklet,20,permission,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,5. May I please see your mother and child health booklet (Kenya) / ANC card (Nigeria) to extract some information for the study? I am looking to see what services were provided and will not record the results on any tests.,0 = Permission denied | 1 = Permission granted,,
http://purl.obolibrary.org/obo/EUPATH_0047063,Prefer group or individual antenatal care,2,group_or_individual,groupanc_followup,Imagine you were to get pregnant again.  If you could choose  would you prefer individual one on one antenatal visits or would you prefer group visits where you receive your care with other women?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,52. Imagine you were to get pregnant again.  If you could choose  would you prefer individual one on one antenatal visits or would you prefer group visits where you receive your care with other women who are at a similar time in their pregnancy?,1 = Individual care | 2 = Group care,,
http://purl.obolibrary.org/obo/EUPATH_0047064,Told about high blood pressure,14,have_high_blood_pressure,groupanc_followup,Have you ever been told you had high blood pressure?,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,8. Have you ever been told you had high blood pressure?,2 = No | 1 = Yes | 3 = Not sure,,
http://purl.obolibrary.org/obo/EUPATH_0047065,Took mother and child health booklet to ANC visits,18,went_with_book,groupanc_followup,,Observation,Antenatal care,http://purl.obolibrary.org/obo/EUPATH_0047002,3. Did you take the same mother and child health booklet (Kenya)/ ANC card (Nigeria) to all your ANC visits?,1 = Yes | 0 = No | 3 = Unsure,,
http://purl.obolibrary.org/obo/EUPATH_0047071,Able to make decisions for myself,13,anc_survey_q58d,groupanc_followup,I am able to make decisions for myself,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,d. I am able to make decisions for myself,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047075,Ask provider to explain,1,anc_survey_q57a,groupanc_followup,If I dont understand something a provider is telling me I will tell them and ask them to explain a different way,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,a. If I dont understand something a provider is telling me I will tell them and ask them to explain a different way,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047072,Can let others know what I really think,11,anc_survey_q58b,groupanc_followup,I am comfortable letting others know what I really think  even if it is different from them,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,b. I am comfortable letting others know what I really think  even if it is different from them,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047073,Can talk about difficult subjects,10,anc_survey_q58a,groupanc_followup,I am comfortable talking about difficult subjects,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,a. I am comfortable talking about difficult subjects,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047074,Good at making health decisions,9,anc_survey_q57h,groupanc_followup,I am good at making decisions related to the health of myself and my family,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,h. I am good at making decisions related to the health of myself and my family,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047076,Know what actions to take if problem with newborn,8,anc_survey_q57g,groupanc_followup,I know what actions I will take if I think there is a problem with my newborn,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,g. I know what actions I will take if I think there is a problem with my newborn,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047077,Know what actions to take if problem with pregnancy,5,anc_survey_q57e,groupanc_followup,I know what actions I will take if I think there is a problem with my pregnancy,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,e. I know what actions I will take if I think there is a problem with my pregnancy,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047078,Like to make decisions for myself,12,anc_survey_q58c,groupanc_followup,I like to make decisions for myself,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,c. I like to make decisions for myself,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047082,Prevent problems,2,anc_survey_q57b,groupanc_followup,There are things I can do to help prevent problems and keep myself and my baby healthy,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,b. There are things I can do to help prevent problems and keep myself and my baby healthy,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047079,Recognize problem with newborn,7,anc_survey_q57f,groupanc_followup,I know how to recognize a problem with my newborn,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,f. I know how to recognize a problem with my newborn,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047080,Recognize problem with pregnancy,4,anc_survey_q57d,groupanc_followup,I know how to recognize a problem with my pregnancy,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,d. I know how to recognize a problem with my pregnancy,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047081,Talk with husband/family,3,anc_survey_q57c,groupanc_followup,I will talk with my husband/family about how to keep myself and our baby healthy,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,c. I will talk with my husband/family about how to keep myself and our baby healthy,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047083,Will be able to take action if there is a problem,6,anc_survey_q57e_preg,groupanc_followup,If yes  I will be able to take those actions if there is a problem,Observation,Attitudes about next pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047003,If yes  I will be able to take those actions if there is a problem,1 = Agree | 3 = Neither Agree or Disagree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047084,Able to make decisions for myself,12,baseline_women_q27d,groupanc_baseline,I am able to make decisions for myself,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,d. I am able to make decisions for myself,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047085,Ask provider to explain,1,baseline_women_q26a,groupanc_baseline,If I dont understand something a provider is telling me I will tell them and ask them to explain a different way,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,a. If I dont understand something a provider is telling me I will tell them and ask them to explain a different way,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047086,Can let others know what I really think,10,baseline_women_q27b,groupanc_baseline,I can let others know what I really think  even if it is different from them,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,b. I can let others know what I really think  even if it is different from them,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047087,Can talk about difficult subjects,9,baseline_women_q27a,groupanc_baseline,I can talk to others about difficult subjects,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,a. I can talk to others about difficult subjects,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047088,Good at making health decisions,8,baseline_women_q26h,groupanc_baseline,I am good at making decisions related to the health of myself and my family,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,h. I am good at making decisions related to the health of myself and my family,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047089,Know what actions to take if problem with newborn,7,baseline_women_q26g,groupanc_baseline,I know what actions I will take if I think there is a problem with my newborn,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,g. I know what actions I will take if I think there is a problem with my newborn,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047090,Know what actions to take if problem with pregnancy,5,baseline_women_q26e,groupanc_baseline,I know what actions I will take if I think there is a problem with my pregnancy,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,e. I know what actions I will take if I think there is a problem with my pregnancy,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047091,Like to make decisions for myself,11,baseline_women_q27c,groupanc_baseline,I like to make decisions for myself,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,c.I like to make decisions for myself,1 = Agree | 2 = Disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047092,Prevent problems,2,baseline_women_q26b,groupanc_baseline,There are things I can do to help prevent problems and keep myself and my baby healthy,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,b. There are things I can do to help prevent problems and keep myself and my baby healthy,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047093,Recognize problem with newborn,6,baseline_women_q26f,groupanc_baseline,I know how to recognize a problem with my newborn,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,f. I know how to recognize a problem with my newborn,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047094,Recognize problem with pregnancy,4,baseline_women_q26d,groupanc_baseline,I know how to recognize a problem with my pregnancy,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,d. I know how to recognize a problem with my pregnancy,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047095,Talk with husband/family,3,baseline_women_q26c,groupanc_baseline,I will talk with my husband/family about how to keep myself and our baby healthy,Observation,Attitudes during pregnancy,http://purl.obolibrary.org/obo/EUPATH_0047004,c. I will talk with my husband/family about how to keep myself and our baby healthy,1 = Agree | 2 = Disagree | 3 = Neither agree nor disagree,value,
http://purl.obolibrary.org/obo/EUPATH_0047096,Agreed on alternative decision maker,5,alternative_to_decision_maker,groupanc_followup,,Observation,Birth planning,http://purl.obolibrary.org/obo/EUPATH_0047005,e_i. Decide who else could make decisions if they werent around?,2 = No | 1 = Yes,value,
