IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0030142,River,score_rwanda_mapping_dataset::river.within.5km,,score_rwanda_mapping_dataset,,Household,http://purl.obolibrary.org/obo/EUPATH_0030144,Water source type within 5km of school,,,value,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SCORE Rwanda,,,,,yes,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,score_rwanda_mapping_dataset::sex,,score_rwanda_mapping_dataset,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Sex of study participant,,variable,,,,SCORE Rwanda,,,,yes,,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,score_rwanda_mapping_dataset::age,,score_rwanda_mapping_dataset,Age in Years,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Age of study participant in years,,variable,,,,SCORE Rwanda,,years,http://purl.obolibrary.org/obo/UO_0000036,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SCORE Rwanda,,,,,yes,,,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030101,Urine microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011797,Urine test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030125,Eukaryota in urine,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030101,Urine microbiology test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030122,Schistosoma in urine,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030125,Eukaryota in urine,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030174,Raw test result for urine,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030101,Urine microbiology test,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030175,Raw eukaryota data for urine,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030174,Raw test result for urine,,,category,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010734,"Hookworm, by microscopy",score_rwanda_mapping_dataset::ankylo.kk_01,,score_rwanda_mapping_dataset,"Presence or absence of hookworm infection in a study participant, based on detection of at least one parasite egg in the stool sample.",Sample,http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,Binary flag to indicate Ankylo infection through egg detection in KK,,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030153,"Hookworm infection intensity, by microscopy ",score_rwanda_mapping_dataset::ankylo.kk_meanepg,,score_rwanda_mapping_dataset,"Mean Ancylostomatoidea (Hookworm) eggs per gram (epg) of stool where two slides were recorded, or the single observation where only one slide was recorded",Sample,http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,"Average epg of Ankylo where two slides were recorded, or the single observation where only one slide was recorded",,variable,,,,SCORE Rwanda,,eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010607,"Ascaris lumbricoides, by microscopy",score_rwanda_mapping_dataset::ascaris.kk_01,,score_rwanda_mapping_dataset,"Presence or absence of Ascaris lumbricoides infection in a study participant, based on detection of at least one parasite egg in the stool sample.",Sample,http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,Binary flag to indicate Ascaris infection through egg detection in KK,,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030154,"Ascaris lumbricoides infection intensity, by microscopy ",score_rwanda_mapping_dataset::ascaris.kk_meanepg,,score_rwanda_mapping_dataset,"Mean Ascaris eggs per gram (epg) of  stool where two slides were recorded, or the single observation where only one slide was recorded",Sample,http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,"Average epg of Ascaris where two slides were recorded, or the single observation where only one slide was recorded",,variable,,,,SCORE Rwanda,,eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010615,"Trichuris trichiura, by microscopy",score_rwanda_mapping_dataset::trich.kk_01,,score_rwanda_mapping_dataset,"Presence or absence of Trichuris trichiura infection in a study participant, based on detection of at least one parasite egg in the stool sample.",Sample,http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,Binary flag to indicate Trichuris infection through egg detection in KK,,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030158,"Trichuris trichuria infection intensity, by microscopy ",score_rwanda_mapping_dataset::trich.kk_meanepg,,score_rwanda_mapping_dataset,"Mean Trichuris eggs per gram (epg) of  stool where two slides were recorded, or the single observation where only one slide was recorded",Sample,http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,"Average epg of Trichuris where two slides were recorded, or the single observation where only one slide was recorded",,variable,,,,SCORE Rwanda,,eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030155,"Schistosoma mansoni infection intensity, by microscopy ",score_rwanda_mapping_dataset::smansoni.kk_01,,score_rwanda_mapping_dataset,"Mean S.mansoni eggs per gram (epg) of stool where two slides were recorded, or the single observation where only one slide was recorded",Sample,http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,Binary flag to indicate S.mansoni  infection through egg detection in KK,,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030121,"Schistosoma mansoni, by microscopy",score_rwanda_mapping_dataset::smansoni.kk_meanepg,,score_rwanda_mapping_dataset,"Presence or absence of Schistosoma mansoni infection in a study participant, based on detection of at least one parasite egg in the stool sample.",Sample,http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,"Average epg of S.mansoni where two slides were recorded, or the single observation where only one slide was recorded",,variable,,,,SCORE Rwanda,,eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030159,Result of CCA test for Schistosoma mansoni ,score_rwanda_mapping_dataset::cca,,score_rwanda_mapping_dataset,Results of Circulating Cathodic Antigen (CCA) test performed on a single urine sample from study participant,Sample,http://purl.obolibrary.org/obo/EUPATH_0030175,Raw eukaryota data for urine,Results of CCA (urine test for Schistosoma mansoni),,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030157,"Schistosoma mansoni, by CCA",score_rwanda_mapping_dataset::cca_tracepos_01,,score_rwanda_mapping_dataset,Binary flag to indicate S.mansoni infection through Circulating Cathodic Antigen (CCA) test with trace counted as postive,Sample,http://purl.obolibrary.org/obo/EUPATH_0030122,Schistosoma in urine,Binary flag to indicate S.mansoni infection through CCA with trace counted as postive,,variable,,,,SCORE Rwanda,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030131,Microhematuria,score_rwanda_mapping_dataset::haematuria,,score_rwanda_mapping_dataset,Microhematuria evaluated via hemastix dipsticks,Sample,http://purl.obolibrary.org/obo/EUPATH_0011797,Urine test,Presence of Haematuria,,variable,,,,SCORE Rwanda,,,,,,,,,
