entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0021116,IgG,,"Dengue, by Dengue Duo Test RDT"
http://purl.obolibrary.org/obo/EUPATH_0021117,Negative,,"Dengue, by Dengue Duo Test RDT"
http://purl.obolibrary.org/obo/EUPATH_0000036,Malaria-related diagnosis,,Diagnosis
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,,Employment
http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,,Eukaryota
http://purl.obolibrary.org/obo/EUPATH_0021023,Clinic,,Fever treatment location
http://purl.obolibrary.org/obo/EUPATH_0021024,Private practice,,Fever treatment location
http://purl.obolibrary.org/obo/EUPATH_0021025,Self-treated,,Fever treatment location
http://purl.obolibrary.org/obo/EUPATH_0021026,Not treated,,Fever treatment location
http://purl.obolibrary.org/obo/EUPATH_0021134,Missing,,Fever treatment location
http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0000412,Existing illness,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021099,Visited other health facility,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021100,Other health facility name,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021101,Medication from outside source,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021102,Other medication taken,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021105,Malaria treatment completed,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0021106,Good health at last visit,,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0011795,Blood test,,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,,Microbiology tests performed
http://purl.obolibrary.org/obo/EUPATH_0021056,FalciVax RDT performed,,Microbiology tests performed
http://purl.obolibrary.org/obo/EUPATH_0021031,Microscopy performed,,Microscopy
http://purl.obolibrary.org/obo/BFO_0000015,Observation type,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000417,Ill now,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,Observation
http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,,Observation
http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,,Observation
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,Observation
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,Observation
http://purl.obolibrary.org/obo/EUPATH_0000191,Days since enrollment,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0023052,Time of observation,,Observation details
http://purl.obolibrary.org/obo/OBI_0001169,Age,,Observation details
http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,Participant
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,Participant
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,Participant
http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,Participant
http://purl.obolibrary.org/obo/EUPATH_0021104,Study completion status,,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0021086,Systolic blood pressure (mmHg),,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0021087,Diastolic blood pressure (mmHg),,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000437,"Plasmodium species, by FalciVax RDT",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000546,"Plasmodium falciparum gametocyte density (per uL blood), by microscopy",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000547,"Plasmodium vivax gametocyte density (per uL blood), by microscopy",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000550,"Plasmodium falciparum asexual stage density (per uL blood), by microscopy",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0000551,"Plasmodium vivax asexual stage density (per uL blood), by microscopy",,Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0021032,Plasmodium falciparum,,Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0021033,Plasmodium vivax,,Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0021034,Plasmodium malariae,,Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0021035,Can't remember,,Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0021130,Missing,,Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0021053,Plasmodium falciparum,,"Plasmodium species, by FalciVax RDT"
http://purl.obolibrary.org/obo/EUPATH_0021054,Plasmodium vivax,,"Plasmodium species, by FalciVax RDT"
http://purl.obolibrary.org/obo/EUPATH_0021055,Negative,,"Plasmodium species, by FalciVax RDT"
http://purl.obolibrary.org/obo/EUPATH_0021133,Missing,,"Plasmodium species, by FalciVax RDT"
http://purl.obolibrary.org/obo/EUPATH_0021048,Negative,,"Plasmodium species, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021049,Plasmodium falciparum,,"Plasmodium species, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021050,Plasmodium vivax,,"Plasmodium species, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021051,Plasmodium malariae,,"Plasmodium species, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021052,Plasmodium ovale,,"Plasmodium species, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021027,Negative,,"Plasmodium species, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,,"Plasmodium species, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0021029,Plasmodium vivax,,"Plasmodium species, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0021030,Plasmodium malariae,,"Plasmodium species, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0021127,"Scrub typhus OD value, by DetectTM IgM ELISA result",,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,,Raw test result
http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,,Raw test result
http://purl.obolibrary.org/obo/EUPATH_0021108,"Chikungunya OD value, by SD Bioline IgM ELISA result",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021109,"Chikungunya OD cutoff value, SD Bioline IgM ELISA",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021121,"Dengue OD value, by Panbio Dengue IgM capture ELISA result",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021122,"Dengue OD cutoff value, Panbio Dengue IgM capture ELISA",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021124,"Dengue OD value, by Panbio Dengue Early ELISA result",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021125,"Dengue OD cutoff value, Panbio Dengue Early ELISA",,Raw virus data
http://purl.obolibrary.org/obo/EUPATH_0021137,"Salmonella typhi, by PCR",,Salmonella
http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,,Sample
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,,Sample
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,Sample
http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0021090,Fever in last 48hrs,,Signs and symptoms
http://purl.bioontology.org/ontology/MEDDRA/10015958,Eye pain,,Symptoms
http://purl.obolibrary.org/obo/DOID_0050486,Rash,,Symptoms
http://purl.obolibrary.org/obo/DOID_13250,Diarrhea,,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0021089,Any symptoms,,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0021135,Missing,,Symptoms
http://purl.obolibrary.org/obo/HP_0000975,Sweating,,Symptoms
http://purl.obolibrary.org/obo/HP_0000980,Paleness,,Symptoms
http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly,,Symptoms
http://purl.obolibrary.org/obo/HP_0002013,Vomiting,,Symptoms
http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,,Symptoms
http://purl.obolibrary.org/obo/HP_0002315,Headache,,Symptoms
http://purl.obolibrary.org/obo/HP_0003419,Lower back pain,,Symptoms
http://purl.obolibrary.org/obo/HP_0030766,Ear pain,,Symptoms
http://purl.obolibrary.org/obo/HP_0100749,Chest pain,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000099,Aches or pains,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000610,Dizziness,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0000614,Cough,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0019174,Chills,,Symptoms
http://purl.obolibrary.org/obo/SYMP_0019177,Fatigue,,Symptoms
http://purl.obolibrary.org/obo/EUPATH_0000445,Country visited,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000446,District visited,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000447,State visited,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000448,Taluk visited,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000449,Village visited,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000450,Traveled in last 2 weeks,,Travel details
http://purl.obolibrary.org/obo/EUPATH_0000410,Took antimalarial medication,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0000443,On fever suppressant,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0021091,Antimalarial medication in last 2 weeks,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0021126,"Scrub typhus, by DetectTM IgM ELISA",,Typhus
http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue,,Virus
http://purl.obolibrary.org/obo/NCBITaxon_37124,Chikungunya,,Virus
http://purl.obolibrary.org/obo/EUPATH_0021044,Clinic or hospital,,Where treated
http://purl.obolibrary.org/obo/EUPATH_0021045,Private doctor,,Where treated
http://purl.obolibrary.org/obo/EUPATH_0021046,Self-treated,,Where treated
http://purl.obolibrary.org/obo/EUPATH_0021047,Can't remember,,Where treated
http://purl.obolibrary.org/obo/EUPATH_0021131,Missing,,Where treated
