variable	variable2	values	mappedTerm	valueOrder
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County005	County005	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County006	County006	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County007	County007	7
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County008	County008	8
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County009	County009	9
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x5	County010	County010	10
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	Female	Female	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	Male	Male	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x9	Other	Other	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x10	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x10	Intersex	Intersex	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Didn't take	Didn't take	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Don't know	Don't know	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Primary	Primary	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Refused to answer	Refused to answer	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Secondary	Secondary	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x11	Tertiary	Tertiary	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	A Student	A Student	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	Regularly Employed Part-time	Regularly Employed Part-time	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	Regularly Employed full-time	Regularly Employed full-time	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	Seasonally Employed	Seasonally Employed	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	Self Employed	Self Employed	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x12	Unemployed/ Looking for Work	Unemployed/ Looking for Work	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	No	No	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	Refused to Answer	Refused to Answer	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	Yes, Currently Married	Yes, Currently Married	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x13	Yes, Living with a man/ woman	Yes, Living with a man/ woman	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	Both men and women	Both men and women	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	Don't know	Don't know	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	Men only	Men only	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	Refused to answer	Refused to answer	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x14	Women only	Women only	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	Most times	Most times	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	Not at all	Not at all	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	Refused to answer	Refused to answer	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16	Sometimes	Sometimes	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	DICE	DICE	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	Other	Other	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	Private facility	Private facility	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18	Public facility	Public facility	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	A friend	A friend	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	At Hot Spot	At Hot Spot	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	At a Den	At a Den	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	At a Hot Spot	At a Hot Spot	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	During seminars	During seminars	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Guest House	Guest House	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Hot Spot	Hot Spot	7
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Joy Guest House	Joy Guest House	8
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Outreach	Outreach	9
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Outreach  at suneka	Outreach  at suneka	10
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Outreach at suneka	Outreach at suneka	11
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19	Outreach suneka	Outreach suneka	12
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x20	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x20	No	No	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x20	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x20	Yes	Yes	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x21	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x21	No	No	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x21	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x21	Yes	Yes	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	I never started taking the PrEP/still have the bottle unopened	I never started taking the PrEP/still have the bottle unopened	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	Two or more weeks after receiving the PrEP	Two or more weeks after receiving the PrEP	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	Within one week	Within one week	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22	Within the same day	Within the same day	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	I felt pressure to accept PrEP from my peers	I felt pressure to accept PrEP from my peers	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	I felt pressure to accept PrEP from the mobilizer	I felt pressure to accept PrEP from the mobilizer	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	I saw/knew my peers were taking it and wanted to be like them	I saw/knew my peers were taking it and wanted to be like them	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	I tried it out of curiosity	I tried it out of curiosity	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	Other	Other	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23	Pressure from the provider/ clinician pushed me to start	Pressure from the provider/ clinician pushed me to start	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	Days after it was given to me	Days after it was given to me	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	I never started taking the PrEP	I never started taking the PrEP	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25	Only the day as it was given to me	Only the day as it was given to me	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	I read in the internet that they are like ARV and have a lot of side effects. I also learnt that you have to take them daily once you start and I don't like taking drugs.	I read in the internet that they are like ARV and have a lot of side effects. I also learnt that you have to take them daily once you start and I don't like taking drugs.	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	I was afraid because I was told of the diverse side effects.	I was afraid because I was told of the diverse side effects.	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	International Organization for Migration  asked him not to take medication from any other place but only from them.	International Organization for Migration  asked him not to take medication from any other place but only from them.	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	My husband refused, and didn't want me to take it	My husband refused, and didn't want me to take it	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	My partner  did not want me to take PrEP and I could not disobey him	My partner  did not want me to take PrEP and I could not disobey him	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27	My partner saw them and insisted I should not use.	My partner saw them and insisted I should not use.	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x28	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x28	Every single day	Every single day	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x28	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x28	I took PrEP on some days and skipped PrEP on other days	I took PrEP on some days and skipped PrEP on other days	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	No	No	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	Refused to answer	Refused to answer	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29	Yes	Yes	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x30	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x30	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x30	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x30	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x31	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x31	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x31	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x31	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x32	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x32	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x32	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x32	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x33	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x33	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x33	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x33	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x34	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x34	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x34	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x34	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x35	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x35	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x35	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x35	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x36	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x36	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x36	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x36	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x37	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x37	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x37	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x37	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x38	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x38	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x38	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x38	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x39	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x39	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x39	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x39	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x40	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x40	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x40	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x40	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x41	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x41	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x41	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x41	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x42	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x42	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x42	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x42	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x43	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x43	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x43	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x43	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x44	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x44	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x44	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x44	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x45	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x45	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x45	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x45	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x46	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x46	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x46	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x46	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x47	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x47	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x47	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x47	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x48	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x48	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x48	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x48	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x49	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x49	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x49	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x49	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x50	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x50	Checked	Yes	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x50	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x50	Unchecked	No	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	I gave them away	I gave them away	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	I kept them	I kept them	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	I returned them to my PrEP health care provider	I returned them to my PrEP health care provider	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	I threw them away	I threw them away	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53	Other	Other	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	Four times	Four times	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	None	None	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	Once	Once	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	Thrice	Thrice	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55	Twice	Twice	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	1/16/19	1/16/19	1
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	1/2/19	1/2/19	2
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	10/29/18	10/29/18	3
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	10/31/19	10/31/19	4
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	10/8/18	10/8/18	5
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	12/4/18	12/4/18	6
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	2/4/19	2/4/19	7
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	2/5/19	2/5/19	8
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	3/15/19	3/15/19	9
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	3/20/19	3/20/19	10
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	3/7/19	3/7/19	11
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	4/4/19	4/4/19	12
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	5/7/19	5/7/19	13
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	5/9/18	5/9/18	14
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	6/1/19	6/1/19	15
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	6/12/19	6/12/19	16
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	6/21/19	6/21/19	17
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	6/7/19	6/7/19	18
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	8/13/19	8/13/19	19
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	8/22/19	8/22/19	20
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	8/8/19	8/8/19	21
jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56	8/9/19	8/9/19	22
