IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0058092,Household malaria knowledge,,,multifilter,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058079,Friends or relatives,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___6,1,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058087,Other,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___99,10,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058086,Non-governmental organization (NGO),icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___7,2,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058089,Radio,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___1,3,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057876,Community meeting,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___8,4,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057877,Healthcare worker,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___5,5,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057878,Household visit,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___10,6,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057879,Insert in mosquito net package,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___4,7,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057880,Net distribution event,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___9,8,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058088,Poster,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___2,9,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058081,Household malaria knowledge source,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058098,Sleep under a mosquito net,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___01,1,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057882,Television,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___3,10,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057868,Keep clothes and body clean,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___16,11,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057869,Keep inside household clean,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___11,12,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057870,Keep outside household clean,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___12,13,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057871,Smoke tobacco,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___08,14,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057872,Take preventative herbs,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___03,15,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057873,Turn on fan,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___10,16,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057874,Use insecticide on self,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___04,17,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057875,Use mosquito coils,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___06,18,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058096,Other,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___99 | icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_oth,19,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,"If ""Other"", specify",,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058099,Spray insecticide inside the house,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___05,2,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058078,Do not know,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___98,3,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057862,Avoid mosquito bites,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___02,4,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057863,Burn dry lime skin,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___07,5,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057864,Clear grass around household,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___14,6,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057865,Drain or treat stagnant water,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___13,7,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057866,Eat well and drink clean water and good health,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___15,8,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057867,Electric raquette,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___09,9,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058082,Household malaria prevention knowledge,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,icemrcambodiahousehold_data_2022-05-13_1307_sak::visdat | icemrcambodiacensus_data_2022-05-13_1304_sak::visdat,1,icemrcambodiacensus_data_2022-05-13_1304_sak | icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,What is the visit date?,,variable,yes,yes,yes,SW PACIFIC,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058094,It is too hot under the net,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___3,1,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058095,No mosquitoes around,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___1,2,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057883,Net expired or damaged,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___5,3,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057884,Net spared or reserved,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___4,4,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057885,No malaria,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___2,5,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057886,User did not sleep here,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___6,6,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058093,Don't know,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___98,7,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058097,Other,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why___99,8,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0058083,Household reason for not using a bednet,,,value,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057722,Other household reason for not using a bednet,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder_no_why_oth,,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"If ""Other"", specify",,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,icemrcambodiahousehold_data_2022-05-13_1307_sak::mosnet_nb,1,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,How many mosquito nets does the household have? (Number of nets),,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057735,Hammocks used count,icemrcambodiahousehold_data_2022-05-13_1307_sak::hammock_nb_use,10,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,How many hammocks does the household use? (Number of hammocks),,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057765,Treated hammock count,icemrcambodiahousehold_data_2022-05-13_1307_sak::hammock_nb_trt,11,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"Among these, how many are treated? (Number of hammocks)",,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053214,Sprayed in past 12 months,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_spray,12,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"At any time in the past 12 months (1 year), has any one sprayed the interior walls of the house against mosquitoes?","1, (Yes) | 0,(No)",variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057714,Received malaria information in past 3 months,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info,13,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"In the past 3 months, has the head of household received any information on malaria?","0,(No) | 1,(Yes)",variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057727,Bednets used count,icemrcambodiahousehold_data_2022-05-13_1307_sak::mosnet_nb_use,2,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,How many mosquito nets does the household use? (Number of nets),,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058076,Bednet last night,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_sleptunder,3,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Did anyone sleep under this net last night?,"0, (No) | 1,(Yes)",variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058077,Bednet source,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_origin | icemrcambodiahousehold_data_2022-05-13_1307_sak::net_origin_oth,4,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"If ""Other"", specify | Where did the household obtain this mosquito net?","1, (Distribution in village) | 5,(Purchased in store) | 98,(Don't know) | 2,(Antenatal clinical) | 4, (Relative / friend) | 99,  (Other) | 3, (Hospital / health center)",variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057764,Treated bednet count,icemrcambodiahousehold_data_2022-05-13_1307_sak::mosnet_nb_trt,5,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,"Among these, how many are treated? (Number of nets)",,variable,,,,SW PACIFIC,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0058091,Time owned personal bednet,icemrcambodiahousehold_data_2022-05-13_1307_sak::net_age,6,icemrcambodiahousehold_data_2022-05-13_1307_sak,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,How long ago did the household obtain this net?,,variable,,yes,,SW PACIFIC,,,,,,,,,,
