variable	variable2	values	mappedTerm	valueOrder
ea_level_dataset::mohss_any	ea_level_dataset::mohss_any	0	No	
ea_level_dataset::mohss_any	ea_level_dataset::mohss_any	1	Yes	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	0	0	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	1	1	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	2	2	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	3	3	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	4	4	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	5	5	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	6	6	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	7	7	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	8	8	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	10	10	
ea_level_dataset::mohss_ea_positive	ea_level_dataset::mohss_ea_positive	13	13	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	0	0	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	4	4	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	5	5	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	6	6	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	7	7	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	8	8	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	9	9	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	11	11	
ea_level_dataset::households_sprayed_2016	ea_level_dataset::households_sprayed_2016	27	27	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/11/16	4/11/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/13/16	4/13/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/14/16	4/14/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/15/16	4/15/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/18/16	4/18/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	4/27/16	4/27/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	5/17/16	5/17/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	5/19/16	5/19/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	5/23/16	5/23/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	6/1/16	6/1/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	6/8/16	6/8/16	
ea_level_dataset::ravc_2016_date	ea_level_dataset::ravc_2016_date	8/16/16	8/16/16	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RO02	RO02	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RO03	RO03	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RO11	RO11	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RO13	RO13	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RO14	RO14	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV29	RV29	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV30	RV30	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV31	RV31	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV32	RV32	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV34	RV34	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV35	RV35	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV37	RV37	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV38	RV38	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV39	RV39	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	RV42	RV42	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TO17	TO17	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TO18	TO18	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TO19	TO19	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TO21	TO21	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TO27	TO27	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TV46	TV46	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TV47	TV47	
ea_level_dataset::ea_2016	ea_level_dataset::ea_2016	TV53	TV53	
ea_level_dataset::ea_positive_2016	ea_level_dataset::ea_positive_2016	0	0	
ea_level_dataset::ea_positive_2016	ea_level_dataset::ea_positive_2016	1	1	
ea_level_dataset::ea_positive_2016	ea_level_dataset::ea_positive_2016	2	2	
ea_level_dataset::ea_positive_2016	ea_level_dataset::ea_positive_2016	3	3	
ea_level_dataset::ea_positive_2016	ea_level_dataset::ea_positive_2016	4	4	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	0	0	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	1	1	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	2	2	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	3	3	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	4	4	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	12	12	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	18	18	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	20	20	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	22	22	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	31	31	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	45	45	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	49	49	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	51	51	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	52	52	
ea_level_dataset::ea_treated_2016	ea_level_dataset::ea_treated_2016	135	135	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	0	0	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	1	1	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	2	2	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	3	3	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	4	4	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	5	5	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	6	6	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	7	7	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	8	8	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	9	9	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	11	11	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	13	13	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	14	14	
ea_level_dataset::cases2012	ea_level_dataset::cases2012	15	15	
ea_level_dataset::transmission_intensity	ea_level_dataset::transmission_intensity	0	No	
ea_level_dataset::transmission_intensity	ea_level_dataset::transmission_intensity	1	Yes	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0	0	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.333333343	0.333333343	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.375	0.375	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.428571433	0.428571433	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.5	0.5	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.523809552	0.523809552	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.533333361	0.533333361	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.583333313	0.583333313	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.600000024	0.600000024	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.625	0.625	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.708333313	0.708333313	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.743589759	0.743589759	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.75	0.75	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.8125	0.8125	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.875	0.875	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.977272749	0.977272749	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	0.984126985	0.984126985	
ea_level_dataset::proportion_eacases_spray_covered	ea_level_dataset::proportion_eacases_spray_covered	1	1	
individual_deidentified_forclinepidb::constituency	individual_deidentified_forclinepidb::constituency	4	Kongola	
individual_deidentified_forclinepidb::constituency	individual_deidentified_forclinepidb::constituency	5	Linyanti	
individual_deidentified_forclinepidb::constituency	individual_deidentified_forclinepidb::constituency	6	Sibbinda	
individual_deidentified_forclinepidb::constituency	individual_deidentified_forclinepidb::constituency	7	Judea Lyaboloma	
individual_deidentified_forclinepidb::ravc_ea	individual_deidentified_forclinepidb::ravc_ea	0	No	
individual_deidentified_forclinepidb::ravc_ea	individual_deidentified_forclinepidb::ravc_ea	1	Yes	
individual_deidentified_forclinepidb::intervention	individual_deidentified_forclinepidb::intervention	RACD	RACD	
individual_deidentified_forclinepidb::intervention	individual_deidentified_forclinepidb::intervention	TPE	TPE	
individual_deidentified_forclinepidb::intarm	individual_deidentified_forclinepidb::intarm	RO	RACD only	
individual_deidentified_forclinepidb::intarm	individual_deidentified_forclinepidb::intarm	RV	RACD with RAVC	
individual_deidentified_forclinepidb::intarm	individual_deidentified_forclinepidb::intarm	TO	RfMDA only	
individual_deidentified_forclinepidb::intarm	individual_deidentified_forclinepidb::intarm	TV	RfMDA with RAVC	
individual_deidentified_forclinepidb::sex	individual_deidentified_forclinepidb::sex	0	No	
individual_deidentified_forclinepidb::sex	individual_deidentified_forclinepidb::sex	1	Yes	
individual_deidentified_forclinepidb::indexcase	individual_deidentified_forclinepidb::indexcase	0	No	
individual_deidentified_forclinepidb::indexcase	individual_deidentified_forclinepidb::indexcase	1	Yes	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	0	0	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	1	1	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	2	2	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	3	3	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	4	4	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	5	5	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	6	6	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	7	7	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	8	8	
individual_deidentified_forclinepidb::days	individual_deidentified_forclinepidb::days	14	14	
individual_deidentified_forclinepidb::rdt_result	individual_deidentified_forclinepidb::rdt_result	0	Positive	
individual_deidentified_forclinepidb::rdt_result	individual_deidentified_forclinepidb::rdt_result	1	Negative	
individual_deidentified_forclinepidb::rdt_result	individual_deidentified_forclinepidb::rdt_result	2	Not done	
individual_deidentified_forclinepidb::lamp_result	individual_deidentified_forclinepidb::lamp_result	0	No	
individual_deidentified_forclinepidb::lamp_result	individual_deidentified_forclinepidb::lamp_result	1	Yes	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	1	Cattle herder	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	2	"Child (under 18), not a student, no livelihood"	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	3	Construction/road worker	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	4	Domestic worker/Cleaner/Maid/Housekeeper	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	5	Farm worker	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	6	Fisherman	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	7	Nurse/Teacher/Professional government worker	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	8	Old age pensioner/Retired	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	9	Piece work/ jobs	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	10	Reed/wood cutter	
individual_deidentified_forclinepidb::occupation	individual_deidentified_forclinepidb::occupation	11	Security Guard	
individual_deidentified_forclinepidb::citizenship	individual_deidentified_forclinepidb::citizenship	1	Namibia	
individual_deidentified_forclinepidb::citizenship	individual_deidentified_forclinepidb::citizenship	2	Zambia	
individual_deidentified_forclinepidb::citizenship	individual_deidentified_forclinepidb::citizenship	3	Angola	
individual_deidentified_forclinepidb::citizenship	individual_deidentified_forclinepidb::citizenship	4	Botswana	
individual_deidentified_forclinepidb::citizenship	individual_deidentified_forclinepidb::citizenship	777	Other (Specify)	
individual_deidentified_forclinepidb::fever48	individual_deidentified_forclinepidb::fever48	0	No	
individual_deidentified_forclinepidb::fever48	individual_deidentified_forclinepidb::fever48	1	Yes	
individual_deidentified_forclinepidb::well_enough	individual_deidentified_forclinepidb::well_enough	0	No	
individual_deidentified_forclinepidb::well_enough	individual_deidentified_forclinepidb::well_enough	1	Yes	
individual_deidentified_forclinepidb::c_questionnaire	individual_deidentified_forclinepidb::c_questionnaire	0	No	
individual_deidentified_forclinepidb::c_questionnaire	individual_deidentified_forclinepidb::c_questionnaire	1	Yes	
individual_deidentified_forclinepidb::c_bloodrapidtesting	individual_deidentified_forclinepidb::c_bloodrapidtesting	0	No	
individual_deidentified_forclinepidb::c_bloodrapidtesting	individual_deidentified_forclinepidb::c_bloodrapidtesting	1	Yes	
individual_deidentified_forclinepidb::c_antimalarialmed	individual_deidentified_forclinepidb::c_antimalarialmed	0	No	
individual_deidentified_forclinepidb::c_antimalarialmed	individual_deidentified_forclinepidb::c_antimalarialmed	1	Yes	
individual_deidentified_forclinepidb::citizenship_other	individual_deidentified_forclinepidb::citizenship_other	Zimbabwe	Zimbabwe	
individual_deidentified_forclinepidb::fever_2weeks	individual_deidentified_forclinepidb::fever_2weeks	0	No	1
individual_deidentified_forclinepidb::fever_2weeks	individual_deidentified_forclinepidb::fever_2weeks	1	Yes	2
individual_deidentified_forclinepidb::fever_2weeks	individual_deidentified_forclinepidb::fever_2weeks	888	Don't know	3
individual_deidentified_forclinepidb::diagnosis	individual_deidentified_forclinepidb::diagnosis	0	No	1
individual_deidentified_forclinepidb::diagnosis	individual_deidentified_forclinepidb::diagnosis	1	Yes	2
individual_deidentified_forclinepidb::diagnosis	individual_deidentified_forclinepidb::diagnosis	888	Don't know	3
individual_deidentified_forclinepidb::diagnosis	individual_deidentified_forclinepidb::diagnosis	999	No response	4
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	1	Within the last 2 weeks	
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	2	3-4 weeks ago	
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	3	1-5 months ago	
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	4	6 months to a year ago	
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	888	Don't know	
individual_deidentified_forclinepidb::last_diagnosis	individual_deidentified_forclinepidb::last_diagnosis	999	No response	
individual_deidentified_forclinepidb::taken_medication	individual_deidentified_forclinepidb::taken_medication	0	No	1
individual_deidentified_forclinepidb::taken_medication	individual_deidentified_forclinepidb::taken_medication	1	Yes	2
individual_deidentified_forclinepidb::taken_medication	individual_deidentified_forclinepidb::taken_medication	888	Don't know	3
individual_deidentified_forclinepidb::slept_community	individual_deidentified_forclinepidb::slept_community	0	No	1
individual_deidentified_forclinepidb::slept_community	individual_deidentified_forclinepidb::slept_community	1	Yes	2
individual_deidentified_forclinepidb::slept_outdoors	individual_deidentified_forclinepidb::slept_outdoors	0	No	1
individual_deidentified_forclinepidb::slept_outdoors	individual_deidentified_forclinepidb::slept_outdoors	1	Yes	2
individual_deidentified_forclinepidb::slept_outdoors	individual_deidentified_forclinepidb::slept_outdoors	999	No response	3
individual_deidentified_forclinepidb::sleep_net	individual_deidentified_forclinepidb::sleep_net	1	1	Always
individual_deidentified_forclinepidb::sleep_net	individual_deidentified_forclinepidb::sleep_net	2	2	Sometimes
individual_deidentified_forclinepidb::sleep_net	individual_deidentified_forclinepidb::sleep_net	3	3	Never
individual_deidentified_forclinepidb::sleep_net	individual_deidentified_forclinepidb::sleep_net	999	No response	
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Breathing difficult when using mos net	Breathing difficult when using mos net	1
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Does not want.	Does not want.	2
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Don't breathe well	Don't breathe well	3
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Don't have mosquito net	Don't have mosquito net	4
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	For now my wife and our 1 year old are using the net	For now my wife and our 1 year old are using the net	5
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Left it in my house because I moved out when I got sick	Left it in my house because I moved out when I got sick	6
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Make me sick	Make me sick	7
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	No mosquitoes in our house	No mosquitoes in our house	8
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	No mosquitoes in our house since from when it was sprayed against mosquitoes.	No mosquitoes in our house since from when it was sprayed against mosquitoes.	9
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	No mosquitoes sometimes	No mosquitoes sometimes	10
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Received the net few days ago	Received the net few days ago	11
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Rush all over the body	Rush all over the body	12
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Sharing one mos net	Sharing one mos net	13
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Sleep under a tent	Sleep under a tent	14
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	"Sleeping in a tent , using mosquitoes repellent,"	"Sleeping in a tent , using mosquitoes repellent,"	15
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Some times he is at the post.	Some times he is at the post.	16
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Some times he is on duty he doesn't sleep under mosquito net	Some times he is on duty he doesn't sleep under mosquito net	17
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Sometimes I forget	Sometimes I forget	18
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	The bed was moved	The bed was moved	19
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	The net is too old	The net is too old	20
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	The respondent sometimes sleeps in a tent	The respondent sometimes sleeps in a tent	21
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	There are no mosquitoes in our house	There are no mosquitoes in our house	22
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Uncomfortable with breathing	Uncomfortable with breathing	23
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Use mosquito repellent	Use mosquito repellent	24
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Use net during mosquito season	Use net during mosquito season	25
individual_deidentified_forclinepidb::why_not_sleep_net_other	individual_deidentified_forclinepidb::why_not_sleep_net_other	Use the net sometimes because she most of the time sleeps at  the field and she just have 1 net which is at home	Use the net sometimes because she most of the time sleeps at  the field and she just have 1 net which is at home	26
individual_deidentified_forclinepidb::slept_net_yest	individual_deidentified_forclinepidb::slept_net_yest	0	No	1
individual_deidentified_forclinepidb::slept_net_yest	individual_deidentified_forclinepidb::slept_net_yest	1	Yes	2
individual_deidentified_forclinepidb::slept_net_yest	individual_deidentified_forclinepidb::slept_net_yest	999	No response	3
individual_deidentified_forclinepidb::primary_residence	individual_deidentified_forclinepidb::primary_residence	1	I usually stay somewhere else	
individual_deidentified_forclinepidb::primary_residence	individual_deidentified_forclinepidb::primary_residence	2	This is the usual place I live	
individual_deidentified_forclinepidb::traveled_recently	individual_deidentified_forclinepidb::traveled_recently	0	No	1
