variable	variable2	values	mappedTerm	valueOrder
jilindequestionnaire_data_2022-01-10_16241::x4	jilindequestionnaire_data_2022-01-10_16241::x4	2/23/21	2/23/21	27
jilindequestionnaire_data_2022-01-10_16241::x4	jilindequestionnaire_data_2022-01-10_16241::x4	2/25/21	2/25/21	28
jilindequestionnaire_data_2022-01-10_16241::x4	jilindequestionnaire_data_2022-01-10_16241::x4	2/8/21	2/8/21	29
jilindequestionnaire_data_2022-01-10_16241::x4	jilindequestionnaire_data_2022-01-10_16241::x4	2/9/21	2/9/21	30
jilindequestionnaire_data_2022-01-10_16241::x5	jilindequestionnaire_data_2022-01-10_16241::x5	"The participant  refused to sign because he said he cannot trust anything that requires a signature, it will put him at risk. Again he is too busy to sit for more than 40 minutes"	"The participant  refused to sign because he said he cannot trust anything that requires a signature, it will put him at risk. Again he is too busy to sit for more than 40 minutes"	1
jilindequestionnaire_data_2022-01-10_16241::x5	jilindequestionnaire_data_2022-01-10_16241::x5	The respondent was drank and therefore I could not proceed with the interview. Again the respondent was with her friends and they all wanted to be interviewed together at the same time.	The respondent was drank and therefore I could not proceed with the interview. Again the respondent was with her friends and they all wanted to be interviewed together at the same time.	2
jilindequestionnaire_data_2022-01-10_16241::x6	jilindequestionnaire_data_2022-01-10_16241::x6	0	0	1
jilindequestionnaire_data_2022-01-10_16241::x6	jilindequestionnaire_data_2022-01-10_16241::x6	1	1	2
jilindequestionnaire_data_2022-01-10_16241::x6	jilindequestionnaire_data_2022-01-10_16241::x6	2	2	3
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	1	 County011 	1
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	2	 County014  	2
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	3	 County002	3
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	4	 County006  	4
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	5	 County010 	5
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	6	 County008  	6
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	7	 County005  	7
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	8	 County003 	8
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	9	 County012	9
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	10	 County004 	10
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	11	 County009  	11
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	12	 County001 	12
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	13	 County015 	13
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	14	 County007 	14
jilindequestionnaire_data_2022-01-10_16241::x8	jilindequestionnaire_data_2022-01-10_16241::x8	15	 County012	15
jilindequestionnaire_data_2022-01-10_16241::x9	jilindequestionnaire_data_2022-01-10_16241::x9	1	Months	1
jilindequestionnaire_data_2022-01-10_16241::x9	jilindequestionnaire_data_2022-01-10_16241::x9	2	Years	2
jilindequestionnaire_data_2022-01-10_16241::x9	jilindequestionnaire_data_2022-01-10_16241::x9	3	Visitor	3
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	10/19/20	10/19/20	1
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	10/20/20	10/20/20	2
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	10/21/20	10/21/20	3
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	10/22/20	10/22/20	4
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	10/23/20	10/23/20	5
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	11/16/20	11/16/20	6
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	11/17/20	11/17/20	7
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	11/18/20	11/18/20	8
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	11/19/20	11/19/20	9
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	11/20/20	11/20/20	10
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/14/20	12/14/20	11
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/15/20	12/15/20	12
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/16/20	12/16/20	13
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/17/20	12/17/20	14
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/18/20	12/18/20	15
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	12/19/20	12/19/20	16
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/10/21	2/10/21	17
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/11/21	2/11/21	18
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/12/21	2/12/21	19
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/13/21	2/13/21	20
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/15/21	2/15/21	21
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/16/21	2/16/21	22
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/17/21	2/17/21	23
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/18/21	2/18/21	24
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/19/21	2/19/21	25
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/22/21	2/22/21	26
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/23/21	2/23/21	27
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/25/21	2/25/21	28
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/8/21	2/8/21	29
jilindequestionnaire_data_2022-01-10_16241::x10	jilindequestionnaire_data_2022-01-10_16241::x10	2/9/21	2/9/21	30
jilindequestionnaire_data_2022-01-10_16241::x12	jilindequestionnaire_data_2022-01-10_16241::x12	1	English	1
jilindequestionnaire_data_2022-01-10_16241::x12	jilindequestionnaire_data_2022-01-10_16241::x12	2	Kiswahili	2
jilindequestionnaire_data_2022-01-10_16241::x13	jilindequestionnaire_data_2022-01-10_16241::x13	1	Male	1
jilindequestionnaire_data_2022-01-10_16241::x13	jilindequestionnaire_data_2022-01-10_16241::x13	2	Female	2
jilindequestionnaire_data_2022-01-10_16241::x14	jilindequestionnaire_data_2022-01-10_16241::x14	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x14	jilindequestionnaire_data_2022-01-10_16241::x14	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x14	jilindequestionnaire_data_2022-01-10_16241::x14	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	1	1 month	1
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	2	2 months	2
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	3	3 months	3
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	4	4 months	4
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	5	5 months	5
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	6	6 months	6
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	7	7 months	7
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	8	8 months	8
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	9	9 months	9
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	10	10 months	10
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	11	11 months	11
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	12	12 months	12
jilindequestionnaire_data_2022-01-10_16241::x15	jilindequestionnaire_data_2022-01-10_16241::x15	30346	30346 months	13
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	1	 None 	1
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	2	 Nursery/kindergarten 	2
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	3	 Primary 	3
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	4	 Secondary 	4
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	5	 Tertiary/Vocational 	5
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	6	 College/University 	6
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	7	 Adult education 	7
jilindequestionnaire_data_2022-01-10_16241::x19	jilindequestionnaire_data_2022-01-10_16241::x19	96	 Other	8
jilindequestionnaire_data_2022-01-10_16241::x20	jilindequestionnaire_data_2022-01-10_16241::x20	5	5	1
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	1	 Single/Not married 	1
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	2	 Married 	2
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	3	 Cohabiting 	3
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	4	 Divorced 	4
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	5	 Separated 	5
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	6	 Widowed 	6
jilindequestionnaire_data_2022-01-10_16241::x21	jilindequestionnaire_data_2022-01-10_16241::x21	7	 In a relationship	7
jilindequestionnaire_data_2022-01-10_16241::x22	jilindequestionnaire_data_2022-01-10_16241::x22	1	Living with You 	1
jilindequestionnaire_data_2022-01-10_16241::x22	jilindequestionnaire_data_2022-01-10_16241::x22	2	Staying Elsewhere	2
jilindequestionnaire_data_2022-01-10_16241::x23	jilindequestionnaire_data_2022-01-10_16241::x23	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x23	jilindequestionnaire_data_2022-01-10_16241::x23	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	2	2 children	3
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	3	3 children	4
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	4	4 children	5
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	5	5 children	6
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	6	6 children	7
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	7	7 children	8
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	8	8 children	9
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	9	9 children	10
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	10	10 children	11
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	11	11 children	12
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	12	12 children	13
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	13	13 children	14
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	15	15 children	15
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	19	19 children	16
jilindequestionnaire_data_2022-01-10_16241::x24	jilindequestionnaire_data_2022-01-10_16241::x24	32	32 children	17
jilindequestionnaire_data_2022-01-10_16241::x25	jilindequestionnaire_data_2022-01-10_16241::x25	1	Months	1
jilindequestionnaire_data_2022-01-10_16241::x25	jilindequestionnaire_data_2022-01-10_16241::x25	2	Year	2
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	2	2 months	1
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	3	3 months	2
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	5	5 months	3
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	6	6 months	4
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	7	7 months	5
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	8	8 months	6
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	9	9 months	7
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	10	10 months	8
jilindequestionnaire_data_2022-01-10_16241::x26	jilindequestionnaire_data_2022-01-10_16241::x26	11	11 months	9
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	1	Roman Catholic 	1
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	2	Protestant/ Other Christian	2
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	3	Seventh Day Adventist	3
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	4	Muslim 	4
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	6	No religion	5
jilindequestionnaire_data_2022-01-10_16241::x29	jilindequestionnaire_data_2022-01-10_16241::x29	96	Other	6
jilindequestionnaire_data_2022-01-10_16241::x30	jilindequestionnaire_data_2022-01-10_16241::x30	Disciple church	Disciple church	1
jilindequestionnaire_data_2022-01-10_16241::x30	jilindequestionnaire_data_2022-01-10_16241::x30	Israel	Israel	2
jilindequestionnaire_data_2022-01-10_16241::x30	jilindequestionnaire_data_2022-01-10_16241::x30	Jew	Jew	3
jilindequestionnaire_data_2022-01-10_16241::x30	jilindequestionnaire_data_2022-01-10_16241::x30	Metropolitan	Metropolitan	4
jilindequestionnaire_data_2022-01-10_16241::x31	jilindequestionnaire_data_2022-01-10_16241::x31	1	Strongly religious/born again	1
jilindequestionnaire_data_2022-01-10_16241::x31	jilindequestionnaire_data_2022-01-10_16241::x31	2	Somewhat Religious	2
jilindequestionnaire_data_2022-01-10_16241::x31	jilindequestionnaire_data_2022-01-10_16241::x31	3	Not at all religious	3
jilindequestionnaire_data_2022-01-10_16241::x32	jilindequestionnaire_data_2022-01-10_16241::x32	1	Never	1
jilindequestionnaire_data_2022-01-10_16241::x32	jilindequestionnaire_data_2022-01-10_16241::x32	2	Somewhat  	2
jilindequestionnaire_data_2022-01-10_16241::x32	jilindequestionnaire_data_2022-01-10_16241::x32	3	Often/Frequently	3
jilindequestionnaire_data_2022-01-10_16241::x32	jilindequestionnaire_data_2022-01-10_16241::x32	4	Always	4
jilindequestionnaire_data_2022-01-10_16241::x32	jilindequestionnaire_data_2022-01-10_16241::x32	98	Don't know	5
jilindequestionnaire_data_2022-01-10_16241::x33	jilindequestionnaire_data_2022-01-10_16241::x33	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x33	jilindequestionnaire_data_2022-01-10_16241::x33	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x34	jilindequestionnaire_data_2022-01-10_16241::x34	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x34	jilindequestionnaire_data_2022-01-10_16241::x34	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x34	jilindequestionnaire_data_2022-01-10_16241::x34	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x35	jilindequestionnaire_data_2022-01-10_16241::x35	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x35	jilindequestionnaire_data_2022-01-10_16241::x35	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x35	jilindequestionnaire_data_2022-01-10_16241::x35	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x36	jilindequestionnaire_data_2022-01-10_16241::x36	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x36	jilindequestionnaire_data_2022-01-10_16241::x36	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x37	jilindequestionnaire_data_2022-01-10_16241::x37	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x37	jilindequestionnaire_data_2022-01-10_16241::x37	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x37	jilindequestionnaire_data_2022-01-10_16241::x37	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x38	jilindequestionnaire_data_2022-01-10_16241::x38	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x38	jilindequestionnaire_data_2022-01-10_16241::x38	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x38	jilindequestionnaire_data_2022-01-10_16241::x38	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x39	jilindequestionnaire_data_2022-01-10_16241::x39	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x39	jilindequestionnaire_data_2022-01-10_16241::x39	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x39	jilindequestionnaire_data_2022-01-10_16241::x39	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x40	jilindequestionnaire_data_2022-01-10_16241::x40	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x40	jilindequestionnaire_data_2022-01-10_16241::x40	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x40	jilindequestionnaire_data_2022-01-10_16241::x40	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x41	jilindequestionnaire_data_2022-01-10_16241::x41	0	No	1
jilindequestionnaire_data_2022-01-10_16241::x41	jilindequestionnaire_data_2022-01-10_16241::x41	1	Yes	2
jilindequestionnaire_data_2022-01-10_16241::x41	jilindequestionnaire_data_2022-01-10_16241::x41	98	Don't know	3
jilindequestionnaire_data_2022-01-10_16241::x42	jilindequestionnaire_data_2022-01-10_16241::x42	1	Gas stove	1
jilindequestionnaire_data_2022-01-10_16241::x42	jilindequestionnaire_data_2022-01-10_16241::x42	2	Kerosene stove	2
jilindequestionnaire_data_2022-01-10_16241::x42	jilindequestionnaire_data_2022-01-10_16241::x42	4	Charcoal	3
jilindequestionnaire_data_2022-01-10_16241::x42	jilindequestionnaire_data_2022-01-10_16241::x42	5	Firewood	4
jilindequestionnaire_data_2022-01-10_16241::x42	jilindequestionnaire_data_2022-01-10_16241::x42	96	Other	5
jilindequestionnaire_data_2022-01-10_16241::x43	jilindequestionnaire_data_2022-01-10_16241::x43	Biogas	Biogas	1
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	1	 Piped water into dwelling 	1
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	2	 Piped water in to the Compound/Plot 	2
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	3	 Public tap 	3
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	4	 Open well in compound 	4
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	5	 Open public well 	5
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	6	 Covered well in compound 	6
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	7	 Covered public well 	7
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	8	 Spring 	8
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	9	 River/stream 	9
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	10	 Pond/lake 	10
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	11	 Dam 	11
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	12	 Borehole 	12
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	13	 Rain water 	13
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	14	 Bottled water 	14
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	15	 Water vendors 	15
jilindequestionnaire_data_2022-01-10_16241::x44	jilindequestionnaire_data_2022-01-10_16241::x44	96	 Other	16
jilindequestionnaire_data_2022-01-10_16241::x45	jilindequestionnaire_data_2022-01-10_16241::x45	Fetches from school compound where he works as watchman	Fetches from school compound where he works as watchman	1
jilindequestionnaire_data_2022-01-10_16241::x45	jilindequestionnaire_data_2022-01-10_16241::x45	Other households	Other households	2
jilindequestionnaire_data_2022-01-10_16241::x45	jilindequestionnaire_data_2022-01-10_16241::x45	Public Water Tank	Public Water Tank	3
jilindequestionnaire_data_2022-01-10_16241::x45	jilindequestionnaire_data_2022-01-10_16241::x45	Water buzer	Water buzer	4
jilindequestionnaire_data_2022-01-10_16241::x45	jilindequestionnaire_data_2022-01-10_16241::x45	Water tank	Water tank	5
jilindequestionnaire_data_2022-01-10_16241::x46	jilindequestionnaire_data_2022-01-10_16241::x46	1	Flush toilet	1
