IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0050186,Duration of household chores at water,water_duration,,icemr_preliminarystudy_data_clean,Duration of chores that involve trips to water,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C5c. Duration of chores that involve trips to water,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050106,Duration of household chores in forest,forest_duration,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C6c. Duration of chores that involve trips to forest,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050107,Duration of mining,mining_duration,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C3c. Duration of working at mining areas,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050187,Duration of travel to refugee camp,refugee_duration,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C4c. Duration of travel to refugee camps,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050108,Farming after dark,farming_dark,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050109,Farming before sunrise,farming_sunrise,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050110,Farming daytime,farming_daytime,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050111,Farming frequency,farming_freq,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C1a. Frequency of attending crops/farming,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050112,Farming in last 3 months,farming,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C1. Attending crops/farming (in last 3 months),,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050113,Farming morning,farming_morning,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050114,Frequency of household chores in forest,forest_freq,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C6a. Frequency of chores that involve trips to forest,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050188,Frequency of travel to refugee camp,refugee_freq,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C4a. Frequency of travel to refugee camps,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050189,Frequency of water trips,water_freq,,icemr_preliminarystudy_data_clean,Frequency of chores that involve trips to water,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C5a. Frequency of chores that involve trips to water,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050115,Home departure time,work_travel_time,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1e. What time of day do you usually leave for work or study?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050116,Mining after dark,mining_dark,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050117,Mining before sunrise,mining_sunrise,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050118,Mining daytime,mining_daytime,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050119,Mining frequency,mining_freq,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C3a. Frequency of working at mining areas,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050120,Mining morning,mining_morning,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050121,Overnight stay for work or study,work_overnight,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1g. Do you stay overnight for work or study?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050122,Plantation after dark,plantations_dark,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050123,Plantation before sunrise,plantations_sunrise,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050124,Plantation daytime,plantations_daytime,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050125,Plantation frequency,plantations_freq,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C2a. Frequency of working at plantations,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050126,Plantation morning,plantations_morning,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050190,Refugee camp in last 3 months,refugee,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C4. Travel to refugee camps (in last 3 months),,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050191,Refugee camp visted after dark,refugee_dark,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050192,Refugee camp visted before sunrise,refugee_sunrise,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050193,Refugee camp visted daytime,refugee_daytime,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050194,Refugee camp visted morning,refugee_morning,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050195,Resided at current location > 6 months,residence,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,A4. Residence (Have you lived in this village for > 6 months?),,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050127,Route description,work_travel_route,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1b. How would you describe the route you take to work or study during the dry s,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050128,Seasonal change to route,work_travel_route_change,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1c. Does your route to work or study change in the rainy season?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050129,Transport to work,work_travel_mode,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1a. What mode of travel do you use most frequently when you travel to work or s,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050130,Trips to forest in last 3 months,forest,,icemr_preliminarystudy_data_clean,Trips to forest in last 3 months are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C6. Do household chores that involve trips to the forest (in last 3 months) (e.g,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050131,Trips to forest after dark,forest_dark,,icemr_preliminarystudy_data_clean,Trips to forest after dark are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050132,Trips to forest before sunrise,forest_sunrise,,icemr_preliminarystudy_data_clean,Trips to forest before sunrise are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050133,Trips to forest daytime,forest_daytime,,icemr_preliminarystudy_data_clean,Trips to forest in the daytime are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050134,Trips to forest morning,forest_morning,,icemr_preliminarystudy_data_clean,Trips to forest in the morning are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050206,Trips to water after dark,water_dark,,icemr_preliminarystudy_data_clean,Trips to water after dark are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,After dark,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050207,Trips to water before sunrise,water_sunrise,,icemr_preliminarystudy_data_clean,Trips to water before sunrise are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Before sunrise,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050208,Trips to water daytime,water_daytime,,icemr_preliminarystudy_data_clean,Trips to water in the daytime are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Daytime,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050209,Trips to water in last 3 months,water,,icemr_preliminarystudy_data_clean,Trips to water in the last 3 months are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C5. Do household chores that involve trips to water (in last 3 months) (e.g. was,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050210,Trips to water morning,water_morning,,icemr_preliminarystudy_data_clean,Trips to water in the morning are associated with household chores,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Morning,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050135,Work departure time,work_home_time,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,B1f. What time of day do you usually leave work or study to travel back home?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050136,Work on plantation in last 3 months,plantations,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C2. Work at plantations (in last 3 months),,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,A3. Sex,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050138,Mining in last 3 months,mining,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,C3. Work at mining areas (in last 3 months),,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,occupation,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,A5a. What is your main occupation?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050139,Occupation location,occupation_type,,icemr_preliminarystudy_data_clean,Location of occupation is in,Occupation location is indoor or outdoor,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,A5. Type of main occupation,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050140,Seasonal variation in occupation,seasonal_occupation,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,A5b. Does your main occupation vary seasonally in the past one year?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,age_categorical,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,yes,,Myanmar ICEMR,,,,,yes,,,,,
http://purl.obolibrary.org/obo/OBI_0001508,Study timepoint,visitnum,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Visit #: 1-6,,variable,,yes,,Myanmar ICEMR,,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000191,Time since enrollment,days_after_baseline,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,,,Myanmar ICEMR,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/UBERON_0009097,Pregnant,pregnant,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,A3a. Are you pregnant?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,mosquito_net_sleep,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,C7b. Did you sleep under this mosquito net last night?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0029019,Bednet use frequency,mosquito_net_reg,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,C7c. Do you use this mosquito net regularly (at least 4-5 nights per week)?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024123,Bednets,mosquito_net,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,C7. Do you have a mosquito net?,,value??,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050146,Ordinary net,mosquito_net_ord,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Ordinary net,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021296,Use ITN,mosquito_net_itn,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Impregnated with insecticide (ITN),,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050147,use LLIN,mosquito_net_llin,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,LLIN,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature,temp,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,F2. Interview enters measured body temperature (degree C),,variable,,,,Myanmar ICEMR,,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,category,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050102,Abdominal pain,abdominal_discomfort,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Abdominal discomfort,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050172,Bodyache or pain,bodyache,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Body ache/pain,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050173,Fatigue,fatigue,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Fatigue,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050174,Fever,past_fever,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,"E1. In the past 2 months, have you had fever?",,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050175,Fever with chill and rigor,fever_cr,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Fever with chill and rigor,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050176,Headache,headache,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Headache,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050177,Loss of appetite,decreased_appetite,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Decreased appetite,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050178,Nausea,nausea,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Nausea,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050179,Vomiting,vomiting,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Vomiting,,value,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,current_fever,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,"F1. In the past 24 hours, have you had a fever?",,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050180,Crossed country border in last 6 months,cntry_outside_freq_yesno,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050181,Crossed country border in last year,cntry_outside_yesno,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050182,Distance of travel out of township,twp_outside_distance_cat,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050183,Distance of travel out of village,vil_outside_distance_cat,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050184,Distance of travel per day,max_distance_day,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,B2. How far is the greatest distance that you travel in a typical day?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050185,Distance of travel per week,max_distance_week,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,B3. How far is the greatest distance that you travel in a typical week ?,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050196,Transport in village in dry season,dry_frequent_travel_mode,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,B4. What mode of travel do you use most frequently to move around your village d,,variable,,,,Myanmar ICEMR,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0050197,Transport in village in rainy season,rainy_frequent_travel_mode,,icemr_preliminarystudy_data_clean,,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,B5. What mode of travel do you use most frequently to move around your village d,,variable,,,,Myanmar ICEMR,,,,,,,,,,
