colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
15,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x15,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053588,Sex partner  specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,Other specify,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
16,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x16,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053589,Exchange sex for money or gift,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Commercial sex and activity,7. Do you exchange sex for money or gifts?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
17,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x17,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053505,Initial dose of PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,8. When did you receive your initial dose PrEP for the first time?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
18,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x18,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053506,Place to receive PrEP for first time,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,9. Where did you receive your PrEP for the very first time?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
19,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x19,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053507,Place to receive PrEP for first time specifed,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
20,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x20,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053508,Same place to screened and take PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,10. Is this the same place where you were screened and found fit for PrEP?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
21,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x21,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053509,Same place to pick up PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,11. Is this the same health facility where you have continued to pick your PrEP?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
22,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x22,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053510,Time between prescribe and take PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"12. After you received your PrEP from the site, how soon after did you start taking it?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
23,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x23,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053511,Main reason to initiate PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,13. What was the MAIN reason you accepted to initiate/start using PrEP?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
24,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x24,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053512,Main reason to initiate PrEP specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
25,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x25,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053513,Duration between prescribe and take PrEP in first month,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"14. During the first month after initiating PrEP, Once you started taking PrEP, for how many days did you take it?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
26,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x26,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053514,Time to take PrEP in first month,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Days taken,,variable,,,,,Jilinde_retrospective_survey,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
27,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x27,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053515,Reason of not trying PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"15. Since you did not start using PrEP after it was dispensed to you, what were your reasons for not trying it at all? (Write as many reasons as possible)",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
28,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x28,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053516,Adherence of PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"16. Since the first time you started using PrEP, did you take PrEP every single day or did you skip some days?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
29,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x29,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053517,Taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,17. Are you currently taking PrEP?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
30,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x30,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053566,I forgot,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=I forgot)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
31,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x31,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053567,Side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Side effects)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
32,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x32,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053568,Inconvenience,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Inconvenience)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
33,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x33,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053569,Friend/family member found out I was taking PrEP and I decided to quit to keep it a secret,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Friend/family member found out I was taking PrEP and I decided to quit to keep it a secret)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
34,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x34,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053570,Partner found out,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Partner found out)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
35,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x35,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053571,Separated from relationship,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Separated from relationship)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
36,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x36,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053572,HIV positive partner died,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=HIV +ve partner died)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
37,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x37,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053573,Seroconversion,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Seroconversion)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
38,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x38,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053574,Did not find a place where to keep it,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Didnt find a place where to keep it)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
39,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x39,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053575,Virally suppressed partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Virally suppressed partner)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
40,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x40,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053576,Stopped sex work,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Stopped sex work)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
41,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x41,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053577,Fear adverse events,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Fear adverse events)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
42,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x42,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053578,Bad clinic experience,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Bad clinic experience)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
43,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x43,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053579,Long wait times,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Long wait times)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
44,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x44,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053580,Poor quality services,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Poor quality services)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
45,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x45,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053581,Drugs were unavailable,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Drugs were unavailable)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
46,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x46,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053582,Myths and misconceptions,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Myths and misconceptions)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
47,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x47,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053583,Perceived stigma,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Perceived stigma)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
48,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x48,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053584,Experienced stigma from the community,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Experienced stigma from the community)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
49,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x49,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053585,Experienced stigma from the provider,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Experienced stigma from the provider)",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
50,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x50,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053586,Others (specify),,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,"18. When you stopped taking PrEP altogether, what were the different reasons you decided to stop taking PrEP?  Check all mentioned without reading to participant  (choice=Others (specify))",,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
51,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x51,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053518,Reason to stop taking PrEP specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
52,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x52,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053519,Main reason to stop taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"19. Based on the reasons you have provided, what would you describe as the MAIN reason you stopped?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
53,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x53,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0054079,Extra tablets after stop taking PrEP ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"20. When you did not take the drugs or stopped taking PrEP, what did you do with any extra tablets that were remaining?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
54,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x54,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0054080,Extra tablets after stop taking PrEP specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
55,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x55,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053520,Times to restart PrEP count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"21. After you stopped taking PrEP, how many times have you re-started taking it again at any point? Please remember the approximate date for each point you re-started.",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
56,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x56,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053521,1st time to restart PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
58,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x58,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053522,2nd time to restart PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
61,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x61,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053523,3rd time to restart PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
77,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x77,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053590,Sexual behavior changey since take PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,"22. When you are/were taking PrEP or prescribed PrEP even if you did not take PrEP, did your sexual behavior change?",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
78,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x78,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053591,Condom use,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,"23. When you are/were taking PrEP or prescribed PrEP even if you did not take PrEP, did your use of condoms become..",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
79,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x79,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053592,Partner change,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,"24. When you are/were taking PrEP or prescribed PrEP even if you did not take PrEP, did you have...",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
80,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x80,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053593,Sexual activity change,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,"25. When you are/were taking PrEP or prescribed PrEP even if you did not take PrEP, did your frequency of sex...",,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
81,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x81,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053524,Willingness to reconsider PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,26. Would you consider trying to take PrEP again?,,variable,,,,,Jilinde_retrospective_survey,,,,,,,,,
82,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x82,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053529,I forgot,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=I forgot),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
83,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x83,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053530,Side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=Side effects),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
84,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x84,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053531,Inconvenience,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=Inconvenience),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
85,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x85,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053532,Friend/family member found out I was taking PrEP and I decided to quit to keep it a secret,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=Friend/family member found out I was taking PrEP and I decided to quit to keep it a secret),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
86,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x86,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053533,Partner found out,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=Partner found out),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
87,jilinde_retrospective_data_labels_2021-11-29_1127_rev1::x87,jilinde_retrospective_data_labels_2021-11-29_1127_rev1,http://purl.obolibrary.org/obo/EUPATH_0053534,Separated from relationship,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053595,Reason not try PrEP again,27. What is the MAIN reason you will not try PrEP again? (choice=Separated from relationship),,value,,,,,Jilinde_retrospective_survey,,,,,,,,,
