IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,SHINE_Baseline_Household_Data::r01_bicycle,2,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_25_01: Owns bicycle,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,SHINE_Baseline_Household_Data::r01_motorcycle,18,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_26_01: Owns motorcycle,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001078,Weather,,2,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000014,"Household wealth index, numerical",SHINE_Baseline_Household_Data::ses_score1,2,SHINE_Baseline_Household_Data,SHINE Wealth Index,Household,http://purl.obolibrary.org/obo/EUPATH_0011932,Socioeconomic status,SHINE Wealth Index,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,SHINE_Baseline_Household_Data::hhsize,1,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,HH size - HH members/HH,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,SHINE_Baseline_Household_Data::p18_cooking_fuel_type,1,SHINE_Baseline_Household_Data,Type of fuel mainly use for cooking. Assessed at month 18 study timepoint,Household,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,p18: What type of fuel does your household mainly use for cooking?,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SHINE,,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,4,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,multifilter,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000150,Death date,SHINE_Study_Level_Factors_Data::child_dod,2,SHINE_Study_Level_Factors_Data,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Infant date of death,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,SHINE_Study_Level_Factors_Data::enroll_date,1,SHINE_Study_Level_Factors_Data,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of enrollment,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000152,Last date observed,SHINE_Study_Level_Factors_Data::dateofexit,2,SHINE_Study_Level_Factors_Data,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of exit or last contact,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,SHINE_Baseline_Household_Data::r01_car,4,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_27_01: Owns car/truck,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,7,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,5,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,4,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,10,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,2,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,5,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,,,multifilter,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000418,Animals indoors,SHINE_Baseline_Household_Data::x26_livestock_inside_house,1,SHINE_Baseline_Household_Data,Livestock are kept inside living quarters.,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,X26: Are any livestock kept inside living quarters?,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SHINE,,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,4,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000667,Died,SHINE_Infant_Birth_m18_Data::death_by_m18,1,SHINE_Infant_Birth_m18_Data,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Infant Death by month 18 visit,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,,5,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,,9,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000682,Head circumference-for-age z-score,SHINE_ECD_Data::m24_hcz | SHINE_Infant_Birth_m18_Data::hcz_m18,2,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,infant M18 HCZ-score | infant M24 HCZ-score,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000683,Head circumference,SHINE_ECD_Data::fci_sc14 | SHINE_Infant_Birth_m18_Data::hc_m18,1,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,M24 Head circumference (cm) | bj17: m18 Head circumference (cm),,variable,yes,,,SHINE,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000686,Household hygiene,,9,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC-for-age z-score,SHINE_Infant_Birth_m18_Data::muacz_m18 | SHINE_ECD_Data::m24_muacz,6,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,infant M24 MUACZ-score | MUACZ | M24 MUAC (mm),,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,8,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000733,Weight-for-age z-score,SHINE_Infant_Birth_m18_Data::waz_m18 | SHINE_ECD_Data::m24_waz,8,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,infant M24 WAZ-score | infant M18 WAZ-score,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,SHINE_Study_Level_Factors_Data::m06_visitdate | SHINE_Study_Level_Factors_Data::m18_visitdate | SHINE_Study_Level_Factors_Data::m03_visitdate | SHINE_Study_Level_Factors_Data::m12_visitdate | SHINE_Study_Level_Factors_Data::m01_visitdate | SHINE_Study_Level_Factors_Data::base_visitdate | SHINE_Study_Level_Factors_Data::base_visitdate,2,SHINE_Study_Level_Factors_Data,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Date of 12 months visit | Date of 1 month visit | Date of 6 months visit | Date of 3 months visit | Date of 18 months visit,,variable,yes,yes,,SHINE,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,6,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010084,MUAC,SHINE_Infant_Birth_m18_Data::muac_m18,5,SHINE_Infant_Birth_m18_Data,Assessed at month 18 study timepoint only,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,bj18: m18 MUAC (mm),,variable,yes,,,SHINE,,mm,http://purl.obolibrary.org/obo/UO_0000016,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010108,Drinking water treatment,SHINE_Month12_Intervention_Uptake_Data::gb27,2,SHINE_Month12_Intervention_Uptake_Data,"Drinking water treated, measured at month 12",Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,gb27: Do you treat your water in any way to make it safer to drink?,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010532,"Diarrhea, caregiver report",SHINE_Morbidity_Recall_Data::m03_diarrhea | SHINE_Morbidity_Recall_Data::m01_diarrhea | SHINE_Infant_Birth_m18_Data::m12_diarrhea_in_last_7days | SHINE_Morbidity_Recall_Data::m18_diarrhea | SHINE_Morbidity_Recall_Data::m06_diarrhea | SHINE_Infant_Birth_m18_Data::m18_diarrhea_in_last_7days | SHINE_Morbidity_Recall_Data::m12_diarrhea,1,SHINE_Infant_Birth_m18_Data | SHINE_Morbidity_Recall_Data| SHINE_Infant_Birth_m18_Data | SHINE_Morbidity_Recall_Data| SHINE_Morbidity_Recall_Data| SHINE_Morbidity_Recall_Data| SHINE_Morbidity_Recall_Data,"Assessed at month 1, 2, 6, 12 and 18 study timepoints",Participant,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,AG01_a_M06: Did your child experience 'loose stool' at all in the last 7 days? | Diarrhea_M18 001 ag01_a loosestool | AG01_a_M03: Did your child experience 'loose stool' at all in the last 7 days? | AG01_a_M01: Did your child experience 'loose stool' at all in the last 7 days? | Diarrhea_M12 001 ag01_a loosestool,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010534,"Blood in stool, caregiver report",SHINE_Morbidity_Recall_Data::m12_dysentery | SHINE_Morbidity_Recall_Data::m18_dysentery,2,SHINE_Morbidity_Recall_Data,Assessed at month 12 and 18 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,Dysentery_M18 077 ag01_a_blood in stool | Dysentery_M12 077 ag01_a_blood in stool,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,3,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011023,Exclusively breastfed at last visit,SHINE_Infant_EBF_Data::ebf24hr_m01 | SHINE_Infant_EBF_Data::ebf24hr_m03,3,SHINE_Infant_EBF_Data,Whether the infant exclusively breastfed in the last 24 hours. Assessed at month 1 and 3 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,EBF at 1 month visit using 24 hour recall | EBF at 3 months visit using 24 hour recall,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011048,Breastfeeding status,SHINE_Month12_Intervention_Uptake_Data::cc01,2,SHINE_Month12_Intervention_Uptake_Data,Currently breastfeeding. Assessed at month 12 timepoint,Participant,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,cc01:Are you breastfeeding your baby now?,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011190,Severe anemia (hemoglobin <7 g/dL),SHINE_Infant_Birth_m18_Data::severe_anaemic_m18,3,SHINE_Infant_Birth_m18_Data,Assessed at month 18 study timepoint only,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,M18 Severe anaemic HB<70g/L,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011611,Toilet or latrine,SHINE_Month12_Intervention_Uptake_Data::gb38,1,SHINE_Month12_Intervention_Uptake_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,gb38: Is there a toilet or latrine of any type at the homestead?,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011652,Lipid-based nutrient supplement feedings yesterday count,SHINE_Month12_Intervention_Uptake_Data::cc21,2,SHINE_Month12_Intervention_Uptake_Data,Number of times the child was given nutributter (SQLNS) between sunrise and sunset the previous day. Assessed at month 12 study timepoint only,Participant,http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,"cc21:From sunrise yesterday till sunrise today,how many times did you feed<INDEX",,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011680,Income,,3,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,,8,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,,1,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011895,Weight-for-height z-score,SHINE_Infant_Birth_m18_Data::whz_m18 | SHINE_ECD_Data::m24_wlz,9,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,infant M18 WHZ-score | infant M24 WHZ-score,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011918,Recumbent length,SHINE_ECD_Data::fci_sc13 | SHINE_Infant_Birth_m18_Data::length_m18,3,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,M24 Length (cm) | bj16: m18 Length (cm),,variable,yes,,,SHINE,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011932,Socioeconomic status,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015710,Length- or height-for-age z-score,SHINE_Infant_Birth_m18_Data::laz_m18 | SHINE_ECD_Data::m24_laz,4,SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data,Assessed at month 18 and month 24 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,infant M18 LAZ-score | infant M24 LAZ-score,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,,,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,SHINE_Baseline_Household_Data::electricity,10,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,p16:Electricity from mains?,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,,2,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,multifilter,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022015,Cows,SHINE_Baseline_Household_Data::r01_cattle,8,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_31_01: Owns cattle,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,5,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025047,Roof material categorization,SHINE_Baseline_Household_Data::roof_type,4,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Roof type,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025150,Toilet type,SHINE_Baseline_Household_Data::g39_toilet_type,2,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,g39:Latrine/Toilet type,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031228,Improved drinking water source,SHINE_Baseline_Household_Data::improved_water,3,SHINE_Baseline_Household_Data,Measured at baseline,Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,Improved drinking water source,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0032057,"Difficulty breathing, caregiver report",SHINE_Morbidity_Recall_Data::m12_ari | SHINE_Infant_Birth_m18_Data::m18_ari_in_last_7days | SHINE_Infant_Birth_m18_Data::m12_ari_in_last_7days | SHINE_Morbidity_Recall_Data::m18_ari,3,SHINE_Infant_Birth_m18_Data | SHINE_Morbidity_Recall_Data| SHINE_Infant_Birth_m18_Data | SHINE_Morbidity_Recall_Data,Assessed at month 12 and 18 study timepoints,Participant,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,ARI_M12 004 ag01_a fast/difficult breathing | ARI_M18 004 ag01_a fast/difficult breathing,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0033193,HIV status,SHINE_Infant_Birth_m18_Data::inf_m18_hivstatus,4,SHINE_Infant_Birth_m18_Data,HIV status was assessed at the 18 month visit,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Infant M18 HIV status,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035003,Sewing machine,SHINE_Baseline_Household_Data::r01_sewing,26,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_22_01: Owns sewing machine,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035062,Stunted,SHINE_Infant_Birth_m18_Data::stunted_m18,10,SHINE_Infant_Birth_m18_Data,Assessed at month 18 study timepoint only,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,M18 stunting LAZ<-2,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035064,Wasted,SHINE_Infant_Birth_m18_Data::wasted_m18,11,SHINE_Infant_Birth_m18_Data,Assessed at month 18 study timepoint only,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,M18 wasting WHZ<-2,,variable,yes,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035109,Mother's age,SHINE_Maternal_Baseline_Data::age_mother_years,1,SHINE_Maternal_Baseline_Data,Assessed at baseline,Participant,http://purl.obolibrary.org/obo/EUPATH_0048282,Maternal demographics,Age of mother in years,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035113,Multiple birth,SHINE_Study_Level_Factors_Data::multiple_birth,3,,Whether the participant was a multiple birth,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035114,Birth order,SHINE_Infant_EBF_Data::birthorder | SHINE_Infant_Birth_m18_Data::birthorder | SHINE_ECD_Data::birthorder | SHINE_Study_Level_Factors_Data::birthorder | SHINE_Study_Level_Factors_Data::birthorder | SHINE_Month12_Intervention_Uptake_Data::birthorder,2,SHINE_Study_Level_Factors_Data | SHINE_Month12_Intervention_Uptake_Data | SHINE_Infant_EBF_Data | SHINE_ECD_Data | SHINE_Infant_Birth_m18_Data | SHINE_Study_Level_Factors_Data,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,,,Community,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,SHINE,,,,,yes,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036012,Maternal anthropometry,,12,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,,2,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036091,Edinburgh Postnatal Depression Scale score,SHINE_Maternal_Baseline_Data::epds,1,SHINE_Maternal_Baseline_Data,Assessed at baseline,Participant,http://purl.obolibrary.org/obo/NCIT_C131844,Edinburgh postnatal depression scale,Maternal EPDS,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036148,Mother's height,SHINE_Maternal_Baseline_Data::v01mother_height,2,SHINE_Maternal_Baseline_Data,Height of the mother assessed at baseline,Participant,http://purl.obolibrary.org/obo/EUPATH_0036012,Maternal anthropometry,v01: Height of mother,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036225,Watch or clock,SHINE_Baseline_Household_Data::r01_watch,33,SHINE_Baseline_Household_Data,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,r01_23_01: Owns wall clock/wrist watch,,value,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,,14,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036567,Mode of birth,SHINE_Infant_Birth_m18_Data::mode_of_delivery,1,SHINE_Infant_Birth_m18_Data,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,AC38: Mode of delivery_new,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0037007,Improved latrine,SHINE_Baseline_Household_Data::Improve_Latrine,4,SHINE_Baseline_Household_Data,Assessed at baseline only,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,improved latrine only,,variable,,,,SHINE,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0037013,Time to water source,SHINE_Baseline_Household_Data::g04_timeto_drinkingwater,4,SHINE_Baseline_Household_Data,"Time to drinking water source in minutes, measured at baseline",Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,g04: How long does it take to walk to the water point? Minutes,,variable,,,,SHINE,,min,http://purl.obolibrary.org/obo/UO_0000031,,,,,,,
