variable	variable2	values	mappedTerm
dispositioncode	dispositioncode	1172	"Unwell, Under 1 Year Old"
dispositioncode	dispositioncode	1085	"Finger or Thumb Injury, Blunt"
dispositioncode	dispositioncode	1107	"Hand or Wrist Injury, Blunt"
dispositioncode	dispositioncode	1086	"Finger or Thumb Injury, Penetrating"
dispositioncode	dispositioncode	1108	"Hand or Wrist Injury, Penetrating"
dispositioncode	dispositioncode	1011	"Ankle or Foot Injury, Blunt"
dispositioncode	dispositioncode	1051	Dental Bleeding
dispositioncode	dispositioncode	1134	"Other Dental Problems - Fillings, Crowns Bridges, Appliances etc"
dispositioncode	dispositioncode	1012	"Ankle or Foot Injury, Penetrating"
dispositioncode	dispositioncode	1165	"Toe Injury, Penetrating"
dispositioncode	dispositioncode	1091	"Foreign Body, Ear"
dispositioncode	dispositioncode	1093	"Foreign Body, Nose"
dispositioncode	dispositioncode	1094	"Foreign Body, Penis"
dispositioncode	dispositioncode	1095	"Foreign Body, Rectum"
dispositioncode	dispositioncode	1096	"Foreign Body, Vaginal"
dispositioncode	dispositioncode	1035	"Breathing Problems, Breathlessness or Wheeze, Pregnant"
dispositioncode	dispositioncode	1080	"Face, Neck Pain or Swelling"
dispositioncode	dispositioncode	1168	Toothache After Dental Injury
dispositioncode	dispositioncode	1068	"Eye Injury, Blunt"
dispositioncode	dispositioncode	1069	"Eye Injury, Penetrating"
dispositioncode	dispositioncode	1009	Alcohol Intoxication
dispositioncode	dispositioncode	1177	Vaginal Itch or Soreness
dispositioncode	dispositioncode	1101	Genital Problems
dispositioncode	dispositioncode	1173	Urinary catheter Problems
dispositioncode	dispositioncode	1022	"Bites, Human"
dispositioncode	dispositioncode	1021	"Bites, Animal"
dispositioncode	dispositioncode	1023	"Bites, Snake"
dispositioncode	dispositioncode	1122	"Lower Back Injury, Blunt"
dispositioncode	dispositioncode	1020	"Bites or Stings, Insect or Spider"
dispositioncode	dispositioncode	1123	"Lower Back Injury, Blunt, Pregnant"
dispositioncode	dispositioncode	1124	"Lower Back Injury, Penetrating"
dispositioncode	dispositioncode	1145	Scratches and Grazes
dispositioncode	dispositioncode	1119	"Leg Injury, Blunt"
dispositioncode	dispositioncode	1125	"Lower Back Injury, Penetrating, Pregnant"
dispositioncode	dispositioncode	1131	Nosebleeds without injury
dispositioncode	dispositioncode	1150	"Skin, Glued"
dispositioncode	dispositioncode	1129	Mouth Ulcers
dispositioncode	dispositioncode	1071	Eye Splash Injury or Minor Foreign Body
dispositioncode	dispositioncode	1159	Symptoms without specific Pathway
dispositioncode	dispositioncode	1162	Tiredness (Fatigue)
dispositioncode	dispositioncode	1097	"Genital Injury, Blunt"
dispositioncode	dispositioncode	1099	"Genital Injury, Penetrating"
dispositioncode	dispositioncode	1156	Sore Throat or Hoarse Voice
dispositioncode	dispositioncode	1149	Skin Lumps
dispositioncode	dispositioncode	1158	Sunburn
dispositioncode	dispositioncode	1169	Toothache Without Dental Injury
dispositioncode	dispositioncode	1114	Heat Exposure
dispositioncode	dispositioncode	1037	"Burn, Chemical"
dispositioncode	dispositioncode	1058	Difficulty Swallowing
dispositioncode	dispositioncode	1014	"Arm Injury, Blunt"
dispositioncode	dispositioncode	1015	"Arm Injury, Penetrating"
dispositioncode	dispositioncode	1174	Vaginal Bleeding
dispositioncode	dispositioncode	1175	"Vaginal Bleeding, Pregnant"
dispositioncode	dispositioncode	1176	Vaginal Discharge
dispositioncode	dispositioncode	1016	"Arm, Pain or Swelling"
dispositioncode	dispositioncode	1164	"Toe Injury, Blunt"
dispositioncode	dispositioncode	1025	Blood in Urine
dispositioncode	dispositioncode	1048	"Cough, Pregnant"
dispositioncode	dispositioncode	1100	"Genital Injury, Penetrating, Pregnant, Over 20 weeks"
dispositioncode	dispositioncode	1137	Palpitations
dispositioncode	dispositioncode	1138	"Palpitations, Pregnant"
dispositioncode	dispositioncode	1092	"Foreign Body, Ingested or Inhaled"
dispositioncode	dispositioncode	1160	"Tattoos, Birthmarks or Moles"
dispositioncode	dispositioncode	1181	Wound Problems
dispositioncode	dispositioncode	1163	"Tiredness (Fatigue), Pregnant"
dispositioncode	dispositioncode	1030	Breast Pain
dispositioncode	dispositioncode	1031	"Breast Pain, Pregnant"
dispositioncode	dispositioncode	1029	"Breast Lump, Pregnant"
dispositioncode	dispositioncode	1026	Breast Discharge
dispositioncode	dispositioncode	1144	"Rectal Pain, Swelling, Lump or Itch"
dispositioncode	dispositioncode	1027	"Breast Discharge, Pregnant"
dispositioncode	dispositioncode	1178	Vaginal Swelling
dispositioncode	dispositioncode	1033	Breastfeeding Problems
dispositioncode	dispositioncode	1046	"Constipation, Pregnant"
dispositioncode	dispositioncode	1120	"Leg Injury, Penetrating"
dispositioncode	dispositioncode	1151	"Skin, Minor Foreign Body"
dispositioncode	dispositioncode	1076	"Eye, Visual Loss or Disturbance"
dispositioncode	dispositioncode	1073	"Eye, Red or Irritable"
dispositioncode	dispositioncode	1143	Rectal Bleeding
dispositioncode	dispositioncode	1098	"Genital Injury, Blunt, Pregnant"
dispositioncode	dispositioncode	1147	Shoulder Pain
dispositioncode	dispositioncode	1078	Eyelid Problems
dispositioncode	dispositioncode	1013	Ankle or Foot Pain or Swelling
dispositioncode	dispositioncode	1077	"Eye, Yellow"
dispositioncode	dispositioncode	1001	"Abdominal or Flank Injury, Blunt, Pregnant"
dispositioncode	dispositioncode	1072	"Eye, Painful"
dispositioncode	dispositioncode	1074	"Eye, Sticky or Watery"
dispositioncode	dispositioncode	1140	Predetermined Management Plan
dispositioncode	dispositioncode	1057	Difficulty Passing Urine
dispositioncode	dispositioncode	1118	Labour and Childbirth
dispositioncode	dispositioncode	1127	"Lower Back Pain, Pregnant, Over 20 weeks"
dispositioncode	dispositioncode	1044	"Cold or Flu, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	-1	Not Known
symptomgroupid_dos_	symptomgroupid_dos_	-2	Not Applicable
symptomgroupid_dos_	symptomgroupid_dos_	1047	Cough
symptomgroupid_dos_	symptomgroupid_dos_	1036	Bringing Up Blood
symptomgroupid_dos_	symptomgroupid_dos_	1157	Stoma Problems
symptomgroupid_dos_	symptomgroupid_dos_	1171	Tube and Drain Problems
symptomgroupid_dos_	symptomgroupid_dos_	1055	Diarrhoea and Vomiting
symptomgroupid_dos_	symptomgroupid_dos_	1103	Groin Pain or Groin Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1066	Electrical Injury
symptomgroupid_dos_	symptomgroupid_dos_	1141	Probable Stroke
symptomgroupid_dos_	symptomgroupid_dos_	1088	Fits Within the Last 12 Hours
symptomgroupid_dos_	symptomgroupid_dos_	1039	Chest and Upper Back Pain
symptomgroupid_dos_	symptomgroupid_dos_	1010	Allergic Reaction
symptomgroupid_dos_	symptomgroupid_dos_	1152	"Skin, Rash"
symptomgroupid_dos_	symptomgroupid_dos_	1170	Toxic Ingestion/Inhalation/Overdose
symptomgroupid_dos_	symptomgroupid_dos_	1050	Deliberate Self-Harm
symptomgroupid_dos_	symptomgroupid_dos_	1042	Child Safeguard/Protection or Vulnerable Adult Concern
symptomgroupid_dos_	symptomgroupid_dos_	1000	"Abdominal or Flank Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1002	"Abdominal or Flank Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1004	Abdominal Pain
symptomgroupid_dos_	symptomgroupid_dos_	1006	"Abdominal, Flank, Groin or Back Pain or Swelling"
symptomgroupid_dos_	symptomgroupid_dos_	1061	Drowsiness
symptomgroupid_dos_	symptomgroupid_dos_	1062	"Drowsiness, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1018	Behaviour Change
symptomgroupid_dos_	symptomgroupid_dos_	1034	"Breathing Problems, Breathlessness or Wheeze"
symptomgroupid_dos_	symptomgroupid_dos_	1081	Falls or Faints Without Injury
symptomgroupid_dos_	symptomgroupid_dos_	1043	Cold or Flu
symptomgroupid_dos_	symptomgroupid_dos_	1038	"Burn, Thermal"
symptomgroupid_dos_	symptomgroupid_dos_	1040	"Chest or Upper Back Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1041	"Chest or Upper Back Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1052	Dental Injury
symptomgroupid_dos_	symptomgroupid_dos_	1054	Diarrhoea
symptomgroupid_dos_	symptomgroupid_dos_	1059	Dizziness or Vertigo
symptomgroupid_dos_	symptomgroupid_dos_	1060	Dizziness or Vertigo Pregnant
symptomgroupid_dos_	symptomgroupid_dos_	1003	"Abdominal or Flank Injury, Penetrating, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1135	Pain and/or Frequency Passing Urine
symptomgroupid_dos_	symptomgroupid_dos_	1136	"Pain, Frequency and/or Difficulty Passing Urine"
symptomgroupid_dos_	symptomgroupid_dos_	1064	Earache
symptomgroupid_dos_	symptomgroupid_dos_	1110	"Head, Facial or Neck Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1111	"Head, Facial or Neck Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1084	Fever
symptomgroupid_dos_	symptomgroupid_dos_	1089	Flank or Side Pain
symptomgroupid_dos_	symptomgroupid_dos_	1161	Teething
symptomgroupid_dos_	symptomgroupid_dos_	1045	Constipation
symptomgroupid_dos_	symptomgroupid_dos_	1139	Plaster Cast Problems
symptomgroupid_dos_	symptomgroupid_dos_	1067	External Fixation Problems
symptomgroupid_dos_	symptomgroupid_dos_	1090	"Flank or Side Pain, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1104	"Groin Pain or Groin Swelling, Pregnant, Under 20 Weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1112	Headache
symptomgroupid_dos_	symptomgroupid_dos_	1132	"Nosebleeds, Traumatic"
symptomgroupid_dos_	symptomgroupid_dos_	1180	Vomiting Blood
symptomgroupid_dos_	symptomgroupid_dos_	1083	Falls Without Injury
symptomgroupid_dos_	symptomgroupid_dos_	1005	"Abdominal Pain, Pregnant, Over 20 Weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1056	"Diarrhoea or Vomiting, Pregnant, Over 20 Weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1105	"Groin Pain or Swelling, Pregnant, Over 20 Weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1007	Absent or Missed Period
symptomgroupid_dos_	symptomgroupid_dos_	1065	Easy or Unexplained Bruising
symptomgroupid_dos_	symptomgroupid_dos_	1106	Hair loss
symptomgroupid_dos_	symptomgroupid_dos_	1109	Head Lice
symptomgroupid_dos_	symptomgroupid_dos_	1017	Athlete's Foot
symptomgroupid_dos_	symptomgroupid_dos_	1133	Numbness or Pins and Needles
symptomgroupid_dos_	symptomgroupid_dos_	1146	Sexual Problems or Concerns
symptomgroupid_dos_	symptomgroupid_dos_	1154	Sleep Difficulties
symptomgroupid_dos_	symptomgroupid_dos_	1155	Social or Domestic Emergency
symptomgroupid_dos_	symptomgroupid_dos_	1116	Itch
symptomgroupid_dos_	symptomgroupid_dos_	1063	Ear Discharge or Ear Wax
symptomgroupid_dos_	symptomgroupid_dos_	1179	Vomiting
symptomgroupid_dos_	symptomgroupid_dos_	1113	"Headache, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1130	Nasal Congestion
symptomgroupid_dos_	symptomgroupid_dos_	1121	Locked Jaw
symptomgroupid_dos_	symptomgroupid_dos_	1128	Lower Limb Pain or Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1126	Lower Back Pain
symptomgroupid_dos_	symptomgroupid_dos_	1148	Sinusitis
symptomgroupid_dos_	symptomgroupid_dos_	1032	Breast Problems
symptomgroupid_dos_	symptomgroupid_dos_	1028	Breast Lump
symptomgroupid_dos_	symptomgroupid_dos_	1182	"Wrist, Hand or Finger Pain or Swelling"
symptomgroupid_dos_	symptomgroupid_dos_	1024	Blisters
symptomgroupid_dos_	symptomgroupid_dos_	1153	"Skin, Yellow"
symptomgroupid_dos_	symptomgroupid_dos_	1008	"Acne, Spots and Pimples"
symptomgroupid_dos_	symptomgroupid_dos_	1115	"Hip, Thigh or Buttock Pain or Swelling"
symptomgroupid_dos_	symptomgroupid_dos_	1117	Knee or Lower Leg Pain or Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1166	Toe Pain or Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1049	Coughing up Blood
symptomgroupid_dos_	symptomgroupid_dos_	1172	"Unwell, Under 1 Year Old"
symptomgroupid_dos_	symptomgroupid_dos_	1085	"Finger or Thumb Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1107	"Hand or Wrist Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1086	"Finger or Thumb Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1108	"Hand or Wrist Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1011	"Ankle or Foot Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1051	Dental Bleeding
symptomgroupid_dos_	symptomgroupid_dos_	1134	"Other Dental Problems - Fillings, Crowns Bridges, Appliances etc"
symptomgroupid_dos_	symptomgroupid_dos_	1012	"Ankle or Foot Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1165	"Toe Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1091	"Foreign Body, Ear"
symptomgroupid_dos_	symptomgroupid_dos_	1093	"Foreign Body, Nose"
symptomgroupid_dos_	symptomgroupid_dos_	1094	"Foreign Body, Penis"
symptomgroupid_dos_	symptomgroupid_dos_	1095	"Foreign Body, Rectum"
symptomgroupid_dos_	symptomgroupid_dos_	1096	"Foreign Body, Vaginal"
symptomgroupid_dos_	symptomgroupid_dos_	1035	"Breathing Problems, Breathlessness or Wheeze, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1080	"Face, Neck Pain or Swelling"
symptomgroupid_dos_	symptomgroupid_dos_	1168	Toothache After Dental Injury
symptomgroupid_dos_	symptomgroupid_dos_	1068	"Eye Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1069	"Eye Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1009	Alcohol Intoxication
symptomgroupid_dos_	symptomgroupid_dos_	1177	Vaginal Itch or Soreness
symptomgroupid_dos_	symptomgroupid_dos_	1101	Genital Problems
symptomgroupid_dos_	symptomgroupid_dos_	1173	Urinary catheter Problems
symptomgroupid_dos_	symptomgroupid_dos_	1022	"Bites, Human"
symptomgroupid_dos_	symptomgroupid_dos_	1021	"Bites, Animal"
symptomgroupid_dos_	symptomgroupid_dos_	1023	"Bites, Snake"
symptomgroupid_dos_	symptomgroupid_dos_	1122	"Lower Back Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1020	"Bites or Stings, Insect or Spider"
symptomgroupid_dos_	symptomgroupid_dos_	1123	"Lower Back Injury, Blunt, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1124	"Lower Back Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1145	Scratches and Grazes
symptomgroupid_dos_	symptomgroupid_dos_	1119	"Leg Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1125	"Lower Back Injury, Penetrating, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1131	Nosebleeds without injury
symptomgroupid_dos_	symptomgroupid_dos_	1150	"Skin, Glued"
symptomgroupid_dos_	symptomgroupid_dos_	1129	Mouth Ulcers
symptomgroupid_dos_	symptomgroupid_dos_	1071	Eye Splash Injury or Minor Foreign Body
symptomgroupid_dos_	symptomgroupid_dos_	1159	Symptoms without specific Pathway
symptomgroupid_dos_	symptomgroupid_dos_	1162	Tiredness (Fatigue)
symptomgroupid_dos_	symptomgroupid_dos_	1097	"Genital Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1099	"Genital Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1156	Sore Throat or Hoarse Voice
symptomgroupid_dos_	symptomgroupid_dos_	1149	Skin Lumps
symptomgroupid_dos_	symptomgroupid_dos_	1158	Sunburn
symptomgroupid_dos_	symptomgroupid_dos_	1169	Toothache Without Dental Injury
symptomgroupid_dos_	symptomgroupid_dos_	1114	Heat Exposure
symptomgroupid_dos_	symptomgroupid_dos_	1037	"Burn, Chemical"
symptomgroupid_dos_	symptomgroupid_dos_	1058	Difficulty Swallowing
symptomgroupid_dos_	symptomgroupid_dos_	1014	"Arm Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1015	"Arm Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1174	Vaginal Bleeding
symptomgroupid_dos_	symptomgroupid_dos_	1175	"Vaginal Bleeding, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1176	Vaginal Discharge
symptomgroupid_dos_	symptomgroupid_dos_	1016	"Arm, Pain or Swelling"
symptomgroupid_dos_	symptomgroupid_dos_	1164	"Toe Injury, Blunt"
symptomgroupid_dos_	symptomgroupid_dos_	1025	Blood in Urine
symptomgroupid_dos_	symptomgroupid_dos_	1048	"Cough, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1100	"Genital Injury, Penetrating, Pregnant, Over 20 weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1137	Palpitations
symptomgroupid_dos_	symptomgroupid_dos_	1138	"Palpitations, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1092	"Foreign Body, Ingested or Inhaled"
symptomgroupid_dos_	symptomgroupid_dos_	1160	"Tattoos, Birthmarks or Moles"
symptomgroupid_dos_	symptomgroupid_dos_	1181	Wound Problems
symptomgroupid_dos_	symptomgroupid_dos_	1163	"Tiredness (Fatigue), Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1030	Breast Pain
symptomgroupid_dos_	symptomgroupid_dos_	1031	"Breast Pain, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1029	"Breast Lump, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1026	Breast Discharge
symptomgroupid_dos_	symptomgroupid_dos_	1144	"Rectal Pain, Swelling, Lump or Itch"
symptomgroupid_dos_	symptomgroupid_dos_	1027	"Breast Discharge, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1178	Vaginal Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1033	Breastfeeding Problems
symptomgroupid_dos_	symptomgroupid_dos_	1046	"Constipation, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1120	"Leg Injury, Penetrating"
symptomgroupid_dos_	symptomgroupid_dos_	1151	"Skin, Minor Foreign Body"
symptomgroupid_dos_	symptomgroupid_dos_	1076	"Eye, Visual Loss or Disturbance"
symptomgroupid_dos_	symptomgroupid_dos_	1073	"Eye, Red or Irritable"
symptomgroupid_dos_	symptomgroupid_dos_	1143	Rectal Bleeding
symptomgroupid_dos_	symptomgroupid_dos_	1098	"Genital Injury, Blunt, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1147	Shoulder Pain
symptomgroupid_dos_	symptomgroupid_dos_	1078	Eyelid Problems
symptomgroupid_dos_	symptomgroupid_dos_	1013	Ankle or Foot Pain or Swelling
symptomgroupid_dos_	symptomgroupid_dos_	1077	"Eye, Yellow"
symptomgroupid_dos_	symptomgroupid_dos_	1001	"Abdominal or Flank Injury, Blunt, Pregnant"
symptomgroupid_dos_	symptomgroupid_dos_	1072	"Eye, Painful"
symptomgroupid_dos_	symptomgroupid_dos_	1074	"Eye, Sticky or Watery"
symptomgroupid_dos_	symptomgroupid_dos_	1140	Predetermined Management Plan
symptomgroupid_dos_	symptomgroupid_dos_	1057	Difficulty Passing Urine
symptomgroupid_dos_	symptomgroupid_dos_	1118	Labour and Childbirth
symptomgroupid_dos_	symptomgroupid_dos_	1127	"Lower Back Pain, Pregnant, Over 20 weeks"
symptomgroupid_dos_	symptomgroupid_dos_	1044	"Cold or Flu, Pregnant"
symptomgroupid_pathways_	symptomgroupid_pathways_	-1	Not Known
symptomgroupid_pathways_	symptomgroupid_pathways_	-2	Not Applicable
symptomgroupid_pathways_	symptomgroupid_pathways_	1047	Cough
symptomgroupid_pathways_	symptomgroupid_pathways_	1036	Bringing Up Blood
symptomgroupid_pathways_	symptomgroupid_pathways_	1157	Stoma Problems
symptomgroupid_pathways_	symptomgroupid_pathways_	1171	Tube and Drain Problems
symptomgroupid_pathways_	symptomgroupid_pathways_	1055	Diarrhoea and Vomiting
symptomgroupid_pathways_	symptomgroupid_pathways_	1103	Groin Pain or Groin Swelling
symptomgroupid_pathways_	symptomgroupid_pathways_	1066	Electrical Injury
symptomgroupid_pathways_	symptomgroupid_pathways_	1141	Probable Stroke
symptomgroupid_pathways_	symptomgroupid_pathways_	1088	Fits Within the Last 12 Hours
symptomgroupid_pathways_	symptomgroupid_pathways_	1039	Chest and Upper Back Pain
symptomgroupid_pathways_	symptomgroupid_pathways_	1010	Allergic Reaction
symptomgroupid_pathways_	symptomgroupid_pathways_	1152	"Skin, Rash"
symptomgroupid_pathways_	symptomgroupid_pathways_	1170	Toxic Ingestion/Inhalation/Overdose
symptomgroupid_pathways_	symptomgroupid_pathways_	1050	Deliberate Self-Harm
symptomgroupid_pathways_	symptomgroupid_pathways_	1042	Child Safeguard/Protection or Vulnerable Adult Concern
symptomgroupid_pathways_	symptomgroupid_pathways_	1000	"Abdominal or Flank Injury, Blunt"
symptomgroupid_pathways_	symptomgroupid_pathways_	1002	"Abdominal or Flank Injury, Penetrating"
symptomgroupid_pathways_	symptomgroupid_pathways_	1004	Abdominal Pain
symptomgroupid_pathways_	symptomgroupid_pathways_	1006	"Abdominal, Flank, Groin or Back Pain or Swelling"
symptomgroupid_pathways_	symptomgroupid_pathways_	1061	Drowsiness
symptomgroupid_pathways_	symptomgroupid_pathways_	1062	"Drowsiness, Pregnant"
symptomgroupid_pathways_	symptomgroupid_pathways_	1018	Behaviour Change
symptomgroupid_pathways_	symptomgroupid_pathways_	1034	"Breathing Problems, Breathlessness or Wheeze"
symptomgroupid_pathways_	symptomgroupid_pathways_	1081	Falls or Faints Without Injury
symptomgroupid_pathways_	symptomgroupid_pathways_	1043	Cold or Flu
symptomgroupid_pathways_	symptomgroupid_pathways_	1038	"Burn, Thermal"
symptomgroupid_pathways_	symptomgroupid_pathways_	1040	"Chest or Upper Back Injury, Blunt"
symptomgroupid_pathways_	symptomgroupid_pathways_	1041	"Chest or Upper Back Injury, Penetrating"
symptomgroupid_pathways_	symptomgroupid_pathways_	1052	Dental Injury
