IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,replaces
http://purl.obolibrary.org/obo/EUPATH_0020217,Transit to health facility,,transport2clinic_rad | transport2clinicother,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,A23. What type of transport would you usually use to go there? [Dei I ii juh pynemkam ioh u lai cheite?] | A24. Specify other type of transport [Batai shai],"1, Walking [Lai kjat] | 5, Public transport (bus, auto-rickshaw, taxi) [(bus, auto-rickshaw, taxi) Kari Paitbah] | 2, Bicycle [Bisikil] | 7, Don't know [Ym tip) | 4, Car [kari] | 6, Other [Kiwi kiwi] | 3, Motorcycle [Motorcycle]",variable,
http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,,,,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,,
http://purl.obolibrary.org/obo/ENVO_01000773,Village,,village,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,3. Village,,variable,
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,,visdat,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,2. Date,,variable,
http://purl.obolibrary.org/obo/EUPATH_0029053,Household health care attitudes,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0021263,Household medication,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,
http://purl.obolibrary.org/obo/EUPATH_0029015,Daytime,,coilusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household coil use time,http://purl.obolibrary.org/obo/EUPATH_0021244,"1, Daytime [Mynsngi]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029016,Evening,,coilusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household coil use time,http://purl.obolibrary.org/obo/EUPATH_0021244,"2, Evening [Janmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029017,Night,,coilusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household coil use time,http://purl.obolibrary.org/obo/EUPATH_0021244,"3, Night  time [Mynmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029018,Other,,coilusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household coil use time,http://purl.obolibrary.org/obo/EUPATH_0021244,"4, Other [Kiwei kiwei]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029002,Use mobile phone when household member sick,,mobphonesickuse_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0029053,A13. Do you use a mobile phone when somebody is sick in the household? [Juh pynem kam phi ia ka mobile phone mynda em wa kjut ha iung?],"3, Don't know | 2, No | 1, Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0029004,Who called when household member sick,,mobphone_use,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0029053,"A14. If yes, who do you call? [Man da em was kjut ha iung, yei ii phone phi?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0029021,Daytime,,matusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mat use time,http://purl.obolibrary.org/obo/EUPATH_0021247,"1, Daytime [Mynsngi]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029023,Evening,,matusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mat use time,http://purl.obolibrary.org/obo/EUPATH_0021247,"2, Evening [Janmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029024,Night,,matusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mat use time,http://purl.obolibrary.org/obo/EUPATH_0021247,"3, Night  time [Mynmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029025,Other,,matusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mat use time,http://purl.obolibrary.org/obo/EUPATH_0021247,"4, Other [Kiwei kiwei]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029052,Antimalarial medications known to household,,antimmedyes,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household medication,http://purl.obolibrary.org/obo/EUPATH_0021263,"B42. If yes, which ones? [Kiyi kite?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0021265,Household antimalarial medication,,antimmedathomeyes,khasi_data_2021-01-22_1310visits1_2_hh,,Household,Household medication,http://purl.obolibrary.org/obo/EUPATH_0021263,"B44. If yes, which medicines? [Lada hooid, ki dawai aiu?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0021264,Household antimalarial medication available,,antimmedathome_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household medication,http://purl.obolibrary.org/obo/EUPATH_0021263,B43. Do you keep antimalarial medicine at home? [Juhbuh phi yei dawai khai-rih ha iung?],"2, Yes, sometimes [Hao,teintein] | 1, Yes, always [Hao,man I por] | 3, No [Lada ohoh]",variable,
http://purl.obolibrary.org/obo/EUPATH_0029051,Household antimalarial mediciation knowledge,,antimmed_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household medication,http://purl.obolibrary.org/obo/EUPATH_0021263,B41. Do you know any antimalarial medicine? [Phi ju tip ia ki dawai khie-shoh ha iing?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021253,Burning neem leaves or cow dung,,antimozdung_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B24. Use burning neem leaves or cow dung? [Juh thang phi deisla neem lane ka ait masi],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021254,Clear bushes around house,,antimozbushes_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B25. Clear bushes around house [Pynkhuid yei I nuit ha pchem iung],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021255,Clear stagnant water pools around house,,antimozstagnant_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B26. Clear stagnant water pools around house [Juh pynkhuid yei um wa lang hajan iung],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021252,Insecticide spray,,antimozspray_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B23. Use Insecticide spray? [Pyndonkam dawai synreit?],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021256,Keep windows and door closed in evening,,antimozwindows_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B28. Keep windows/door closed in evening [Khang yei jingkhang/ jingkhang-iit ha I por janmiet],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021246,Mats,,mat_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B15. Does your household use mats? [Ka long iing jong phi ka pyndonkam ia ki (mat) ban pynduna ia u skain pyrjong?],,value,
http://purl.obolibrary.org/obo/EUPATH_0021258,Other,,antimozother_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B30. Other [Kiwei kiwei],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021257,Screening of windows,,antimozscreening_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B29. Screening of windows [Kah pyrda yei jingkhang-iit],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0029033,Use larvicide in ponds around the house,,antimozlarvicide_myn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B27. Use larvicide in ponds around the house [Pyndonkam dawai ban synreit ha ki pung ha jan iing],"2, No | 1, Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0021249,Vaporizers,,vape_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021242,B19. Does your household use vaporizers? [Ha iung iong phi juh pynemkam phi ia ki vaporizers?],,value,
http://purl.obolibrary.org/obo/EUPATH_0029028,Daytime,,vapeusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vaporizer use time,http://purl.obolibrary.org/obo/EUPATH_0021250,"1, Daytime [Mynsngi]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029030,Evening,,vapeusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vaporizer use time,http://purl.obolibrary.org/obo/EUPATH_0021250,"2, Evening [Janmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029031,Night,,vapeusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vaporizer use time,http://purl.obolibrary.org/obo/EUPATH_0021250,"3, Night  time [Mynmiet]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029032,Other,,vapeusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vaporizer use time,http://purl.obolibrary.org/obo/EUPATH_0021250,"4, Other [Kiwei kiwei]",,value,
http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,,net_number,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B2. If yes, number of nets in the household [Katwon tylli ki musari em phi ha iung]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0029034,Chalk markings indicate IRS,,chalkmark_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B32. Are there chalk markings on the house indicating that DDT spraying was performed? (DO NOT ASK this, just observe, and choose Yes or No.)",,variable,
http://purl.obolibrary.org/obo/EUPATH_0029045,Disturbed walls since last IRS,,walltreat_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,Has anything been done to the walls since last IRS,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B38. Since the time of spraying, have you done anything to the walls (e.g. washing)? [Naduh ka por ba synreit phi lah ju leh eiei ia ka kynroh iing (e.g. sait)?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0044136,Household ITNs,,itn_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B3. Are any of the nets ITNs? [Em na kini ki musari kiwa toh ki ITNs?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0020232,Household bednets,,net_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B1. Does your household have a net? [Em musari phi ha iung?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021245,Household coil use frequency,,coilusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B14. If yes, how often do you use them? [Katwon sien juh pynemkam phi ki?]","3, Rarely [Duna Bha] | 2, Sometimes [Tein tein] | 1, Always [Man I por]",variable,
http://purl.obolibrary.org/obo/EUPATH_0021244,Household coil use time,,,,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0021248,Household mat use frequency,,matusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B18. If yes, how often do you use them? [Lada hooid, katno sein phi ju pyndonkam ia ki?]","2, Sometimes [Teng teng] | 3, Rarely [Kham niar] | 1, Always [Barobor]",variable,
http://purl.obolibrary.org/obo/EUPATH_0021247,Household mat use time,,,,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0021242,Household mosquito repellent,,,,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0021251,Household vaporizer use frequency,,vapeusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B22. If yes, how often do you use them? [Katwon sien juh pynemkam phi ki?]","3, Rarely [Duna Bha] | 2, Sometimes [Tein tein] | 1, Always [Man I por]",variable,
http://purl.obolibrary.org/obo/EUPATH_0021250,Household vaporizer use time,,,,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0041014,ITN bednet count,,itn_number,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B5. How many nets are ITNs? [Katwon ITN?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021240,ITN defects,,itnhole_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B9. Does the ITN have holes or other defects? [Don kino kino ki thliew lymne jingthut ha ka ITN jong phi?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021241,ITN repaired,,itnholerepair_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B10. If the ITN has holes, does somebody repair the net? [Lada pai thlu ka ITN iong phi, em mo ki wa juh pynchna ia ki?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0029011,ITN washed,,itnwash_yn,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B7. Do you wash your ITN? [Juh sait phi ka ITN?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0029012,ITN washes count,,itnwashnum,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B8. If yes, how many times have you washed it since you got the ITN? [Katwon sien da dep sait phi ka naduh I por wa ioh phi ka, ka ITN?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0029043,Last IRS month and year,,sprayedhousewhen,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B37. What was the Month and Year of the last time spray? [Naduh ii u bnai wa u snem dep synreit?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0000390,Last fumigation date,,chalkmarkdate,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B33. If Yes, What is the most recent date indicated?",,variable,
http://purl.obolibrary.org/obo/EUPATH_0021259,Other household mosquito repellent,,antimozother,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B31. Specify mosquito prevention method [Batai shai],,variable,
http://purl.obolibrary.org/obo/EUPATH_0029048,Other location sprayed in last 12 months,,sprayedcompound_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,Has any other place in the compound been sprayed within the last year.,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B40. Has any other place on your compound been sprayed within the last year? [Lah synreit dawai ia kino kino ki jaka ha ka compound jong phi?],"3, Don't know | 2, No | 1, Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0029041,Other reason refused IRS,,notsprayedreasonother,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B36. Specify other reason why house was not sprayed [Batai che],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021237,Reason no ITN,,itnwhyno,khasi_data_2021-01-22_1310visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B4. If no, is there a specific reason why there is no ITN? [Lada em, don kino kino ki daw ba phim don ITN?]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0044134,Reason refused IRS,,,,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,,sprayedhouse_rad,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B34. Has your house been sprayed with insecticide within the last 12 months? [Lah synreit dawai ia ka iing jong phi 12 bnai mynshwa?],"3, Don't know | 2, No | 1, Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0029046,Wall disturbance since last IRS,,walltreatyes,khasi_data_2021-01-22_1310visits1_2_hh,What has been done to the walls since last IRS,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"B39. if Yes, please describe what and when (after the IRS) [ Lada hooid, sngewbha batai]",,variable,
http://purl.obolibrary.org/obo/EUPATH_0022122,When received ITN,,itngetwhen,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,B6. How long ago did you get the ITN? (How many years ago?) [La katnu snem ioh phi ia ka ITN?],,variable,
http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,,water_rad | waterother,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,A7. What type of water supply? [Ka rukom sam um?] | A8. Specify other water supply [Batai che],"1, Indoor plumbing [kor um ha iung] | 5, Public tank/pump [kor um paidbah/pump] | 3, Open well [pung um] | 6, Other [kiwi kiwi] | 2, Bore well [um pump] | 4, Stream/river [wahduid/wah]",variable,
http://purl.obolibrary.org/obo/EUPATH_0029037,Dangerous for bees,,notsprayedreason___3,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Reason refused IRS,http://purl.obolibrary.org/obo/EUPATH_0044134,"3, Dangerous for bees [Em jingma ia ki ngap]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029038,Dangerous for silk production,,notsprayedreason___4,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Reason refused IRS,http://purl.obolibrary.org/obo/EUPATH_0044134,"4, Dangerous for silk production [Em jingma ia ki khniang ryndia]",,value,
http://purl.obolibrary.org/obo/EUPATH_0029036,Don't like the smell,,notsprayedreason___2,khasi_data_2021-01-22_1310visits1_2_hh | jaintia_data_2021-01-22_1315visits1_2_hh,,Household,Reason refused IRS,http://purl.obolibrary.org/obo/EUPATH_0044134,"2, Don't like the smell [ym neh chah ia I sma]",,value,
