colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
110,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x110,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,"Discussing trauma (rape, violence against women, and other traumatic events) in the context of PrEP",,Participant,,Ability to practice PrEP skills (Peer Educator and CHV) ,"28k. Discussing trauma (rape, violence against women, and other traumatic events) in the context of PrEP","1, I cannot do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
111,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x111,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Mobilizing a man who have sex with another man  for PrEP,,Participant,,Ability to practice PrEP skills (Peer Educator and CHV) ,28l. Mobilizing a man who have sex with another man  for PrEP,"1, I cannot do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
112,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x112,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Mobilizing a woman who sells sex for PrEP,,Participant,,Ability to practice PrEP skills (Peer Educator and CHV) ,28m. Mobilizing a woman who sells sex for PrEP,"1, I cannot do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
113,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x113,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Mobilizing an adolescent girl or young woman for PrEP,,Participant,,Ability to practice PrEP skills (Peer Educator and CHV) ,28n. Mobilizing an adolescent girl or young woman for PrEP,"1, I cannot do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
114,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x114,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Mobilizing a negative partner in a sero-discordant relationship for PrEP,,Participant,,Ability to practice PrEP skills (Peer Educator and CHV) ,28o. Mobilizing a negative partner in a sero-discordant relationship for PrEP,"1, I cannot do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
30,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x30,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Complete form of socio demographics,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
115,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x115,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Complete form of peer educator and CHV form,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
4,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x4,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Date of completion,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of completion,,variable,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
27,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x27,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a bicycle?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
29,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x29,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a car?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
28,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x28,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a motorcycle?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
23,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x23,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000577,Radio,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a radio in your house?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
25,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x25,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a refrigerator in your house?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
24,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x24,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000579,Television,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you have a television in your house?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
22,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x22,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,"Do you have electricity in your house (from solar, power lines or any other source)?","1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
26,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x26,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/ENVO_01000581,Mobile phone,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Do you own a cell phone?,"1, Yes | 0, No | 99, Refused to answer",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
68,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x68,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056595,I would support the use of PrEP by those at risk of HIV infection,,Participant,,Attitude towards PrEP,23. I would support the use of PrEP by those at risk of HIV infection,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
69,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x69,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,I would be willing to recommend PrEP to my peers or members of my community,,Participant,   ,Attitude towards PrEP,24. I would be willing to recommend PrEP to my peers or members of my community,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
70,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x70,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056591,It is not relevant to my current clinical work,,Participant,,Attitude towards PrEP,25a. It is not relevant to my current peer educator or community work,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
71,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x71,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056594,PrEP has limited efficacy in the local context,,Participant,,Attitude towards PrEP,25b. PrEP has limited efficacy in the local context,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
72,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x72,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056589,I would be concerned that those I provide PrEP to would not adhere to its use,,Participant,,Attitude towards PrEP,25c. I am concerned that those I mobilize for PrEP would not adhere to its use,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
73,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x73,jilinde_peandchvcohort_data_labels_2021-11-29_1420,"http://purl.obolibrary.org/obo/EUPATH_0056590	It is expensive",It is expensive,,Participant,,Attitude towards PrEP,25d. It is expensive,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
74,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x74,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056584,I would be afraid to prescribe PrEP because the clients would share or sell it,,Participant,,Attitude towards PrEP,25e. I would be afraid to recommend PrEP because the clients would share or sell it,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
75,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x75,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056588,I am afraid the clients would stop or reduce condom use,,Participant,,Attitude towards PrEP,25f. I am afraid my clients would stop or reduce condom use,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
76,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x76,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056587,I am afraid of the side effects of PrEP on otherwise healthy people,,Participant,,Attitude towards PrEP,25g. I am afraid of the side effects of PrEP on otherwise healthy people,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
77,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x77,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056592,It would increase immoral behaviour,,Participant,,Attitude towards PrEP,25h. It would increase immoral behaviour,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
78,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x78,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056586,I am afraid it increases ARV resistance,,Participant,,Attitude towards PrEP,25i. I am afraid it increases ARV resistance,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
79,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x79,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056593,It would take a lot of time and increase my work load,,Participant,,Attitude towards PrEP,25j. It would take a lot of time and increase my work load,"1, Agree | 2, Neither agree nor disagree | 3, Disagree | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
18,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x18,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Length to be peer educator/community health volunteer (CHV),,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,How many years have you served as a Peer educator/Community health volunteer (CHV)?,,variable,,yes,,,Jilinde_pe_chv_cohort,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,,
9,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x9,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056602,Age at last birthday,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is your age (in years) since your most recent birthday?,,variable,,yes,yes,,Jilinde_pe_chv_cohort,years,http://purl.obolibrary.org/obo/UO_0000036,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Type of people whom you willing to mobilize,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV and STIs,26. I would be willing to mobilize my peers or community members if they are eligible ,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards  high risk population,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV and STIs,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
45,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x45,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Have heard PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,15. Have you ever heard about PrEP?,"1, Yes | 0, No",variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
46,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x46,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Time of hearing PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,16. How long ago did you hear about PrEP?,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
64,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x64,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Have used PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,19. Have you ever used PrEP?,"1, Yes | 0, No | 99, Refused",variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
65,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x65,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0053517,Taking PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,20. Are you currently using PrEP?,"1, Yes | 0, No | 99, Refused",variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
66,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x66,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Longest duration of using PrEp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,21. What is the longest duration you have been using/used PrEP?,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
67,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x67,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Recommend PrEP in last 6 months,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"22. In the last 6 months, did you recommend PrEP to peers in your cohort or community members?","1, Yes | 0, No | 99, Refused",variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
56,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x56,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Resource of learning about PrEP specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
63,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x63,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,PrEP training specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Attitude towards PrEP,,,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,PrEP knowledge of Peer Educator and CHV,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
,,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Ability to practice PrEP skills (Peer Educator and CHV) ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,,Jilinde_pe_chv_cohort,,,,,,,,,
86,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x86,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056563,PrEP is effective if you take it on a one-off basis (like a -morning after- pill),,Participant,,PrEP knowledge of Peer Educator and CHV,27a. PrEP is effective if you take it on a one-off basis (like a 'morning after' pill),"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
87,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x87,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056564,PrEP is safe for women during pregnancy and breastfeeding.,,Participant,,PrEP knowledge of Peer Educator and CHV,27b. PrEP is safe for women during pregnancy and breastfeeding.,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
88,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x88,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056565,"PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART",,Participant,,PrEP knowledge of Peer Educator and CHV,"27c. PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART","1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
89,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x89,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056561,Once one is initiated on PrEP it is to be taken forever.,,Participant,,PrEP knowledge of Peer Educator and CHV,27d. Once one is initiated on PrEP it is to be taken forever.,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
90,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x90,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056555,All individuals found to be HIV negative are eligible for PrEP,,Participant,,PrEP knowledge of Peer Educator and CHV,27e. All individuals found to be HIV negative are eligible for PrEP,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
91,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x91,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056556,Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,,Participant,,PrEP knowledge of Peer Educator and CHV,27f. Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
92,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x92,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Any slight kidney problem is an indication to stop PrEP use,,Participant,,PrEP knowledge of Peer Educator and CHV,27g. Any slight kidney problem is an indication to stop PrEP use,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
93,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x93,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056557,"Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection",,Participant,,PrEP knowledge of Peer Educator and CHV,"27h. Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection","1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
94,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x94,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056552,"A client who reports a high risk sexual behaviour within the last 72 hours, would benefit from PrEP rather than PEP",,Participant,,PrEP knowledge of Peer Educator and CHV,"27i. A client who reports a high risk sexual behavior within the last 72 hours, would benefit from PrEP rather than PEP ","1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
95,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x95,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056553,A client who tests positive for HBsAg should NOT be started on PrEP,,Participant,,PrEP knowledge of Peer Educator and CHV,27j. A client who tests positive for Hepatitis B should NOT be started on PrEP,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
96,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x96,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056562,"PrEP can be co-prescribed with acyclovir, aminoglycosides and retinoids without any safety concerns",,Participant,,PrEP knowledge of Peer Educator and CHV,27k. PrEP can be co-prescribed with other drugs without any safety concerns,"1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
97,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x97,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056559,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",,Participant,,PrEP knowledge of Peer Educator and CHV,"27l. If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes","1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
98,jilinde_peandchvcohort_data_labels_2021-11-29_1420::x98,jilinde_peandchvcohort_data_labels_2021-11-29_1420,http://purl.obolibrary.org/obo/EUPATH_0056560,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",,Participant,,PrEP knowledge of Peer Educator and CHV,"27m. Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP","1, Correct | 0, False | 88, Don't know",value,,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
