IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0056526,FSW and MSM/MSW are mainly responsible for the spread of HIV/AIDS across the globe,kpp_q1,1,jilinde_peandchvcohort_data_labels_2021-11-29_1420, FSW and MSM/MSW are mainly responsible for the spread of HIV/AIDS across the globe,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,1. FSW and MSM/MSW are mainly responsible for the spread of HIV/AIDS across the globe,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056530,I would be willing to work with FSW and MSM/MSW.,kpp_q2,2,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,2. I would be willing to work with a FSW and MSM/MSW.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056536,"If I worked with FSW and MSM/MSW, I would provide the same quality of care to them that I provide to other patients.",kpp_q3,3,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"3. If I worked with FSW and MSM/MSW, I would provide the same attention and information that I provide to other clients.","1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056537,"If the superior in my hospital asked me to do a physical examination of a known FSW and MSM/MSW, I would be willing to do so.",kpp_q4,4,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"4. If the superior in my DICE/Clinic asked me to deal with a known FSW and MSM/MSW, I would be willing to do so.","1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056535,"If I worked with FSW and MSM/MSW, I would interact with them just like other clients.",kpp_q5,5,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,"5. If I worked with FSW and MSM/MSW, I would interact with them just like other clients.","1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056538,People who are FSW and MSM/MSW deserve to get HIV/AIDS.,kpp_q6,6,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,6. People who are FSW and MSM/MSW deserve to get HIV/AIDS.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056525,AIDS is a punishment for FSW and MSM/MSW for their bad behavior,kpp_q7,7,jilinde_peandchvcohort_data_labels_2021-11-29_1420, AIDS is a punishment for FSW and MSM/MSW for their bad behavior,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,7. AIDS is a punishment for FSW and MSM/MSW for their bad behavior,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056527,FSW and MSM/MSW behave promiscuously and should be blamed for HIV/AIDS.,kpp_q8,8,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,8. FSWs and MSM/MSW behave promiscuously and should be blamed for HIV/AIDS.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056528,FSW and MSM/MSW have no rights,kpp_q9,9,jilinde_peandchvcohort_data_labels_2021-11-29_1420, FSW and MSM/MSW have no rights,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,9. FSW and MSM/MSW have no rights,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056529,I am afraid of FSW and MSM/MSW.,kpp_q10,10,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,10. I am afraid of FSW and MSM/MSW.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056532,I would feel ashamed if someone knew that I treat FSW and MSM/MSW.,kpp_q11,11,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,11. I would feel ashamed if someone knew that I mobilise FSW and MSM/MSW.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056531,I would feel ashamed if someone in my family became a FSW or MSM/MSW.,kpp_q12,12,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,12. I would feel ashamed if someone in my family became a FSW or MSM/MSW.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056533,I would not buy food from a vendor who is a FSW or MSM/MSW.,kpp_q13,13,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,13. I would not buy food from a vendor who is a FSW or MSM/MSW.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056534,I would not share eating utensils with a FSW and MSM/MSW because I am afraid of HIV infection.,kpp_q14,14,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0056541,Attitude towards high risk population,14. I would not share eating utensils with a FSW and MSM/MSW because I am afraid of HIV infection.,"1, Strongly agree | 2, Agree | 3, Neither agree nor disagree | 4, Disagree | 5, Strongly disagree",value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057003,Have heard PrEP,kpp_q15,2,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Have you ever heard about PrEP?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,15. Have you ever heard about PrEP?,"1, Yes | 0, No",variable,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057004,Time of hearing PrEP,kpp_q16,3,jilinde_peandchvcohort_data_labels_2021-11-29_1420, How long ago did you hear about PrEP?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,16. How long ago did you hear about PrEP?,,variable,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,4,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057005,Whole site orientation,,1,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Whole site orientation),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Whole site orientation),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057006,Reading newspapers/books,,2,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Reading newspapers/books),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Reading newspapers/books),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057007,Through the TV/radio,,3,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Through the TV/radio),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Through the TV/radio),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057008,National guidelines,,4,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=National guidelines),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=National guidelines),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057009,Social media/Internet,,5,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Social media/Internet),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Social media/Internet),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057010,Bronchures/pamplets,,6,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Bronchures/pamplets),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Bronchures/pamplets),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056579,PrEP training,,7,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=PrEP training),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=PrEP training),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057011,Through my colleagues,,8,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Through my colleagues),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Through my colleagues),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057012,Other,,9,jilinde_peandchvcohort_data_labels_2021-11-29_1420, Through which chRA002els did you hear about PrEP? (choice=Others),Participant,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,17. Through which chRA002els did you hear about PrEP? (choice=Others),,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056549,Resource of learning about PrEP specified,q17_other,5,jilinde_peandchvcohort_data_labels_2021-11-29_1420,Other specify,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,,6,jilinde_peandchvcohort_data_labels_2021-11-29_1420,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056570,On-Job Training,,1,jilinde_peandchvcohort_data_labels_2021-11-29_1420," If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=On Job Training)",Participant,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,"18. If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=On Job Training)",,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056567,Classroom,,2,jilinde_peandchvcohort_data_labels_2021-11-29_1420," If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Classroom training)",Participant,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,"18. If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Classroom training)",,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056568,Mentorship,,3,jilinde_peandchvcohort_data_labels_2021-11-29_1420," If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Mentorship)",Participant,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,"18. If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Mentorship)",,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0056573,Whole site orientation,,4,jilinde_peandchvcohort_data_labels_2021-11-29_1420," If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Whole site orientation)",Participant,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,"18. If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=Whole site orientation)",,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057013,WHO mobile app,,5,jilinde_peandchvcohort_data_labels_2021-11-29_1420," If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=WHO mobile app)",Participant,http://purl.obolibrary.org/obo/EUPATH_0056546,PrEP training,"18. If you selected PrEP training on Question 17 above, what type of PrEP training did you receive?  (choice=WHO mobile app)",,value,yes,,,Jilinde_pe_chv_cohort,,,,,,,,,
