colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
23,jilindequestionnaire_data_2022-01-10_16241::x23,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0054330,Whether have child,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,6. Do you have any children?,"1, Yes | 0, No",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
24,jilindequestionnaire_data_2022-01-10_16241::x24,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0051850,Total children count,,Participant,,,7. How many children do you have (By birth and adopted)?     (ENTER NUMBER OF CHILDREN),,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
26,jilindequestionnaire_data_2022-01-10_16241::x26,jilindequestionnaire_data_2022-01-10_16241,,Time living in dwelling by month,,Participant,,,How long have you been living here in [estate] continuously? Months,,variable,,,,,Jilinde_awareness_survey,months,http://purl.obolibrary.org/obo/UO_0000035,,,,,,,
27,jilindequestionnaire_data_2022-01-10_16241::x27,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling,,Participant,,,How long have you been living here in [estate] continuously? Years,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
29,jilindequestionnaire_data_2022-01-10_16241::x29,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048278,Religion,,Participant,,,9. What is your religion?,"1, Roman Catholic | 2, Protestant/ Other Christian | 3, Seventh Day Adventist | 4, Muslim | 6, No religion | 96, Other",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
30,jilindequestionnaire_data_2022-01-10_16241::x30,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048278,Religion,,Participant,,,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
31,jilindequestionnaire_data_2022-01-10_16241::x31,jilindequestionnaire_data_2022-01-10_16241,,Consider as religious,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,"10. How religious do you consider yourself? Do you consider yourself strongly religious (or born again), somewhat religious, or not at all religious?","1, Strongly religious/born again | 2, Somewhat Religious | 3, Not at all religious",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
32,jilindequestionnaire_data_2022-01-10_16241::x32,jilindequestionnaire_data_2022-01-10_16241,,HIV prevention influenced by religion,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV and STIs,"11. To what degree do your religious beliefs influence the decisions you make about HIV prevention? Would you say that your beliefs: never, somewhat, often, or always influence the decisions you make about HIV prevention? ",,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
,,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,Household,,,12. Which of the following items are available in your household? ,,multifilter,,,,,Jilinde_awareness_survey,,,,,,,,,
33,jilindequestionnaire_data_2022-01-10_16241::x33,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity ,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,a. Do you have electricity in your house?,"1, Yes | 0, No | 98, Don't Know",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
34,jilindequestionnaire_data_2022-01-10_16241::x34,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000577,Radio,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,b. Do you have a radio?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
35,jilindequestionnaire_data_2022-01-10_16241::x35,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000579,Television,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,c. Do you have a Television?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
36,jilindequestionnaire_data_2022-01-10_16241::x36,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile),,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,d. Do you have a telephone/cell phone?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
37,jilindequestionnaire_data_2022-01-10_16241::x37,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,e. Do you have a refrigerator?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
38,jilindequestionnaire_data_2022-01-10_16241::x38,jilindequestionnaire_data_2022-01-10_16241,,Microwave oven,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,f. Do you have a microwave oven?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
39,jilindequestionnaire_data_2022-01-10_16241::x39,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,g. Do you have a bicycle?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
40,jilindequestionnaire_data_2022-01-10_16241::x40,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,h. Do you have a motorcycle?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
41,jilindequestionnaire_data_2022-01-10_16241::x41,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,i. Do you have a car?,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
42,jilindequestionnaire_data_2022-01-10_16241::x42,jilindequestionnaire_data_2022-01-10_16241,,Way to cook food,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,13. How is food cooked in your house MOST of the time?,"1, Gas stove | 2, Kerosene stove | 3, Electricity stove | 4, Charcoal | 5, Firewood | 96, Other",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
43,jilindequestionnaire_data_2022-01-10_16241::x43,jilindequestionnaire_data_2022-01-10_16241,,Way to cook food,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
44,jilindequestionnaire_data_2022-01-10_16241::x44,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0010099,Main drinking water source,,Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,14. What is the MAIN source of drinking water for members of your household?,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
45,jilindequestionnaire_data_2022-01-10_16241::x45,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0010099,Main drinking water source,,Household,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
46,jilindequestionnaire_data_2022-01-10_16241::x46,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0025150,Toilet type,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,15. What kind of toilet facility do you have in your house?,"1, Flush toilet | 2, Traditional pit latrine | 3, Ventilated/Improved pit/VIP toilet | 4, No facility/Bush/Field | 96, Other",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
47,jilindequestionnaire_data_2022-01-10_16241::x47,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0025150,Toilet type,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
48,,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,16. What is the MAIN type of outer walls of your house?    (OBSERVE WHERE POSSIBLE),,multifilter,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x48_1,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048001,Brick or cement,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Bricks/cement/stone,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x48_2,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048005,Mud,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Clay/mud,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x48_3,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048006,Stick or wood,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Wood ,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x49_Timber,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0048006,Stick or wood,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Timber,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x48_4,jilindequestionnaire_data_2022-01-10_16241,,Iron sheets,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Iron sheets,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x48_5,jilindequestionnaire_data_2022-01-10_16241,,Other,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Other,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
,jilindequestionnaire_data_2022-01-10_16241::x49_roughcast,jilindequestionnaire_data_2022-01-10_16241,,Rough Cast,,Household,http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Rough Cast,,value,,,,,Jilinde_awareness_survey,,,,,,,,,
50,jilindequestionnaire_data_2022-01-10_16241::x50,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0042036,Floor material type,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,17. What type of flooring is your house?    (OBSERVE WHERE POSSIBLE),,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
51,jilindequestionnaire_data_2022-01-10_16241::x51,jilindequestionnaire_data_2022-01-10_16241,http://purl.obolibrary.org/obo/EUPATH_0042036,Floor material type,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
52,jilindequestionnaire_data_2022-01-10_16241::x52,jilindequestionnaire_data_2022-01-10_16241,,Main source of income,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,18. What is your MAIN source of income?,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
53,jilindequestionnaire_data_2022-01-10_16241::x53,jilindequestionnaire_data_2022-01-10_16241,,Main source of income,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Other specify,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
54,jilindequestionnaire_data_2022-01-10_16241::x54,jilindequestionnaire_data_2022-01-10_16241,,Monthly income ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,19. What is your net average monthly income from all sources in (Kshs)?,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
,,jilindequestionnaire_data_2022-01-10_16241,,HIV/AIDS knowledge,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV and STIs,"Now I would like to read some statements about HIV and AIDS. Please respond with a Yes if the statement is true, a No if the statement is false, and Don't know if you don't know whether it is true or false",,multifilter,,,,,Jilinde_awareness_survey,,,,,,,,,
55,jilindequestionnaire_data_2022-01-10_16241::x55,jilindequestionnaire_data_2022-01-10_16241,,"Have you ever heard of an infection called HIV, the virus that causes AIDS?",,Participant,,HIV/AIDS knowledge,"20. Have you ever heard of an infection called HIV, the virus that causes AIDS?","1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
56,jilindequestionnaire_data_2022-01-10_16241::x56,jilindequestionnaire_data_2022-01-10_16241,,HIV can be transmitted by mosquito bites,,Participant,,HIV/AIDS knowledge,21. HIV can be transmitted by mosquito bites,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
57,jilindequestionnaire_data_2022-01-10_16241::x57,jilindequestionnaire_data_2022-01-10_16241,,HIV can be transmitted by sharing a meal with an infected person,,Participant,,HIV/AIDS knowledge,22. HIV can be transmitted by sharing a meal with an infected person,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
58,jilindequestionnaire_data_2022-01-10_16241::x58,jilindequestionnaire_data_2022-01-10_16241,,It is possible for a healthy-looking person to have HIV,,Participant,,HIV/AIDS knowledge,23. It is possible for a healthy-looking person to have HIV,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
59,jilindequestionnaire_data_2022-01-10_16241::x59,jilindequestionnaire_data_2022-01-10_16241,,"If a man/woman has HIV, his/her partner always has HIV",,Participant,,HIV/AIDS knowledge,"24. If a man/woman has HIV, his/her partner always has HIV","1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
60,jilindequestionnaire_data_2022-01-10_16241::x60,jilindequestionnaire_data_2022-01-10_16241,,Anal sex is safer than vaginal sex in transmitting HIV,,Participant,,HIV/AIDS knowledge,25. Anal sex is safer than vaginal sex in transmitting HIV,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
61,jilindequestionnaire_data_2022-01-10_16241::x61,jilindequestionnaire_data_2022-01-10_16241,,HIV could be transmitted by shaking hands with an HIV positive person,,Participant,,HIV/AIDS knowledge,26. HIV could be transmitted by shaking hands with an HIV positive person,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
62,jilindequestionnaire_data_2022-01-10_16241::x62,jilindequestionnaire_data_2022-01-10_16241,,If a mother is HIV positive she can transmit HIV to her baby during pregnancy,,Participant,,HIV/AIDS knowledge,27. If a mother is HIV positive she can transmit HIV to her baby during pregnancy,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
63,jilindequestionnaire_data_2022-01-10_16241::x63,jilindequestionnaire_data_2022-01-10_16241,,A person can reduce the risk of getting HIV by using a condom every time they have sex,,Participant,,HIV/AIDS knowledge,28. A person can reduce the risk of getting HIV by using a condom every time they have sex,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
64,jilindequestionnaire_data_2022-01-10_16241::x64,jilindequestionnaire_data_2022-01-10_16241,,HIV could be transmitted by sharing needles (injection) with an HIV positive person,,Participant,,HIV/AIDS knowledge,29. HIV could be transmitted by sharing needles (injection) with an HIV positive person,"1, Yes | 0, No | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
65,jilindequestionnaire_data_2022-01-10_16241::x65,jilindequestionnaire_data_2022-01-10_16241,,Complete form of section i ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,,,,Jilinde_awareness_survey,,,,,,,,,
66,jilindequestionnaire_data_2022-01-10_16241::x66,jilindequestionnaire_data_2022-01-10_16241,,Whether heard PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"30. Have you heard of a drug that is taken by HIV negative individuals to prevent them from acquiring HIV infection, known as pre-exposure prophylaxis?","1, Yes | 0, No | 98, Don't Know",variable,,,,,Jilinde_awareness_survey,,,,,,,,,
,,jilindequestionnaire_data_2022-01-10_16241,,PrEP knowledge,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Now I am going to read to you some statements. Please tell me if you think they are true or false.,multifilter,,,,,Jilinde_awareness_survey,,,,,,,,,
67,jilindequestionnaire_data_2022-01-10_16241::x67,jilindequestionnaire_data_2022-01-10_16241,,Somebody who has tested positive for HIV can still use PrEP,,Participant,,PrEP knowledge,31. Somebody who has tested positive for HIV can still use PrEP,"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
68,jilindequestionnaire_data_2022-01-10_16241::x68,jilindequestionnaire_data_2022-01-10_16241,,All individuals found to be HIV negative are fit to use PrEP,,Participant,,PrEP knowledge,32. All individuals found to be HIV negative are fit to use PrEP,"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
69,jilindequestionnaire_data_2022-01-10_16241::x69,jilindequestionnaire_data_2022-01-10_16241,,PrEP is effective if you take it on a one-off basis (like a morning after pill),,Participant,,PrEP knowledge,33. PrEP is effective if you take it on a one-off basis (like a morning after pill),"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
70,jilindequestionnaire_data_2022-01-10_16241::x70,jilindequestionnaire_data_2022-01-10_16241,,Once one is initiated on PrEP it is to be taken for life,,Participant,,PrEP knowledge,34. Once one is initiated on PrEP it is to be taken for life,"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
71,jilindequestionnaire_data_2022-01-10_16241::x71,jilindequestionnaire_data_2022-01-10_16241,,PrEP is safe for women during pregnancy and breastfeeding,,Participant,,PrEP knowledge,35. PrEP is safe for women during pregnancy and breastfeeding,"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
72,jilindequestionnaire_data_2022-01-10_16241::x72,jilindequestionnaire_data_2022-01-10_16241,,"If I experience a condom burst and suspect my partner may infect me with HIV, I should go for PrEP",,Participant,,PrEP knowledge,"36. If I experience a condom burst and suspect my partner may infect me with HIV, I should go for PrEP","1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
73,jilindequestionnaire_data_2022-01-10_16241::x73,jilindequestionnaire_data_2022-01-10_16241,,PrEP does not protect you from STIs,,Participant,,PrEP knowledge,37.  PrEP does not protect you from STIs,"1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
74,jilindequestionnaire_data_2022-01-10_16241::x74,jilindequestionnaire_data_2022-01-10_16241,,"After being prescribed PrEP, you should return to the health-care provider for repeat HIV testing after one month",,Participant,,PrEP knowledge,"38. After being prescribed PrEP, you should return to the health-care provider for repeat HIV testing after one month","1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
75,jilindequestionnaire_data_2022-01-10_16241::x75,jilindequestionnaire_data_2022-01-10_16241,,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",,Participant,,PrEP knowledge,"39. If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes","1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
76,jilindequestionnaire_data_2022-01-10_16241::x76,jilindequestionnaire_data_2022-01-10_16241,,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",,Participant,,PrEP knowledge,"40. Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP","1, True | 0, False | 98, Don't Know",value,,,,,Jilinde_awareness_survey,,,,,,,,,
77,jilindequestionnaire_data_2022-01-10_16241::x77,jilindequestionnaire_data_2022-01-10_16241,,Have seen or heard PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,41. Have you ever seen or heard any PrEP messages?,"1, Yes | 0, No | 98, Don't remember",value,,,,,Jilinde_awareness_survey,,,,,,,,,
