IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0044153,Cluster as-treated,household member level data 25m survey_final::llincatpp | household level data 25m survey_final::llincatpp,,household level data 25m survey_final | household member level data 25m survey_final,"The type of long-lasting insecticide-treated bednet (LLIN) received by the cluster during the 2016-2017 Universal Coverage Campaign (UCC), for the as-treated analysis. LLINs were distributed to clusters after the baseline survey was performed at the 0 month 'Study timepoint'. Certain clusters received a different LLIN type than that which was originally assigned to that cluster ('Cluster study arm'). For the as-treated analysis, clusters were grouped by type of LLINs received according to household data from the 6-month study timepoint ('UCC LLIN type'). For clusters with mixed LLIN distribution, the number of LLINs from the dominant type received was divided by the total number of LLINs received in that cluster; non-study nets were excluded. To be included in the as-treated analyses, the proportion of the dominant LLIN had to be more than 75%. 'Cluster as-treated' analyses were presented as the main study findings.",Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Type of LLIN recieved for per protocol analysis,,variable,,,,llineup25_survey,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044154,"Cluster as-treated, dichotomized",household member level data 25m survey_final::llindichpp | household level data 25m survey_final::llindichpp,,household member level data 25m survey_final | household level data 25m survey_final,"The type of long-lasting insecticide-treated bednet (LLIN) received by the cluster during the 2016-2017 Universal Coverage Campaign (UCC), for the as-treated analysis. LLINs were distributed to clusters after the baseline survey was performed at the 0 month 'Study timepoint'. Clusters received either conventional LLINs or LLINs containing piperonyl butoxide (PBO). Conventional LLINs include PermaNet 2.0 and Olyset Net. PBO LLINs include PermaNet 3.0 and Olyset Plus. Certain clusters received a different LLIN type than that which was originally assigned to that cluster ('Cluster study arm'). For the as-treated analysis, clusters were grouped by type of LLINs received according to household data from the 6-month study timepoint ('UCC LLIN type'). For clusters with mixed LLIN distribution, the number of LLINs from the dominant type received was divided by the total number of LLINs received in that cluster; non-study nets were excluded. To be included in the as-treated analyses, the proportion of the dominant LLIN had to be more than 75%. 'Cluster as-treated' analyses were presented as the main study findings.",Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Intervention arm dichotomized for per protocol analysis,,variable,,,,llineup25_survey,,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044124,Cluster study arm,household level data 25m survey_final::llincat | household member level data 25m survey_final::llincat,,household level data 25m survey_final | household member level data 25m survey_final,"Type of net assigned to the cluster, for the intention-to-treat analysis. Clusters were randomized to receive one of 4 types of long-lasting insecticide-treated bednets (LLINs).",Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Type of LLIN cluster assinged to,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044121,"Cluster study arm, dichotomized",household member level data 25m survey_final::llindich | household level data 25m survey_final::llindich,,household member level data 25m survey_final | household level data 25m survey_final,Type of net assigned to the cluster for the intention-to-treat analysis. Clusters were randomized to receive either conventional long-lasting insecticide-treated bednets (LLINs) or LLINs containing piperonyl butoxide (PBO). Conventional LLINs include PermaNet 2.0 and Olyset Net. PBO LLINs include PermaNet 3.0 and Olyset Plus.,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Intervention arm dichotomized,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000192,Bloodfed Anopheles funestus count,household level data 25m survey_final::bloodfedfunestus,,household level data 25m survey_final,Number of female Anopheles funestus who had a recent blood meal. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000136,Female Anopheles funestus count,household level data 25m survey_final::funestusf,,household level data 25m survey_final,Number of female Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Number of female Anopheles funestus,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000197,Gravid Anopheles funestus count,household level data 25m survey_final::gravidfunestus,,household level data 25m survey_final,Number of gravid female Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044102,Male Anopheles funestus count,household level data 25m survey_final::funestusm,,household level data 25m survey_final,Number of male Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,Number of male Anopheles funestus,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044103,Semigravid Anopheles funestus count,household level data 25m survey_final::halfgravidfunestus,,household level data 25m survey_final,Number of semigravid female Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000204,Unfed Anopheles funestus count,household level data 25m survey_final::unfedfunestus,,household level data 25m survey_final,Number of unfed Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000193,Bloodfed Anopheles gambiae count,household level data 25m survey_final::bloodfedgambiae,,household level data 25m survey_final,Number of female Anopheles gambiae who had a recent blood meal. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000137,Female Anopheles gambiae count,household level data 25m survey_final::gambiaef,,household level data 25m survey_final,Number of female Anopheles gambiae mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,Number of female anopheles gambiae,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000198,Gravid Anopheles gambiae count,household level data 25m survey_final::gravidgambiae,,household level data 25m survey_final,Number of gravid female Anopheles funestus gambiae. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044104,Male Anopheles gambiae count,household level data 25m survey_final::gambiaem,,household level data 25m survey_final,Number of male Anopheles gambiae mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,Number of male anopheles gambiae,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044105,Semigravid Anopheles gambiae count,household level data 25m survey_final::halfgravidgambiae,,household level data 25m survey_final,Number of semigravid female Anopheles gambiae mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000205,Unfed Anopheles gambiae count,household level data 25m survey_final::unfedgambiae,,household level data 25m survey_final,Number of unfed Anopheles funestus mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000322,Anopheles funestus results,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000323,Anopheles gambiae sensu lato results,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000135,Female Anopheles count,household level data 25m survey_final::anophelesf,,household level data 25m survey_final,Number of female Anopheline mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025031,Male Anopheles count,household level data 25m survey_final::anophelesm,,household level data 25m survey_final,Number of male Anopheline mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000200,Other female Anopheles species count,household level data 25m survey_final::othanophfem,,household level data 25m survey_final,"Number of female Anopheline mosquitoes that were species other than A. funestus or A. gambiae, or were not speciated. Mosquitoes were collected from a subset of enrolled households at each study timepoint.",Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Number of female Anopheles -Other/Unidentified,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044106,Other male Anopheles species count,household level data 25m survey_final::othanophmal,,household level data 25m survey_final,"Number of male Anopheline mosquitoes that were species other than A. funestus or A. gambiae, or were not speciated. Mosquitoes were collected from a subset of enrolled households at each study timepoint.",Household,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,Number of male  Anopheles -Other/Unidentified,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044118,Arthropods surveyed,household level data 25m survey_final::entoinclude,,household level data 25m survey_final,Whether the household was one of the 20% of enrolled households that were randomly included in the entomology survey.,Household,http://purl.obolibrary.org/obo/OBI_0002913,Arthropod collection process,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020003,Collection date,household level data 25m survey_final::entodate,,household level data 25m survey_final,"Date that mosquitoes resting indoors on walls were collected, using prokopack aspirators.",Household,http://purl.obolibrary.org/obo/OBI_0002913,Arthropod collection process,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles results,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod sample,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044116,Female non-Anopheline count,household level data 25m survey_final::nonanophfem,,household level data 25m survey_final,Number of female non-Anopheline mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod sample,Number of Female Non-Anopheline,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044117,Male non-Anopheline count,household level data 25m survey_final::nonanophmal,,household level data 25m survey_final,Number of male non-Anopheline mosquitoes. Mosquitoes were collected from a subset of enrolled households at each study timepoint.,Household,http://purl.obolibrary.org/obo/EUPATH_0044177,Arthropod sample,Number of Male  Non-Anopheline,Numeric,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000167,Bank account,household level data 25m survey_final::bankacco,,household level data 25m survey_final,Whether any member of the household owned or had access to a bank account.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A bank account?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000501,Bed,household level data 25m survey_final::bed,,household level data 25m survey_final,Whether the household had a bed.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Bed?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,household level data 25m survey_final::bicycle,,household level data 25m survey_final,Whether any member of the household owned or had access to a bicycle.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A bicycle?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,household level data 25m survey_final::mboat,,household level data 25m survey_final,Whether any member of the household owned or had access to a boat with a motor.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A boat with a motor?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000170,Boat without a motor,household level data 25m survey_final::nomboat,,household level data 25m survey_final,Whether any member of the household owned or had access to a boat without a motor.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A boat without a  motor?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000171,Car or truck,household level data 25m survey_final::car,,household level data 25m survey_final,Whether any member of the household owned or had access to a car or truck.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A car or truck?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000578,Cassette player,household level data 25m survey_final::cassette,,household level data 25m survey_final,Whether the household had a cassette player.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Cassette player?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000586,Chair,household level data 25m survey_final::chair,,household level data 25m survey_final,Whether the household had chairs.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Chairs?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000596,Clock,household level data 25m survey_final::clock,,household level data 25m survey_final,Whether the household had a clock.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Clock?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000595,Cupboard,household level data 25m survey_final::cupboard,,household level data 25m survey_final,Whether the household had a cupboard.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Cupboard?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044107,Desktop computer,household level data 25m survey_final::desktop,,household level data 25m survey_final,Whether any member of the household owned or had access to a desktop computer. Households that did not have an 'Internet device' were not asked this question.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Desktop?,"1 - Yes, 0 - No",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,household level data 25m survey_final::electricity,,household level data 25m survey_final,Whether the household had electricity.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Electricity?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020205,Internet device,household level data 25m survey_final::internet,,household level data 25m survey_final,Whether any member of the household owned or had access to a device to access the internet.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A device that can be used to access the internet?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044108,Laptop computer,household level data 25m survey_final::laptop,,household level data 25m survey_final,Whether any member of the household owned or had access to a laptop computer. Households that did not have an 'Internet device' were not asked this question.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Laptop,"1 - Yes, 0 - No",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000581,Mobile phone,household level data 25m survey_final::mobile,,household level data 25m survey_final,Whether any member of the household owned or had access to a mobile phone.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Does any member of your household own or have‚ a mobile phone?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,household level data 25m survey_final::scooter,,household level data 25m survey_final,Whether any member of the household owned or had access to a motorcycle or motor-scooter.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,A motorcycle or motor scooter?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,household level data 25m survey_final::radio,,household level data 25m survey_final,Whether the household had a radio.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Radio,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,household level data 25m survey_final::fridge,,household level data 25m survey_final,Whether the household had a refrigerator.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Refrigerator,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044109,Smartphone,household level data 25m survey_final::smartphone,,household level data 25m survey_final,Whether any member of the household owned or had access to a smartphone. Households that did not have an 'Internet device' were not asked this question.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Smartphone,"1 - Yes, 0 - No",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000588,Sofa,household level data 25m survey_final::sofa,,household level data 25m survey_final,Whether the household had a sofa set.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Sofa set,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000584,Table,household level data 25m survey_final::tble,,household level data 25m survey_final,Whether the household had a table.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Table,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044110,Tablet computer,household level data 25m survey_final::tablet,,household level data 25m survey_final,Whether any member of the household owned or had access to a tablet computer. Households that did not have an 'Internet device' were not asked this question.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Tablet,"1 - Yes, 0 - No",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000579,Television,household level data 25m survey_final::tv,,household level data 25m survey_final,Whether the household had a television.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Television,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000186,Watch,household level data 25m survey_final::watch,,household level data 25m survey_final,Whether any member of the household owned or had access to a watch.,Household,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,Watch,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000018,Air bricks,household level data 25m survey_final::airbricks,,household level data 25m survey_final,Whether air bricks were installed above windows. Only assessed for households included in the entomology survey.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Airbricks above windows?,"1 = Yes, 2 = No, 8 = Don’t know",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044113,Ceiling,household level data 25m survey_final::ceiling,,household level data 25m survey_final,Whether the dwelling has a ceiling or screened ceiling. Only assessed for households included in the entomology survey.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,A ceiling (STATA label = 'Screened ceiling'),"1 = Yes, 2 = No, 8 = Don’t know",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000825,Eaves,household level data 25m survey_final::eaves,,household level data 25m survey_final,Type of eaves that the dwelling had.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Does the household have eaves? (STATA label = 'type of eaves'),"1 - Yes, 0 - No",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000006,Floor material,household level data 25m survey_final::mmfloor,,household level data 25m survey_final,Primary material of floors.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Main material of the floor | Specify other material of the floor,"String | 11 - earth or sand, 12 - earth and dung, 31 - parquet or polished wood, 33 - mosaic or tiles, 34 - bricks, 35 - cement/concrete, 36 - stones, 96 - other, -9: Skipped",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044186,Other floor material,household level data 25m survey_final::othermmf,,household level data 25m survey_final,Specify other material of the floor,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044187,Other roof material,household level data 25m survey_final::othermmr,,household level data 25m survey_final,Specify other material of the roof,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,household level data 25m survey_final::mmroof,,household level data 25m survey_final,Primary material of the roof.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Main material of the roof | Specify other material of the roof,"String | 11 - thatched (including papyrus), 12 - mud, 21 - wood/planks, 22 - iron sheets, 23 - asbestos, 24 - tiles, 25 - tin, 26 - cement, 96 - other, -9: Skipped",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044115,Screened air bricks,household level data 25m survey_final::scrairbricks,,household level data 25m survey_final,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0044114,Screened external doors,household level data 25m survey_final::sdoors,,household level data 25m survey_final,Whether external doors were screened. Only assessed for households included in the entomology survey.,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,Screened external doors?,"1 = Yes, 2 = No, 8 = Don’t know",variable,,,,llineup25_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000201,Sleeping places count,household level data 25m survey_final::hhspaces,,household level data 25m survey_final,"Number of sleeping places (mats, mattresses or beds) that were available in the household. Households that had more than 25 sleeping places available had the sleeping places count recorded as 25.",Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,"How many sleeping spaces like mats, mattresses,  or beds are available in your household? If there are 25 or more sleeping places, enter 25","1-25, -7: Don't know, -8: Refused to answer",variable,,,,llineup25_survey,,,,,,,,,,
